40 5 3 5 7434
332 114
5037 4914 5009 4941 5037 2840 4800 3880 3200 4960 2760 2800 5440 3600 5120 3880 5160 3560 4120 4880 2560 4480 2040 5560 4720 4320 3880 3200 2440 2280 0.01 0.01 0.01 0.01 0.01 
1 360 415 119 110 101 136 135 88 70 29 85 51 74 98 33 47 75 16 31 49 28 60 97 16 85 88 80 25 40 81 13 76 2745 0.01 0.08 0.12 0.16 0.19 
2 713 203 132 148 149 119 127 44 19 90 15 24 15 41 31 16 90 52 77 68 99 91 42 56 34 88 68 13 60 85 31 18 2490 0.19 0.08 0.09 0.04 0.18 
3 921 941 119 146 144 108 103 42 41 23 29 45 48 43 41 97 74 82 23 15 82 26 67 46 34 75 82 92 31 57 33 41 3120 0.15 0.05 0.14 0.16 0.19 
4 249 441 140 142 105 121 125 100 48 77 48 82 52 63 67 16 81 91 18 45 78 61 87 45 58 69 52 43 71 33 52 40 3260 0.18 0.04 0.18 0.13 0.16 
5 395 122 141 108 122 143 120 76 47 64 40 37 74 67 84 91 53 48 73 70 80 15 13 18 32 39 100 64 83 51 33 92 3680 0.04 0.02 0.05 0.20 0.19 
6 300 776 129 103 137 101 147 75 88 77 92 87 23 67 16 15 31 36 59 75 100 74 50 96 100 31 11 49 70 91 56 61 2700 0.17 0.02 0.11 0.17 0.11 
7 778 563 137 130 143 139 111 100 57 49 75 44 49 43 32 57 44 18 64 42 89 65 79 72 23 67 51 43 97 39 95 92 2595 0.10 0.06 0.02 0.14 0.03 
8 421 18 102 117 114 122 109 40 35 97 19 43 13 31 76 65 61 40 80 88 90 22 28 68 37 98 80 86 40 20 17 48 2700 0.17 0.00 0.10 0.07 0.06 
9 268 841 121 111 101 108 130 15 66 50 14 57 53 47 92 88 64 25 24 90 18 61 27 68 80 15 89 80 17 69 48 46 3740 0.18 0.01 0.18 0.00 0.05 
10 105 90 143 132 147 113 120 61 97 58 71 73 60 80 83 92 58 71 25 91 40 94 99 93 42 30 29 69 56 100 65 63 2340 0.13 0.01 0.03 0.05 0.04 
11 306 817 143 130 106 123 113 20 47 79 21 17 11 99 48 59 97 90 78 59 85 47 46 63 29 15 20 71 25 38 22 51 3660 0.03 0.09 0.02 0.00 0.02 
12 159 875 124 144 129 133 144 12 96 96 93 85 13 31 72 69 66 49 71 95 93 93 30 14 22 65 46 46 18 17 85 72 2925 0.15 0.02 0.05 0.13 0.12 
13 390 910 135 113 106 102 140 76 50 33 61 88 56 81 47 64 62 37 78 48 60 75 28 60 79 71 96 71 75 31 56 28 2445 0.19 0.08 0.19 0.10 0.12 
14 596 645 110 108 147 129 114 50 76 33 52 13 52 62 37 59 79 37 12 43 40 72 60 79 34 62 53 13 50 84 41 53 3880 0.05 0.17 0.07 0.12 0.16 
15 417 957 118 122 115 101 114 73 57 27 20 83 52 23 51 21 34 96 85 34 74 49 19 42 77 14 95 75 42 26 99 78 2625 0.16 0.05 0.16 0.05 0.00 
16 621 993 118 150 105 118 123 82 88 12 63 45 87 19 87 73 79 12 45 74 32 19 99 69 44 74 15 95 67 34 98 98 3920 0.01 0.04 0.07 0.01 0.16 
17 792 284 139 127 140 129 136 24 15 85 55 16 28 89 89 84 87 80 22 62 77 16 100 13 78 24 40 25 68 64 61 44 2640 0.16 0.12 0.16 0.05 0.02 
18 104 609 144 111 118 134 101 18 27 93 27 96 40 34 19 19 86 48 99 51 18 24 72 74 13 67 39 28 41 89 84 60 3360 0.10 0.00 0.04 0.03 0.02 
19 167 578 123 131 122 102 111 93 83 65 65 83 15 90 38 75 61 39 79 92 64 96 52 79 43 35 68 85 49 97 41 33 2400 0.16 0.04 0.08 0.01 0.19 
20 934 20 120 106 136 137 126 78 72 52 78 63 31 26 26 14 30 47 16 76 98 90 57 30 61 79 91 46 26 68 85 66 2910 0.19 0.13 0.14 0.11 0.15 
21 765 661 127 120 148 147 104 61 58 62 17 56 82 16 18 57 62 17 40 80 96 76 25 22 23 42 35 31 51 40 85 87 2355 0.15 0.06 0.01 0.17 0.19 
22 360 146 117 115 112 147 129 14 95 15 93 63 72 58 34 29 73 93 14 70 99 86 91 33 58 74 49 67 27 61 16 22 2805 0.16 0.05 0.19 0.10 0.07 
23 511 861 116 126 134 112 143 83 21 51 27 14 48 64 54 20 54 29 80 76 75 46 36 51 66 34 100 78 25 11 84 74 3840 0.07 0.14 0.07 0.02 0.01 
24 601 292 128 146 101 121 108 23 43 37 50 23 25 88 14 69 75 86 98 67 27 37 79 72 54 71 34 74 87 85 41 56 3480 0.10 0.03 0.13 0.12 0.05 
25 261 372 106 134 135 110 122 35 52 37 41 37 59 53 22 40 32 45 54 69 58 27 94 20 11 11 33 64 87 89 39 57 2280 0.07 0.17 0.02 0.11 0.05 
26 691 223 140 107 108 107 150 77 61 36 22 57 42 14 58 87 97 49 59 52 30 74 18 13 84 79 94 91 73 89 91 38 2460 0.15 0.04 0.12 0.05 0.15 
27 193 518 143 121 118 146 120 20 20 93 76 20 79 39 39 69 47 14 77 86 30 30 19 20 48 80 15 64 36 57 94 87 3780 0.14 0.12 0.11 0.00 0.06 
28 660 774 105 106 149 113 142 36 32 87 66 36 13 55 44 22 25 21 57 72 76 20 85 65 98 64 15 15 100 78 64 97 3040 0.10 0.03 0.11 0.14 0.05 
29 45 55 147 104 128 107 147 48 62 71 15 35 77 100 88 35 46 32 100 19 77 14 16 67 14 47 71 100 60 35 49 64 3700 0.14 0.03 0.13 0.15 0.13 
30 758 227 102 104 113 150 135 32 83 71 35 66 43 42 35 12 48 67 46 24 53 97 39 46 37 27 40 67 57 19 92 39 3180 0.01 0.03 0.19 0.05 0.07 
31 437 857 102 126 144 135 138 58 80 97 63 47 76 51 39 48 80 74 58 27 25 24 86 68 64 52 98 90 99 20 93 32 2700 0.14 0.10 0.11 0.11 0.19 
32 75 5 107 111 107 130 121 18 15 99 95 41 21 17 32 46 92 99 43 49 35 32 45 77 30 84 66 13 14 14 82 83 3440 0.11 0.01 0.00 0.04 0.16 
33 83 533 112 102 112 115 148 92 54 80 42 14 42 39 96 79 73 98 18 89 20 73 23 54 74 84 55 73 17 60 92 76 2385 0.15 0.10 0.19 0.01 0.08 
34 362 531 106 101 146 112 137 79 32 38 12 82 90 91 18 44 13 69 48 68 84 20 95 63 63 62 42 34 51 94 100 72 3460 0.05 0.05 0.19 0.08 0.13 
