20 3 1 5 6696
350 663
2542 2539 2475 2500 2760 1560 1600 1840 1760 2440 2060 1160 2720 2420 2160 1020 2360 1380 0.01 0.01 0.01 
1 384 896 134 139 116 66 77 62 14 87 16 49 88 81 22 71 46 75 81 22 1611 0.18 0.09 0.01 
2 838 731 145 120 127 78 66 55 31 64 49 92 46 14 41 19 79 79 89 90 1539 0.03 0.02 0.08 
3 286 906 125 115 122 13 33 99 11 60 41 25 99 61 40 61 31 81 64 61 1968 0.10 0.12 0.17 
4 851 484 142 146 131 30 12 90 28 50 30 72 100 31 31 61 45 66 73 74 1656 0.12 0.11 0.09 
5 190 147 125 128 146 98 53 99 41 41 60 42 87 77 81 58 53 49 78 35 2400 0.07 0.01 0.06 
6 858 42 102 149 114 51 13 48 58 54 17 59 32 47 89 96 31 15 34 11 1746 0.00 0.01 0.14 
7 444 115 106 127 148 61 29 77 55 52 96 54 23 15 60 21 18 68 20 96 2004 0.13 0.03 0.12 
8 512 93 102 115 116 45 48 58 74 58 86 77 48 41 28 88 33 50 54 82 1404 0.14 0.15 0.19 
9 571 726 131 140 116 62 56 96 92 13 37 12 38 62 60 48 88 99 40 67 1611 0.06 0.11 0.06 
10 489 145 147 144 124 59 26 34 95 30 19 38 34 100 40 88 93 93 50 52 1611 0.02 0.08 0.02 
11 511 228 145 148 104 46 14 39 16 25 26 92 60 21 74 81 11 21 42 92 2400 0.06 0.07 0.11 
12 121 248 143 107 106 78 26 46 35 55 70 20 81 37 86 52 78 67 24 51 1404 0.09 0.09 0.13 
13 349 810 127 118 134 39 60 89 26 34 56 11 54 42 18 63 27 38 89 13 2064 0.18 0.14 0.15 
14 840 65 108 134 126 84 46 100 39 37 29 49 56 45 72 52 72 69 83 79 2340 0.05 0.02 0.04 
15 579 513 134 103 144 53 24 81 86 43 31 78 93 59 67 77 15 30 73 38 1494 0.05 0.13 0.09 
16 529 434 124 131 128 49 86 38 22 86 64 100 46 49 42 69 72 84 79 90 2100 0.05 0.09 0.15 
17 330 754 118 101 129 95 26 65 86 97 86 82 46 97 68 22 29 46 60 60 1440 0.02 0.08 0.08 
18 285 109 110 132 111 27 57 44 61 69 56 84 14 93 80 79 61 19 37 80 2028 0.03 0.13 0.06 
19 343 918 143 128 124 92 79 49 64 59 42 68 98 93 36 100 71 51 92 12 2064 0.19 0.15 0.14 
20 374 627 131 114 109 53 22 70 62 67 16 46 100 31 56 62 23 62 16 100 2220 0.03 0.12 0.14 
