10 5 5 3 1020
844 235
1272 1237 1271 1228 1234 950 930 790 690 600 870 760 790 1130 640 1360 1090 1260 980 1310 0.01 0.01 0.01 0.01 0.01 
1 382 670 117 127 145 148 113 34 93 39 90 41 13 97 18 79 50 52 98 44 36 44 3300 0.07 0.17 0.14 0.11 0.18 
2 487 138 140 101 126 141 108 76 81 27 71 25 72 79 58 59 88 13 36 63 55 35 3000 0.20 0.04 0.19 0.17 0.18 
3 679 889 147 103 125 115 107 27 81 36 97 55 29 26 30 51 40 36 22 23 13 57 3180 0.08 0.01 0.02 0.12 0.00 
4 51 547 110 141 144 149 139 100 80 16 15 64 38 83 62 89 12 23 93 87 87 12 3500 0.02 0.08 0.03 0.04 0.10 
5 822 377 112 104 128 103 112 51 73 67 79 98 48 87 59 76 99 39 11 84 90 59 2295 0.19 0.17 0.18 0.08 0.20 
6 434 95 131 127 120 132 116 28 51 41 69 22 31 60 24 15 52 15 30 15 92 25 2715 0.07 0.01 0.08 0.04 0.20 
7 51 183 148 118 133 113 130 58 34 84 26 36 67 18 85 49 89 70 34 89 66 60 2880 0.18 0.11 0.13 0.19 0.19 
8 879 49 138 149 121 111 149 12 37 53 72 51 13 17 92 28 40 11 41 34 34 49 2775 0.00 0.07 0.00 0.11 0.20 
9 43 369 103 140 126 114 125 74 25 43 68 30 86 85 97 38 24 28 68 20 28 100 3740 0.05 0.19 0.19 0.12 0.19 
10 203 777 126 127 103 102 135 80 23 16 17 30 75 15 44 73 33 48 77 15 90 22 3820 0.18 0.19 0.16 0.17 0.18 
