20 3 1 5 7020
230 273
2541 2503 2466 2660 1280 2220 2120 2120 1220 2580 1200 1540 1480 1460 1200 1940 1960 2140 0.01 0.01 0.01 
1 206 716 145 148 122 88 13 86 63 81 66 78 65 16 98 98 81 63 60 15 1908 0.09 0.04 0.08 
2 805 161 127 138 121 32 49 24 61 62 48 65 54 63 97 80 74 12 86 71 1737 0.20 0.11 0.16 
3 393 91 130 121 101 66 63 71 17 41 38 79 83 50 40 50 94 94 12 52 1557 0.05 0.16 0.11 
4 380 176 108 150 115 49 18 17 18 95 35 57 21 93 87 83 27 24 32 57 2172 0.18 0.14 0.02 
5 707 412 120 126 149 82 44 46 29 90 29 59 66 88 16 75 62 78 67 11 1521 0.18 0.17 0.18 
6 832 73 147 143 136 89 58 79 94 60 75 93 94 55 44 36 55 71 23 60 1593 0.02 0.15 0.02 
7 749 819 119 135 103 14 96 24 90 44 78 53 99 33 12 60 56 88 14 52 2388 0.08 0.04 0.08 
8 907 812 149 124 146 27 94 95 52 16 55 11 24 96 96 36 100 42 58 11 1413 0.06 0.08 0.09 
9 637 752 128 102 129 55 30 66 99 71 77 64 12 80 31 86 31 26 82 79 1884 0.00 0.17 0.02 
10 853 997 129 112 117 11 53 95 60 72 66 53 75 26 23 54 76 45 34 96 1791 0.08 0.16 0.11 
11 119 391 146 140 137 48 76 74 40 54 92 58 52 13 82 68 34 86 45 47 2148 0.06 0.17 0.05 
12 587 758 131 119 124 100 75 34 70 98 69 74 54 61 79 52 88 52 55 31 1566 0.10 0.01 0.11 
13 958 712 143 109 103 78 31 32 99 82 60 18 36 29 15 50 40 22 100 70 2052 0.16 0.09 0.05 
14 16 266 101 146 132 84 28 53 88 85 66 67 84 64 100 76 17 74 56 73 1485 0.19 0.11 0.11 
15 115 974 115 109 110 43 43 53 73 21 18 38 77 58 74 23 92 22 38 91 1485 0.04 0.10 0.15 
16 746 173 137 108 125 86 30 61 71 99 66 41 61 90 51 97 79 24 16 14 2280 0.03 0.04 0.11 
17 607 126 111 119 118 97 21 44 80 88 27 70 23 87 68 52 98 81 41 48 1920 0.04 0.04 0.19 
18 238 626 111 107 111 39 75 96 38 64 86 36 77 65 76 43 45 51 82 64 1557 0.05 0.16 0.11 
19 592 957 141 139 143 90 62 23 71 21 61 47 96 88 100 36 88 15 90 63 1575 0.06 0.02 0.10 
20 299 265 103 108 124 34 93 65 83 23 72 74 58 94 46 16 83 16 56 44 1629 0.16 0.08 0.06 
