40 1 5 3 902
210 866
5014 4920 3440 5320 0.01 
1 240 801 135 96 20 28 519 0.09 
2 375 108 123 42 37 86 668 0.16 
3 784 632 142 73 35 95 477 0.18 
4 267 493 125 77 96 28 732 0.11 
5 900 530 107 84 16 37 537 0.13 
6 185 479 116 55 51 26 772 0.17 
7 364 663 105 40 72 54 764 0.14 
8 480 28 127 13 60 63 525 0.12 
9 742 623 105 65 42 100 712 0.10 
10 309 21 114 43 75 51 624 0.09 
11 31 330 126 61 62 38 462 0.14 
12 725 363 139 49 94 63 680 0.20 
13 886 997 124 81 29 76 692 0.18 
14 954 185 141 18 78 67 712 0.13 
15 613 33 120 57 35 87 519 0.17 
16 556 722 133 98 33 40 736 0.05 
17 1 854 129 82 93 89 648 0.03 
18 689 999 102 47 50 61 676 0.16 
19 273 628 116 22 13 63 760 0.01 
20 24 341 148 26 84 47 591 0.19 
21 279 444 139 53 31 84 537 0.17 
22 495 197 126 57 40 94 543 0.17 
23 196 532 114 66 72 62 594 0.01 
24 827 999 124 43 75 77 561 0.03 
25 131 460 138 14 99 89 620 0.02 
26 419 580 127 50 90 48 628 0.03 
27 28 919 118 16 12 97 468 0.06 
28 981 532 146 67 98 39 579 0.04 
29 162 941 118 26 65 14 736 0.06 
30 616 641 140 68 72 74 594 0.04 
31 235 962 120 21 13 62 567 0.20 
32 884 36 128 76 61 47 498 0.04 
33 112 960 122 29 32 29 684 0.12 
34 952 511 114 93 31 38 724 0.16 
35 196 24 121 86 92 37 504 0.15 
36 241 994 105 19 100 49 680 0.15 
37 813 18 129 59 78 67 453 0.10 
38 380 361 140 19 21 31 477 0.03 
39 121 468 121 95 77 68 668 0.19 
40 326 687 147 93 28 20 792 0.07 
