50 3 3 7 5636
294 652
6469 6282 6257 6600 6350 5600 4950 5350 4350 5450 6500 5000 5100 7000 3100 4550 2750 3800 6500 4050 5450 4350 3650 3700 0.01 0.01 0.01 
1 811 205 128 125 148 92 95 23 87 79 72 62 61 16 52 40 20 72 53 95 44 82 55 21 69 45 1908 0.08 0.14 0.14 
2 441 390 105 132 105 27 18 98 66 86 31 79 82 47 76 73 56 99 77 55 73 83 99 45 14 95 1458 0.20 0.06 0.01 
3 964 877 104 102 141 80 52 61 97 89 81 76 24 22 51 48 29 50 77 94 11 65 93 45 30 87 1359 0.04 0.05 0.05 
4 380 880 139 138 145 20 96 78 16 84 21 43 34 16 100 72 86 49 100 94 100 84 86 44 13 35 1485 0.01 0.13 0.02 
5 53 299 140 116 105 88 46 79 93 82 51 88 74 93 39 97 79 39 96 33 95 81 70 91 83 94 1503 0.19 0.13 0.16 
6 585 682 112 101 110 60 59 100 14 92 50 91 76 46 22 72 24 13 30 35 24 91 94 14 73 50 1932 0.06 0.10 0.04 
7 620 737 141 127 102 41 76 25 44 68 26 87 91 32 24 25 45 26 44 50 19 97 96 23 31 97 2076 0.05 0.15 0.03 
8 502 779 148 137 145 13 89 62 46 56 78 84 30 15 71 96 11 87 39 88 48 13 45 22 85 93 2244 0.11 0.01 0.08 
9 306 662 135 135 122 20 61 61 18 68 90 91 20 58 86 67 58 34 96 73 95 29 70 16 14 62 2280 0.16 0.19 0.12 
10 870 860 109 129 112 39 67 53 46 35 95 88 66 45 86 32 55 71 79 96 73 89 27 40 54 40 1476 0.13 0.18 0.19 
11 259 487 144 121 123 46 30 23 43 54 69 30 34 27 92 18 71 24 86 19 59 81 35 50 35 27 1620 0.03 0.19 0.07 
12 392 727 150 129 143 57 91 32 89 44 91 71 76 87 41 83 19 54 69 25 79 81 11 28 15 27 1968 0.13 0.04 0.07 
13 324 76 118 138 149 52 14 80 92 99 70 62 45 100 40 28 18 84 48 60 26 89 22 95 55 39 1908 0.13 0.10 0.00 
14 724 953 126 115 119 19 18 96 63 16 27 76 23 76 45 92 45 80 39 39 54 55 51 11 99 41 2124 0.19 0.17 0.03 
15 690 25 146 125 117 42 92 61 94 59 39 69 51 96 61 43 41 40 71 31 77 89 33 77 87 63 2352 0.02 0.05 0.20 
16 81 18 120 104 125 29 34 18 22 83 46 43 48 38 20 80 68 12 13 32 41 14 16 69 53 68 1512 0.06 0.04 0.13 
17 870 983 129 129 146 91 86 66 64 30 63 96 100 34 51 42 53 52 44 35 74 72 40 42 76 59 1575 0.06 0.09 0.08 
18 472 88 147 123 112 18 58 61 72 39 23 67 23 52 57 54 95 60 49 84 22 86 23 15 62 33 1692 0.02 0.12 0.04 
19 535 30 148 129 110 90 22 40 61 50 52 80 64 31 27 69 25 76 17 22 80 77 34 46 90 19 1683 0.06 0.18 0.01 
20 757 488 115 144 110 97 47 40 57 48 81 88 97 19 71 65 85 47 34 20 65 52 95 11 41 13 2004 0.01 0.10 0.19 
21 221 100 107 124 143 40 74 78 49 73 20 36 16 44 88 33 29 86 18 95 72 45 89 72 37 54 1377 0.11 0.07 0.18 
22 335 338 148 126 146 54 67 30 92 39 92 27 97 23 57 81 93 42 88 88 60 82 38 83 18 81 1548 0.08 0.02 0.13 
23 254 157 120 110 109 28 12 89 71 93 80 49 38 61 56 19 53 49 58 88 17 71 77 52 40 20 2208 0.09 0.11 0.14 
24 107 873 134 108 132 75 39 38 45 83 17 84 97 96 89 67 49 89 24 38 83 61 14 34 52 75 1755 0.19 0.04 0.18 
25 916 991 143 143 107 29 68 13 25 50 72 60 68 56 33 34 94 73 99 100 81 95 65 14 47 40 1812 0.06 0.01 0.10 
26 568 141 117 128 140 59 76 94 74 25 65 33 84 40 81 69 85 53 68 52 48 62 16 14 60 97 2172 0.04 0.19 0.11 
27 289 649 126 122 119 21 94 27 84 18 44 69 79 98 46 48 45 50 15 91 14 25 59 17 75 17 1413 0.19 0.10 0.18 
28 703 490 108 105 145 25 33 58 61 93 91 81 70 78 56 69 22 57 73 48 38 52 58 45 78 26 2208 0.14 0.03 0.10 
29 382 209 120 114 111 35 69 88 47 61 41 27 62 56 25 30 30 72 54 71 81 97 80 77 74 57 1611 0.10 0.03 0.03 
30 773 233 141 114 112 20 31 20 56 81 50 72 11 80 27 30 99 50 73 72 53 51 51 82 24 98 1836 0.09 0.02 0.13 
31 2 193 149 126 138 55 16 63 62 87 64 34 64 13 15 45 63 17 69 78 73 56 81 54 32 40 1674 0.15 0.13 0.05 
32 364 928 147 149 133 91 59 78 53 97 41 38 56 92 51 90 54 19 58 87 31 67 67 36 50 96 2100 0.05 0.09 0.11 
33 143 173 147 136 115 87 15 28 91 11 59 80 14 71 50 56 76 20 13 96 85 52 24 21 53 71 1884 0.15 0.06 0.19 
34 168 763 149 113 147 50 98 21 40 61 69 71 35 41 60 80 68 70 82 27 29 57 41 91 99 11 1782 0.17 0.13 0.04 
35 702 737 121 137 110 33 88 74 24 100 95 84 29 76 70 98 95 91 41 70 21 55 62 63 54 24 2172 0.01 0.13 0.09 
36 988 378 112 107 101 11 60 43 24 60 37 59 17 86 91 66 80 44 59 65 69 71 26 32 76 39 1512 0.01 0.04 0.20 
37 861 417 112 139 138 52 100 92 65 21 80 76 49 61 85 14 41 28 62 82 83 41 59 66 17 87 1764 0.08 0.14 0.01 
38 871 96 135 125 136 13 51 71 29 24 13 94 51 55 39 16 47 56 30 89 12 47 99 29 15 86 2292 0.16 0.09 0.17 
39 426 473 102 141 144 21 34 80 40 47 82 33 32 39 30 89 75 38 18 78 71 28 39 89 84 24 1746 0.08 0.08 0.09 
40 336 886 142 129 107 90 41 33 29 39 14 14 87 42 12 75 69 91 83 30 53 28 58 42 12 33 2244 0.18 0.04 0.14 
41 724 637 139 120 124 76 69 79 95 98 44 98 30 91 42 56 59 84 90 66 95 77 75 88 40 98 1701 0.13 0.12 0.16 
42 258 388 123 149 145 66 15 88 60 64 83 19 12 62 36 19 20 72 99 37 93 98 63 42 89 60 2364 0.09 0.02 0.15 
43 112 404 101 103 121 20 23 46 31 77 28 92 81 53 96 52 62 29 12 17 94 80 70 87 30 29 1503 0.07 0.14 0.13 
44 518 493 134 124 150 21 96 12 42 72 82 85 24 37 89 65 50 70 66 76 21 25 45 97 45 26 2052 0.19 0.13 0.01 
45 109 358 140 114 136 34 14 78 27 37 59 11 72 89 70 89 90 91 16 67 79 88 63 75 84 78 1584 0.06 0.19 0.02 
