50 3 3 5 5486
349 917
6430 6226 6287 4900 3600 6200 6700 2750 5200 5150 7000 4450 3800 2900 3750 4050 5500 4950 0.01 0.01 0.01 
1 308 728 110 101 138 41 88 19 59 77 50 19 53 78 27 35 16 13 92 11 1665 0.02 0.16 0.20 
2 781 358 146 148 143 69 42 71 68 67 60 17 26 19 83 58 53 70 36 70 1800 0.10 0.15 0.13 
3 749 409 117 134 119 97 98 97 25 36 46 29 67 65 47 24 53 52 84 87 2184 0.12 0.09 0.02 
4 259 520 143 147 119 35 86 95 23 50 71 47 51 48 34 45 52 65 99 50 1476 0.02 0.07 0.06 
5 701 824 138 119 148 70 89 69 30 69 16 16 54 80 55 51 91 49 88 24 1386 0.08 0.14 0.19 
6 140 144 134 102 143 21 33 64 13 32 73 73 72 54 41 22 98 75 91 53 1737 0.09 0.02 0.06 
7 918 346 133 132 148 87 22 96 15 66 77 88 28 80 72 14 44 55 19 36 1638 0.06 0.04 0.13 
8 796 684 133 125 105 84 62 59 54 34 92 98 31 59 63 87 12 12 28 35 1812 0.11 0.16 0.12 
9 553 701 136 110 126 40 83 59 28 72 11 85 86 54 19 46 16 40 56 30 1368 0.03 0.06 0.08 
10 30 479 140 115 102 75 53 85 30 72 21 54 68 38 77 39 62 42 44 70 1539 0.11 0.16 0.04 
11 613 903 130 126 120 76 100 39 31 23 58 28 55 77 89 49 94 83 38 71 2256 0.19 0.12 0.07 
12 104 551 109 118 129 79 69 40 34 39 61 38 99 44 50 91 67 74 29 17 1593 0.11 0.16 0.18 
13 772 121 138 129 137 16 47 35 20 21 88 79 69 73 17 33 96 37 66 97 2352 0.08 0.05 0.17 
14 67 832 141 114 113 46 56 48 30 70 35 68 45 44 78 83 18 43 55 76 1782 0.04 0.05 0.16 
15 368 458 102 131 122 83 11 38 66 33 12 40 81 31 99 18 67 87 13 96 1872 0.03 0.17 0.14 
16 757 185 126 106 128 64 50 64 83 69 27 69 55 82 54 45 83 16 28 44 1884 0.09 0.09 0.20 
17 966 380 106 128 140 74 23 66 15 13 30 14 11 12 72 28 93 73 61 98 2112 0.09 0.09 0.19 
18 550 512 147 149 127 36 33 11 45 92 18 66 92 74 69 93 72 40 56 96 2316 0.08 0.04 0.05 
19 343 87 119 125 117 26 20 17 91 46 26 30 29 22 21 30 77 98 55 97 1896 0.17 0.19 0.02 
20 78 870 137 141 146 64 17 65 100 47 78 18 13 30 53 97 35 49 19 45 1692 0.03 0.18 0.08 
21 645 657 105 115 131 89 96 36 13 70 67 76 69 66 74 95 43 29 24 85 1539 0.01 0.11 0.11 
22 324 712 142 113 107 78 99 51 99 77 87 35 19 89 94 17 31 43 73 56 2388 0.17 0.10 0.19 
23 626 364 140 105 127 95 25 33 62 33 91 31 42 89 59 75 83 33 26 38 1824 0.10 0.03 0.20 
24 52 980 121 144 112 14 11 17 90 77 46 54 95 59 76 49 58 27 38 16 1656 0.13 0.11 0.20 
25 858 736 112 142 141 88 51 56 14 38 70 90 50 21 29 56 34 16 66 61 1968 0.03 0.10 0.03 
26 604 297 149 108 119 63 12 87 41 24 80 27 57 83 16 52 95 78 62 75 2148 0.18 0.05 0.15 
27 109 452 140 105 111 27 54 82 92 92 16 56 77 98 31 77 47 33 60 52 1719 0.09 0.19 0.14 
28 955 372 136 127 141 33 86 17 80 33 59 76 77 50 68 17 23 95 15 95 2052 0.14 0.05 0.11 
29 462 864 149 122 137 95 95 17 68 86 90 72 57 31 94 41 69 29 80 36 1884 0.07 0.06 0.15 
30 524 208 121 119 127 88 18 77 84 75 79 69 89 46 55 87 26 86 69 71 1440 0.17 0.08 0.10 
31 405 36 116 134 120 78 97 31 72 22 21 81 44 95 56 73 76 52 70 82 1512 0.08 0.19 0.07 
32 785 992 148 116 114 58 74 30 36 79 13 37 29 37 100 47 43 29 93 88 1773 0.13 0.12 0.02 
