100 5 1 5 55828
498 509
12736 12539 12383 12437 12444 6800 5300 11800 6100 5400 13700 6300 10200 9900 13300 6600 13200 10400 5100 8100 9300 9800 13900 13700 11600 5900 9900 8300 8800 6900 0.01 0.01 0.01 0.01 0.01 
1 608 462 142 142 143 105 141 69 76 43 24 42 45 33 49 20 80 99 87 54 21 89 78 40 70 88 42 61 82 41 28 60 2910 0.11 0.02 0.08 0.11 0.02 
2 98 192 141 120 104 144 147 69 48 82 50 98 94 18 19 68 47 89 34 93 34 46 64 26 86 24 89 11 56 59 29 24 2880 0.13 0.10 0.04 0.19 0.18 
3 598 137 127 110 115 144 126 55 97 52 17 85 99 70 73 35 34 20 99 38 75 100 85 80 20 72 63 19 28 38 54 64 2385 0.04 0.19 0.02 0.14 0.03 
4 549 374 102 144 126 101 140 60 23 53 61 84 88 58 13 84 43 94 66 97 99 36 36 42 91 54 90 67 51 51 27 38 3740 0.14 0.18 0.12 0.19 0.17 
5 727 906 146 115 126 116 107 56 33 39 90 78 48 77 44 23 64 65 69 26 78 36 28 14 55 57 50 99 91 56 86 44 3840 0.19 0.13 0.13 0.13 0.09 
6 39 902 101 141 143 149 138 23 52 62 49 16 64 83 18 81 63 36 19 23 81 69 88 16 98 44 88 75 22 79 45 91 3620 0.10 0.00 0.05 0.06 0.09 
7 515 104 124 108 110 127 146 31 62 75 94 87 68 30 52 70 69 29 13 97 68 39 98 73 22 68 15 40 98 95 18 22 3820 0.04 0.15 0.05 0.03 0.05 
8 448 702 139 139 143 101 105 82 37 25 91 56 49 75 17 18 72 29 91 45 58 31 52 38 16 79 20 15 67 100 80 96 2940 0.17 0.10 0.20 0.10 0.11 
9 944 980 149 138 106 150 101 36 36 46 66 17 63 26 19 95 29 62 97 70 22 11 21 43 31 78 68 71 18 40 19 89 3460 0.04 0.05 0.06 0.19 0.10 
10 566 131 117 112 109 132 111 38 11 99 36 62 57 36 20 82 46 12 75 19 23 45 15 15 67 25 87 22 67 86 78 86 3200 0.06 0.07 0.11 0.02 0.16 
11 710 581 114 103 119 118 138 36 38 39 39 91 48 66 48 26 70 44 46 91 37 19 22 48 95 14 58 97 80 70 13 96 3320 0.15 0.07 0.18 0.05 0.15 
12 105 500 118 136 144 135 121 37 88 43 41 31 31 19 87 40 83 86 86 95 55 44 24 98 32 91 93 57 27 78 13 15 2655 0.15 0.06 0.12 0.13 0.16 
13 908 86 109 132 122 121 131 35 97 63 72 82 67 36 44 40 11 61 53 34 27 99 57 63 69 97 39 86 100 84 96 86 3340 0.13 0.17 0.16 0.07 0.10 
14 438 248 131 103 103 113 118 73 91 67 14 51 89 68 31 91 24 21 72 74 71 57 16 15 20 56 43 54 71 37 33 62 3980 0.12 0.13 0.13 0.05 0.01 
15 647 880 145 148 132 118 147 59 81 74 94 91 29 62 54 91 67 62 75 90 56 28 82 51 73 69 91 98 98 98 78 36 2790 0.10 0.03 0.10 0.15 0.15 
16 958 143 133 121 150 106 104 89 100 77 98 23 87 68 31 99 11 33 32 61 81 29 78 58 98 66 86 73 87 35 32 84 2280 0.09 0.18 0.05 0.13 0.19 
17 569 729 145 103 146 126 115 55 69 74 25 91 37 33 76 99 63 58 28 18 53 52 39 35 40 72 28 14 50 47 20 74 3660 0.06 0.15 0.00 0.20 0.03 
18 796 982 122 110 118 108 113 78 80 12 100 89 70 41 85 77 69 68 92 89 83 95 30 66 11 36 48 11 56 21 28 58 2685 0.19 0.03 0.07 0.20 0.19 
19 337 114 145 127 102 115 127 100 84 74 71 51 60 34 22 87 15 50 40 25 67 92 40 19 79 32 90 55 72 50 67 87 3240 0.20 0.15 0.19 0.08 0.05 
20 555 605 111 113 133 126 131 72 16 31 49 55 25 74 52 98 13 76 86 12 92 40 41 59 59 49 30 40 26 14 72 38 3360 0.03 0.18 0.09 0.10 0.07 
21 782 977 145 135 133 131 125 72 73 20 46 100 47 91 87 71 83 81 32 26 39 23 42 84 30 65 34 93 94 80 37 76 2445 0.03 0.15 0.10 0.05 0.00 
22 248 299 114 142 120 133 112 35 66 51 31 46 46 74 46 90 68 71 32 15 52 76 31 12 35 38 46 16 90 29 46 38 3660 0.15 0.03 0.12 0.09 0.04 
23 780 586 130 140 125 145 136 74 30 17 55 90 21 41 27 70 24 56 13 26 40 70 59 15 94 20 70 88 74 88 11 12 2580 0.19 0.01 0.02 0.04 0.16 
24 313 123 114 128 132 109 149 37 22 42 17 67 84 96 13 50 54 43 25 77 87 12 36 65 13 53 28 89 88 19 24 46 2430 0.16 0.05 0.10 0.06 0.15 
25 572 607 116 113 150 111 106 71 63 39 40 95 68 43 17 69 30 34 72 13 62 60 71 73 87 31 15 93 77 51 30 45 2625 0.01 0.20 0.06 0.18 0.00 
26 891 373 120 104 106 138 127 17 83 47 92 16 94 68 29 45 90 31 72 58 42 64 44 46 82 22 50 51 45 43 75 45 3280 0.06 0.13 0.05 0.12 0.17 
27 425 318 135 125 111 101 108 93 46 53 46 66 55 59 40 40 93 74 14 25 21 16 54 80 56 100 86 91 90 67 36 63 2415 0.15 0.19 0.03 0.08 0.16 
28 507 667 148 125 101 140 139 61 88 33 36 61 50 71 93 22 76 67 38 72 77 28 95 15 23 62 56 26 11 71 46 32 3520 0.08 0.05 0.11 0.16 0.17 
