50 1 5 3 1080
676 389
6341 3950 4700 3000 0.01 
1 587 418 140 32 91 62 579 0.19 
2 740 917 101 30 95 68 480 0.17 
3 846 440 105 35 99 94 784 0.20 
4 42 555 115 44 22 41 459 0.14 
5 994 490 138 28 33 13 776 0.19 
6 185 826 123 45 25 62 724 0.14 
7 16 988 148 67 56 45 453 0.06 
8 812 138 135 50 96 31 525 0.13 
9 645 276 149 99 79 33 522 0.17 
10 936 583 141 43 53 34 760 0.15 
11 71 132 142 12 66 11 740 0.16 
12 710 937 107 39 91 45 483 0.19 
13 749 556 116 67 95 55 636 0.16 
14 360 885 146 82 17 15 680 0.10 
15 409 418 139 35 45 77 462 0.19 
16 553 283 137 28 41 80 756 0.05 
17 442 871 147 19 65 75 588 0.04 
18 184 121 127 12 90 75 591 0.03 
19 604 423 113 84 90 54 676 0.12 
20 163 610 104 19 98 70 664 0.14 
21 27 940 115 91 76 44 597 0.08 
22 519 218 141 37 83 98 468 0.06 
23 986 869 136 21 53 55 549 0.10 
24 232 89 141 20 17 54 507 0.12 
25 891 287 131 58 83 37 600 0.02 
26 13 654 126 68 17 58 716 0.15 
27 149 340 124 84 31 33 480 0.12 
28 264 56 138 27 95 14 732 0.04 
29 657 197 124 46 94 50 732 0.06 
30 85 354 110 94 79 44 652 0.11 
31 879 232 117 56 54 25 570 0.03 
32 95 253 108 59 85 49 692 0.14 
33 94 385 124 77 100 53 732 0.08 
34 391 556 135 20 78 53 704 0.12 
35 187 944 126 11 53 36 543 0.13 
36 797 4 103 18 37 22 519 0.05 
37 801 923 128 11 35 39 498 0.15 
38 459 530 125 97 14 47 555 0.15 
39 436 940 129 73 55 71 552 0.03 
40 172 991 144 100 54 90 784 0.18 
41 965 272 116 23 14 83 570 0.17 
42 237 203 112 52 36 84 640 0.07 
43 91 491 144 72 27 40 594 0.08 
44 144 529 150 49 86 66 534 0.06 
45 773 933 105 93 78 55 483 0.08 
46 454 527 112 69 48 82 636 0.15 
47 647 336 140 59 28 31 784 0.18 
48 729 119 126 45 82 93 696 0.16 
49 592 162 128 65 11 35 716 0.02 
50 236 400 110 11 17 87 784 0.08 
