30 5 1 7 16624
517 861
3818 3789 3833 3813 3730 1860 3240 1590 3750 2070 4200 3300 2040 2610 3900 2700 2910 2550 2970 3690 2640 3150 2490 3450 3390 2400 1650 3180 4170 3510 3330 3720 3510 2310 2700 1770 4200 3300 3390 3720 0.01 0.01 0.01 0.01 0.01 
1 898 322 135 139 119 129 105 20 27 67 66 81 15 14 21 89 41 55 41 14 88 78 24 62 28 78 99 46 71 22 26 95 88 59 52 37 18 24 17 74 79 94 3740 0.03 0.11 0.06 0.02 0.12 
2 822 897 106 147 111 124 145 69 98 30 30 95 100 90 25 46 55 73 88 65 100 78 68 31 18 23 67 37 57 86 11 86 55 81 38 79 19 95 35 19 46 93 2730 0.19 0.16 0.08 0.16 0.04 
3 141 812 104 116 113 129 109 97 11 13 25 37 63 71 25 18 28 96 97 93 36 87 22 76 33 14 60 66 69 34 66 39 62 20 67 20 31 73 98 83 96 33 2895 0.19 0.14 0.02 0.14 0.05 
4 891 720 136 120 120 101 128 42 66 18 53 31 20 22 37 12 67 47 68 77 18 12 16 84 59 90 43 61 48 22 35 79 78 68 83 85 90 24 67 62 35 34 3120 0.19 0.19 0.16 0.06 0.03 
5 292 711 124 126 111 106 142 41 40 50 73 52 80 20 66 50 93 85 84 64 69 77 87 87 63 20 74 50 60 57 41 15 14 22 65 13 14 68 55 45 39 18 3020 0.13 0.16 0.18 0.07 0.00 
6 895 356 127 119 135 109 131 87 67 61 23 69 22 34 52 38 42 26 54 37 28 56 72 54 85 41 67 77 13 90 31 30 91 74 72 92 84 51 22 57 36 89 3900 0.12 0.05 0.14 0.03 0.06 
7 712 18 150 128 115 139 142 82 100 19 48 38 63 12 84 32 32 19 93 60 62 63 74 85 88 24 45 13 20 70 65 26 98 81 42 42 13 27 70 27 28 49 3980 0.06 0.14 0.18 0.14 0.14 
8 670 909 106 113 122 121 130 15 83 32 11 85 26 72 81 87 66 23 81 44 54 22 23 61 40 61 23 40 96 85 11 79 15 95 49 77 70 71 23 48 94 29 3200 0.14 0.03 0.03 0.17 0.19 
9 439 184 145 125 122 117 119 55 30 70 29 21 52 24 14 55 61 60 93 83 37 15 49 62 98 29 93 78 46 37 43 42 31 33 51 14 73 55 24 24 68 71 2280 0.18 0.05 0.06 0.05 0.10 
10 830 408 115 147 102 121 133 94 30 83 86 97 47 83 79 24 67 11 65 93 66 47 79 12 67 49 42 78 31 96 87 47 76 18 63 37 45 16 85 43 50 32 3480 0.03 0.14 0.11 0.03 0.04 
11 662 477 112 105 143 142 123 17 97 69 48 37 90 30 38 66 60 98 28 80 86 48 71 57 87 54 30 50 16 29 87 96 34 28 64 24 84 91 12 36 21 34 2640 0.15 0.10 0.18 0.17 0.16 
12 489 820 132 120 149 144 137 78 100 73 59 11 65 65 14 60 67 31 75 59 96 11 98 45 21 83 98 49 19 56 92 16 77 67 35 28 97 65 80 24 29 61 4000 0.16 0.09 0.18 0.03 0.09 
13 433 458 108 146 143 133 114 20 11 35 69 11 13 77 57 83 84 23 17 37 40 91 71 79 71 32 95 62 93 27 90 86 54 41 39 93 63 31 93 28 59 100 2445 0.08 0.01 0.12 0.08 0.07 
14 275 133 125 115 139 118 116 95 85 82 51 98 44 95 85 42 68 26 70 82 18 12 63 12 22 24 37 15 36 66 30 64 82 95 24 41 96 40 39 91 34 53 3500 0.09 0.05 0.19 0.03 0.16 
15 144 542 150 130 149 142 103 34 79 50 22 83 98 47 79 100 81 73 75 70 14 99 94 61 84 98 88 11 92 87 73 13 19 40 39 18 78 15 53 75 51 52 2580 0.03 0.07 0.11 0.18 0.01 
16 304 940 144 117 132 126 106 20 88 32 97 88 90 50 24 52 82 15 80 75 23 79 27 83 81 68 35 82 64 58 58 43 55 62 68 11 89 22 89 41 61 24 3480 0.11 0.03 0.13 0.10 0.19 
17 441 799 148 148 149 102 128 87 95 30 73 39 34 36 81 31 54 42 88 69 94 80 44 30 92 20 88 17 98 12 12 44 16 78 96 73 25 64 63 48 90 100 2400 0.13 0.18 0.11 0.17 0.18 
18 832 382 135 110 135 119 110 30 95 19 17 11 37 66 91 99 70 68 94 23 92 38 54 18 79 53 87 50 60 60 67 64 60 18 63 64 34 47 27 60 64 81 3480 0.13 0.18 0.06 0.13 0.03 
19 621 396 103 105 122 126 147 45 44 57 84 83 52 43 70 58 92 78 72 32 93 68 19 55 31 89 56 44 63 12 27 24 39 82 28 25 74 71 97 77 13 91 3200 0.02 0.13 0.00 0.05 0.19 
20 911 367 112 127 109 133 137 32 14 27 77 99 31 92 47 67 53 80 84 78 56 48 15 34 12 95 32 61 97 43 93 64 20 77 40 80 19 70 41 39 23 92 3180 0.01 0.08 0.14 0.07 0.02 
21 882 835 150 127 104 148 121 55 73 75 76 85 13 34 57 88 89 33 79 82 65 13 95 77 77 48 14 17 72 30 16 47 51 40 65 64 91 85 11 55 19 80 3320 0.06 0.08 0.07 0.19 0.04 
22 490 90 136 142 121 141 112 51 41 95 16 47 38 39 96 76 69 87 92 78 50 62 12 36 32 81 88 79 73 15 11 74 79 66 31 96 26 87 43 15 77 60 3040 0.08 0.19 0.13 0.04 0.09 
23 980 52 137 114 122 128 109 11 92 32 89 71 32 23 84 87 67 49 17 47 45 85 39 51 62 50 12 65 50 60 38 89 35 98 91 52 22 38 74 95 50 100 3560 0.17 0.06 0.19 0.16 0.18 
24 528 148 107 117 149 118 130 80 24 15 44 78 86 83 23 33 24 73 23 11 76 90 49 81 91 100 59 79 38 87 94 12 26 94 67 17 71 53 47 56 35 73 3980 0.04 0.05 0.05 0.13 0.10 
25 613 739 146 139 104 144 118 50 42 80 60 20 58 49 52 51 73 45 69 82 14 34 50 84 20 74 65 80 19 63 73 89 83 24 18 55 87 44 26 97 44 73 2640 0.13 0.07 0.17 0.07 0.15 
26 601 764 109 126 134 147 142 77 36 36 42 15 99 12 33 90 12 46 97 85 90 80 15 94 76 77 41 21 36 25 14 35 18 29 86 16 21 40 73 19 41 91 3600 0.04 0.11 0.09 0.15 0.06 
