20 3 5 5 1268
787 997
2524 2516 2472 2660 2040 2800 2700 2400 1420 1440 2260 2480 2240 1460 2280 2500 1180 2620 0.01 0.01 0.01 
1 682 394 121 104 139 63 62 48 57 37 43 50 50 61 20 62 53 25 47 89 1656 0.16 0.05 0.19 
2 777 416 130 139 134 72 34 71 99 16 61 29 57 69 17 11 56 98 24 27 1860 0.02 0.19 0.16 
3 91 896 128 120 127 29 77 74 37 19 99 42 91 97 99 19 28 19 77 34 2136 0.12 0.14 0.09 
4 386 774 147 109 121 27 21 90 37 98 17 74 50 43 82 93 76 59 51 74 1521 0.19 0.14 0.15 
5 450 625 113 139 130 18 25 17 27 76 96 86 23 84 84 90 19 90 84 91 1884 0.01 0.11 0.02 
6 909 675 147 127 109 44 21 63 20 19 79 34 33 57 99 52 85 29 35 30 1848 0.03 0.00 0.09 
7 750 751 109 131 122 97 50 14 88 80 31 52 93 92 60 70 83 55 78 82 2160 0.04 0.06 0.15 
8 771 313 146 140 105 36 20 41 16 91 64 40 69 51 71 33 22 54 24 34 1860 0.06 0.09 0.16 
9 877 604 110 127 149 28 76 99 64 76 52 47 20 19 38 72 29 58 23 90 1575 0.12 0.06 0.03 
10 686 539 102 122 130 16 59 29 54 92 34 67 21 49 94 90 93 24 98 30 2064 0.07 0.18 0.03 
11 656 774 147 137 120 14 81 12 13 18 18 28 75 24 72 47 38 59 85 84 2124 0.03 0.18 0.08 
12 14 194 132 121 146 56 35 50 97 54 62 34 43 64 41 34 21 78 47 82 1647 0.20 0.09 0.14 
13 800 41 127 102 147 81 62 41 37 38 45 62 49 93 15 54 38 36 69 31 1458 0.04 0.01 0.15 
14 379 83 107 136 107 96 56 53 50 42 82 93 89 19 30 53 44 36 97 48 2040 0.10 0.13 0.06 
15 315 443 137 107 103 12 35 13 37 17 32 62 79 33 56 15 48 26 23 30 1593 0.05 0.14 0.11 
16 605 148 148 129 135 51 99 45 60 29 61 53 23 49 22 71 73 79 93 80 1884 0.08 0.12 0.07 
17 564 639 116 130 102 23 35 61 74 42 25 41 71 36 59 49 63 92 87 74 1413 0.05 0.06 0.15 
18 737 136 111 149 113 57 18 31 55 54 67 40 44 93 72 69 12 91 94 22 2064 0.17 0.16 0.13 
19 807 371 108 130 114 22 37 38 51 63 98 71 70 14 24 33 53 33 77 76 1665 0.20 0.00 0.17 
20 396 760 138 117 119 38 42 12 51 99 62 87 28 12 50 61 20 88 27 85 1611 0.16 0.17 0.04 
