50 1 1 3 5724
130 575
6154 6350 4900 5300 0.01 
1 594 262 129 97 48 39 498 0.19 
2 284 892 101 65 83 94 504 0.09 
3 411 874 113 45 11 61 525 0.17 
4 486 736 107 54 43 31 636 0.18 
5 820 262 133 59 26 94 684 0.11 
6 630 154 145 33 63 30 668 0.16 
7 277 359 127 31 87 58 680 0.03 
8 288 915 145 88 46 28 624 0.17 
9 391 827 139 25 16 88 792 0.10 
10 506 727 124 78 28 51 534 0.20 
11 798 148 104 83 55 27 612 0.12 
12 291 481 112 37 38 27 456 0.03 
13 573 32 139 90 90 84 597 0.12 
14 513 186 134 77 56 49 480 0.07 
15 725 414 132 33 97 75 652 0.16 
16 626 289 134 92 36 99 748 0.11 
17 15 89 145 11 66 83 728 0.03 
18 470 32 102 56 97 83 570 0.01 
19 526 722 117 70 80 100 576 0.02 
20 793 557 105 36 37 39 796 0.15 
21 494 971 135 26 66 75 573 0.10 
22 51 224 143 69 73 62 736 0.07 
23 696 836 110 68 68 53 579 0.07 
24 196 249 141 14 35 32 652 0.02 
25 240 261 121 88 88 64 784 0.16 
26 888 384 122 46 72 63 540 0.05 
27 772 861 104 96 69 74 732 0.04 
28 10 294 144 33 42 59 756 0.17 
29 442 807 128 47 23 95 510 0.05 
30 436 328 119 25 88 68 549 0.20 
31 608 983 113 22 42 23 664 0.18 
32 341 40 117 42 18 95 495 0.03 
33 140 834 138 21 66 63 510 0.10 
34 909 810 116 76 44 43 788 0.01 
35 173 682 149 16 24 100 474 0.17 
36 997 483 106 16 46 47 636 0.08 
37 436 813 127 62 25 64 510 0.20 
38 419 616 107 15 77 45 688 0.00 
39 590 727 131 37 57 32 736 0.15 
40 949 982 106 11 70 65 688 0.15 
41 602 146 112 17 60 60 784 0.02 
42 358 268 116 78 90 78 712 0.02 
43 691 163 108 59 25 71 561 0.08 
44 781 163 130 57 82 95 676 0.06 
45 683 24 124 76 80 16 507 0.07 
46 729 537 149 59 93 13 519 0.16 
47 390 272 117 72 66 41 486 0.15 
48 692 92 111 98 53 74 510 0.03 
49 15 543 101 95 48 77 504 0.11 
50 895 803 122 75 97 35 720 0.18 
