40 5 5 7 4486
246 101
5157 5008 4949 4994 4919 2520 3480 2080 2040 4600 2760 2480 4080 4040 4240 3280 4880 3640 4200 3640 4840 2640 4320 4200 4400 2280 4480 4080 2600 3160 2840 5160 2680 4960 5480 4400 5440 3320 4440 3920 0.01 0.01 0.01 0.01 0.01 
1 294 965 115 110 128 132 147 19 53 37 44 63 87 23 52 72 32 26 78 19 38 84 14 63 77 27 18 46 64 46 95 39 44 70 21 74 47 47 36 86 60 91 3060 0.04 0.09 0.12 0.20 0.06 
2 201 655 126 134 102 129 112 33 93 22 92 91 62 17 56 46 70 77 18 73 50 20 75 91 31 27 79 13 83 62 33 75 85 49 71 42 44 61 32 95 67 57 3280 0.11 0.01 0.16 0.01 0.20 
3 104 315 127 144 137 117 149 29 42 32 60 96 74 42 58 68 93 97 90 62 90 74 21 28 92 29 82 56 59 78 99 38 16 72 43 13 26 46 98 51 39 16 2640 0.20 0.09 0.03 0.03 0.17 
4 587 595 113 108 104 101 139 88 76 36 69 83 84 80 82 69 28 53 63 66 17 11 66 81 91 34 79 87 35 72 95 70 42 79 77 54 12 12 37 86 43 49 3420 0.00 0.03 0.05 0.10 0.02 
5 247 987 148 117 139 117 106 34 89 81 12 75 64 88 58 57 39 88 85 71 93 72 81 34 14 81 52 66 75 80 96 67 34 93 24 81 94 21 55 19 98 14 3940 0.06 0.02 0.13 0.11 0.18 
6 978 246 129 136 124 128 104 62 54 58 66 19 18 92 13 58 74 58 33 82 38 92 45 34 52 48 51 58 55 48 58 14 77 97 43 50 52 55 59 60 47 99 3520 0.02 0.14 0.12 0.15 0.09 
7 807 42 136 107 107 108 118 42 100 56 82 19 49 89 58 54 32 55 86 22 94 28 14 48 64 12 24 72 46 50 92 58 57 12 14 11 22 32 19 60 72 26 3500 0.08 0.06 0.19 0.02 0.01 
8 484 424 136 142 103 101 121 88 54 36 63 25 23 98 66 56 34 67 21 74 29 95 89 44 66 14 13 42 26 93 75 84 42 65 18 70 44 43 46 56 93 23 3800 0.02 0.16 0.17 0.05 0.09 
9 533 530 147 132 111 121 111 37 82 48 39 75 13 16 39 89 61 55 59 93 24 88 21 99 80 33 19 79 47 50 91 55 43 56 89 37 88 21 12 52 26 30 3540 0.17 0.15 0.06 0.10 0.01 
10 729 948 104 105 138 103 143 66 15 96 74 83 26 72 16 78 79 61 66 99 50 72 13 57 49 84 37 15 23 81 64 75 48 37 86 93 43 38 75 58 61 20 3160 0.11 0.10 0.06 0.05 0.14 
11 130 895 127 104 109 141 108 68 58 24 56 25 91 68 54 95 95 42 42 59 34 49 60 31 99 70 45 89 20 95 57 86 54 66 26 76 92 66 52 82 86 98 4000 0.06 0.03 0.14 0.03 0.08 
12 768 586 146 108 111 141 149 66 11 47 62 51 56 72 12 19 51 30 87 62 57 79 98 21 26 57 98 57 41 29 65 97 26 67 22 67 21 95 70 66 66 15 2940 0.15 0.09 0.06 0.07 0.05 
13 607 51 101 113 124 139 127 24 24 24 73 71 76 13 40 99 67 96 73 99 24 93 83 100 20 87 80 98 42 71 61 49 36 59 68 35 81 21 57 18 76 97 2640 0.05 0.11 0.01 0.15 0.10 
14 91 721 109 115 149 121 122 93 40 90 35 37 83 66 96 66 84 54 33 32 40 95 86 72 32 45 70 57 63 55 34 32 48 54 73 83 62 65 71 97 82 29 2535 0.04 0.15 0.16 0.06 0.03 
15 260 227 118 108 122 114 128 20 25 56 79 72 67 94 90 25 25 95 87 17 77 33 47 96 66 28 87 65 84 86 67 20 85 61 83 75 91 35 98 57 28 75 3240 0.05 0.03 0.10 0.18 0.03 
16 312 745 109 110 138 107 125 75 98 85 61 62 28 96 46 67 84 96 50 39 33 63 30 48 42 95 45 35 37 14 55 58 83 87 77 85 23 69 98 40 65 97 3220 0.03 0.08 0.03 0.13 0.05 
17 125 87 124 150 113 147 104 60 26 82 95 51 79 83 34 40 88 72 68 44 56 65 16 19 29 12 84 11 68 33 12 22 97 86 47 12 81 13 14 59 85 19 2955 0.15 0.14 0.02 0.15 0.18 
18 74 402 131 138 123 146 150 84 36 81 29 37 23 86 25 59 17 100 58 25 63 27 66 86 64 75 82 92 49 35 24 61 100 70 41 95 21 64 83 34 50 93 3560 0.11 0.16 0.18 0.03 0.02 
19 24 850 127 146 130 127 143 30 70 67 63 61 51 11 65 23 47 34 53 82 80 97 63 11 46 17 100 96 22 12 96 87 46 12 80 71 98 79 31 49 41 67 2295 0.09 0.17 0.09 0.17 0.01 
20 280 968 131 110 144 139 133 73 92 88 72 49 17 45 64 32 48 27 63 26 49 56 31 98 86 50 62 38 49 85 64 68 57 58 100 11 49 52 50 18 87 52 3000 0.13 0.14 0.12 0.17 0.04 
21 523 853 142 144 122 107 103 93 58 20 54 85 23 55 76 74 78 85 73 59 48 62 49 81 100 90 13 69 14 52 57 54 85 29 24 76 33 82 22 45 88 43 2865 0.12 0.11 0.08 0.17 0.15 
22 0 29 148 107 139 138 116 91 44 45 93 64 36 59 44 12 52 62 25 80 89 23 63 43 11 57 67 23 76 98 63 83 18 97 39 92 35 53 17 61 11 74 2280 0.04 0.01 0.01 0.15 0.10 
23 176 190 133 119 121 144 112 56 31 67 23 43 47 50 100 84 100 58 22 60 11 12 69 59 12 43 66 65 35 42 79 45 17 99 16 81 72 88 23 71 37 15 2745 0.07 0.01 0.09 0.19 0.01 
24 967 376 119 147 119 119 105 92 80 93 20 96 64 44 94 78 95 92 84 18 72 96 46 77 84 13 60 56 90 92 84 82 35 62 43 93 87 88 50 12 31 38 3220 0.07 0.16 0.15 0.19 0.04 
25 19 315 140 136 148 125 107 41 32 19 90 39 77 42 22 75 17 35 69 47 27 34 28 19 16 55 66 66 13 61 80 74 63 28 80 11 88 44 91 26 37 73 2280 0.20 0.00 0.19 0.17 0.17 
26 372 670 125 118 126 127 135 48 67 62 13 85 51 15 30 40 59 99 19 65 61 99 14 35 87 76 61 50 73 72 30 63 48 81 70 47 83 49 83 33 16 28 3500 0.12 0.13 0.17 0.08 0.06 
27 87 245 122 143 123 130 135 50 91 56 62 41 61 87 42 49 11 74 71 48 72 48 55 38 53 34 42 50 58 55 15 35 31 19 67 100 22 32 40 34 18 41 2370 0.03 0.14 0.10 0.06 0.04 
28 378 758 107 145 103 109 144 20 82 39 13 31 51 60 18 85 58 78 13 79 39 100 68 48 69 60 65 77 16 16 44 67 88 21 72 93 62 61 75 65 21 12 2505 0.09 0.08 0.03 0.10 0.01 
29 707 144 143 138 132 128 118 35 19 71 89 47 75 94 18 23 92 81 46 51 35 63 99 24 73 62 47 29 47 40 61 38 64 11 87 19 57 38 18 31 84 22 2340 0.04 0.07 0.15 0.10 0.01 
30 424 499 132 147 103 123 111 13 92 16 49 73 78 86 90 23 65 90 61 53 60 42 67 37 25 78 27 20 86 51 99 42 40 28 86 20 53 43 82 30 28 83 2295 0.17 0.10 0.05 0.08 0.19 
31 949 529 141 114 114 135 112 48 59 68 26 69 62 64 60 95 62 40 42 56 49 89 30 66 68 64 36 60 48 65 27 19 76 61 98 71 27 91 91 40 16 61 2400 0.02 0.07 0.20 0.12 0.15 
32 297 447 145 112 104 137 118 41 90 25 29 11 38 66 54 74 92 66 33 67 37 19 27 41 24 40 82 75 62 67 85 42 94 17 41 96 55 15 96 45 70 61 3300 0.18 0.10 0.06 0.04 0.15 
33 552 40 143 136 111 138 111 73 91 87 54 65 52 16 37 99 39 43 40 25 90 29 85 80 50 97 30 96 35 74 70 66 16 100 75 52 62 83 69 13 50 51 2685 0.11 0.01 0.19 0.15 0.14 
34 456 625 145 146 132 124 102 17 74 17 88 69 69 22 91 39 62 90 13 91 41 73 99 81 23 12 33 61 18 52 87 43 26 59 53 85 22 71 15 42 44 99 3840 0.17 0.13 0.11 0.16 0.05 
35 676 73 132 106 120 129 128 84 49 79 17 61 21 76 97 70 79 17 23 63 91 85 58 79 29 56 63 52 35 40 31 52 44 57 30 57 98 47 69 70 22 70 2880 0.15 0.18 0.15 0.14 0.13 
36 299 220 148 132 150 106 118 71 27 42 33 69 23 20 43 23 93 52 94 72 60 18 29 23 30 50 41 63 27 70 64 93 24 63 79 79 72 31 99 84 92 59 2460 0.07 0.01 0.15 0.17 0.01 
37 118 819 106 137 109 120 123 25 11 60 55 25 62 33 25 26 59 39 56 56 18 76 68 62 67 26 39 33 72 82 92 12 84 73 74 35 85 15 49 46 37 46 3680 0.19 0.07 0.11 0.17 0.05 
38 578 278 111 114 147 136 138 50 96 17 41 80 35 12 27 65 96 89 38 55 24 21 24 72 100 22 84 65 86 76 30 58 64 59 49 54 55 96 85 80 59 45 3460 0.13 0.10 0.03 0.12 0.15 
39 630 488 121 110 132 126 128 46 70 60 81 34 78 29 98 38 25 56 76 42 61 89 45 61 47 41 70 21 30 22 81 92 48 89 92 58 51 78 44 29 96 94 3300 0.10 0.19 0.15 0.15 0.16 
40 825 813 150 120 138 114 116 54 87 19 76 97 92 95 72 86 70 61 40 15 70 82 13 60 40 59 37 76 21 88 81 55 81 31 33 70 41 99 66 32 93 88 2265 0.05 0.15 0.17 0.00 0.12 
