10 3 5 5 704
987 142
1263 1193 1255 1030 1370 1350 1120 620 960 670 1020 860 830 690 1170 880 1350 520 0.01 0.01 0.01 
1 439 476 142 122 110 46 66 37 66 31 99 16 76 39 95 25 78 44 51 38 2172 0.18 0.19 0.13 
2 684 691 133 105 103 22 89 32 84 48 82 65 71 99 48 98 53 70 36 99 2400 0.10 0.05 0.09 
3 755 304 114 111 125 59 13 65 12 14 23 92 87 58 39 91 56 91 90 93 1791 0.16 0.16 0.13 
4 240 999 110 110 146 33 23 27 88 99 98 11 85 99 66 73 57 36 31 48 1647 0.08 0.09 0.02 
5 473 986 110 139 144 43 36 35 38 74 23 86 78 100 85 60 47 95 58 65 1737 0.12 0.06 0.14 
6 652 597 140 106 123 64 22 89 100 94 43 29 75 32 54 44 92 65 96 76 2124 0.08 0.01 0.03 
7 729 82 141 120 121 63 34 62 72 99 88 20 39 87 13 81 84 14 65 37 2400 0.13 0.06 0.06 
8 164 818 136 130 129 81 51 39 70 53 32 38 50 56 37 43 98 80 81 11 2328 0.05 0.15 0.17 
9 244 491 108 136 106 90 72 96 44 91 24 41 98 46 45 67 35 35 22 23 1992 0.02 0.02 0.11 
10 378 466 129 114 148 55 89 91 65 16 16 77 74 49 29 25 59 93 60 55 1584 0.07 0.15 0.01 
