30 1 3 3 1106
892 313
3738 3270 1590 2520 0.01 
1 431 369 142 19 43 11 752 0.12 
2 710 964 128 27 53 87 732 0.08 
3 326 787 115 39 73 38 788 0.18 
4 439 449 103 75 16 49 588 0.12 
5 191 777 115 93 76 22 652 0.07 
6 41 478 114 60 78 19 534 0.18 
7 997 979 117 40 79 35 585 0.07 
8 770 508 109 77 83 89 471 0.09 
9 645 385 114 65 81 30 549 0.14 
10 208 953 117 56 69 19 760 0.17 
11 771 923 135 55 15 73 492 0.01 
12 111 58 107 79 21 54 591 0.12 
13 470 553 103 78 18 26 612 0.18 
14 481 730 148 13 92 52 792 0.17 
15 895 361 142 49 87 74 748 0.18 
16 124 346 122 74 85 66 519 0.19 
17 447 457 148 13 18 78 600 0.15 
18 159 865 111 70 60 52 672 0.19 
19 382 87 143 82 67 71 648 0.01 
20 403 22 109 42 61 24 620 0.03 
21 757 490 145 78 36 72 588 0.00 
22 246 460 133 35 51 22 608 0.13 
23 39 161 147 70 96 63 540 0.05 
24 799 577 108 36 27 25 462 0.09 
25 985 308 142 72 48 65 462 0.13 
26 138 2 102 92 41 77 760 0.13 
27 492 12 114 63 81 82 744 0.06 
28 768 106 139 82 74 55 704 0.03 
29 858 711 140 100 12 93 465 0.16 
30 370 888 126 11 54 22 632 0.05 
