20 1 3 5 736
86 601
2626 1020 1900 2680 2180 1940 0.01 
1 774 867 106 64 75 90 71 33 668 0.19 
2 423 70 116 36 25 38 39 19 525 0.00 
3 75 44 150 21 87 53 53 90 459 0.06 
4 414 723 146 43 88 99 48 84 672 0.10 
5 412 688 147 51 24 53 78 90 459 0.05 
6 146 674 130 82 65 90 84 30 585 0.18 
7 704 995 150 52 17 70 20 66 519 0.09 
8 635 404 129 37 12 15 14 66 495 0.11 
9 108 861 113 70 21 76 100 85 780 0.14 
10 809 598 129 30 28 77 19 12 656 0.06 
11 589 866 127 22 85 17 40 79 600 0.05 
12 521 685 127 69 41 12 43 97 549 0.06 
13 781 189 124 94 31 47 35 76 540 0.04 
14 918 65 114 81 83 58 27 55 764 0.19 
15 743 228 141 44 33 22 50 25 507 0.10 
16 83 574 138 75 98 84 98 78 456 0.07 
17 938 913 144 29 82 19 44 53 552 0.11 
18 603 230 126 83 20 80 23 38 800 0.16 
19 864 811 122 59 74 90 37 97 531 0.11 
20 372 263 147 97 59 34 91 34 567 0.12 
