100 3 5 5 6696
48 447
12500 12801 12764 6000 5200 10500 5800 13400 5800 11400 10000 10900 9000 11300 7800 7500 8600 12700 0.01 0.01 0.01 
1 410 61 137 109 139 78 36 99 78 82 83 89 16 19 42 88 32 40 31 41 1968 0.07 0.05 0.05 
2 121 57 112 136 132 84 73 14 95 73 73 60 100 12 41 85 82 92 55 23 1944 0.03 0.04 0.14 
3 369 528 113 130 115 75 47 72 20 39 55 12 69 50 74 74 34 70 75 26 1629 0.12 0.18 0.06 
4 442 841 132 148 147 29 75 35 17 86 43 33 65 14 23 21 24 36 60 88 1485 0.12 0.05 0.12 
5 991 326 138 145 129 47 82 48 18 91 36 65 82 94 13 37 87 40 40 99 1548 0.03 0.17 0.02 
6 894 685 131 128 136 34 18 18 21 92 57 73 38 26 26 52 42 81 97 44 1956 0.18 0.13 0.17 
7 487 566 125 144 113 93 40 39 54 31 77 90 94 49 81 58 16 74 73 31 2352 0.05 0.17 0.11 
8 450 849 119 145 104 39 44 33 19 38 11 29 39 54 50 82 91 19 31 34 1530 0.05 0.03 0.03 
9 802 828 122 125 137 34 94 64 81 53 20 49 95 80 76 81 95 33 86 96 1896 0.14 0.01 0.18 
10 869 877 133 110 138 99 91 42 19 42 43 87 48 75 91 46 39 14 26 15 1404 0.14 0.12 0.03 
11 383 228 117 133 130 93 49 87 64 61 24 13 59 33 44 27 82 81 91 73 1593 0.05 0.05 0.12 
12 268 67 131 136 118 79 85 41 86 26 41 26 79 94 76 69 79 16 91 74 2268 0.14 0.17 0.15 
13 612 840 121 103 109 42 23 13 61 26 39 62 93 25 40 17 55 64 62 83 1800 0.03 0.20 0.04 
14 72 908 149 113 142 93 43 52 34 11 66 76 91 26 53 16 15 98 30 96 1872 0.03 0.01 0.15 
15 68 23 101 133 140 44 70 41 30 33 22 27 23 98 27 63 54 16 40 97 1575 0.05 0.03 0.01 
16 531 362 141 103 118 97 33 53 81 78 24 47 51 95 31 69 47 85 66 26 1440 0.17 0.05 0.06 
17 484 526 103 127 131 27 31 69 74 19 71 41 25 13 70 78 17 37 73 37 2052 0.09 0.09 0.11 
18 381 682 129 112 124 19 87 45 36 100 52 30 18 26 90 48 83 18 50 52 2364 0.15 0.05 0.20 
19 514 163 128 123 143 34 39 90 74 73 44 21 22 69 73 73 92 30 88 44 1860 0.19 0.09 0.16 
20 174 835 107 136 102 77 18 55 75 11 60 40 39 85 12 28 23 80 49 85 1812 0.05 0.06 0.02 
21 671 562 114 147 142 48 66 71 67 92 95 99 80 31 61 80 90 95 64 54 2292 0.11 0.09 0.03 
22 279 929 127 145 130 53 56 12 76 40 23 57 69 79 48 35 98 74 55 59 1968 0.14 0.11 0.13 
23 861 249 105 125 147 70 40 100 33 24 38 69 16 13 61 25 69 73 56 17 2280 0.11 0.01 0.14 
24 533 109 118 113 133 38 70 97 80 69 12 98 39 86 73 23 42 49 25 54 1824 0.07 0.07 0.08 
25 517 671 146 103 124 98 36 26 73 57 100 26 84 42 84 95 44 51 80 16 1575 0.07 0.07 0.04 
26 666 272 102 144 131 26 64 72 57 59 54 84 27 79 93 40 70 49 71 16 1593 0.12 0.02 0.12 
27 15 823 119 111 105 67 30 85 70 17 47 32 30 94 81 47 26 100 25 18 2100 0.15 0.04 0.04 
28 345 723 146 108 130 83 27 52 50 63 16 44 90 38 12 74 34 68 67 66 1584 0.04 0.10 0.19 
29 808 382 146 112 111 42 31 63 76 46 20 25 97 59 39 27 73 53 54 74 1701 0.13 0.03 0.12 
30 569 585 108 127 106 57 60 42 59 25 90 97 80 65 42 74 56 45 84 85 1620 0.19 0.17 0.18 
31 174 638 125 117 124 93 87 43 16 46 24 57 88 72 71 23 29 46 39 60 1848 0.03 0.13 0.12 
32 485 597 121 139 115 22 65 66 55 94 47 43 95 15 78 28 34 38 52 56 2208 0.07 0.03 0.11 
33 169 146 146 103 107 14 93 55 17 18 80 72 33 87 27 85 59 27 89 36 1701 0.01 0.06 0.09 
34 251 533 139 142 128 53 42 41 38 69 93 23 55 100 30 41 53 44 79 70 2208 0.01 0.11 0.14 
35 662 576 142 122 110 78 18 95 96 19 100 12 74 37 70 30 83 29 81 64 1467 0.05 0.17 0.12 
36 381 221 106 143 102 17 49 32 74 62 52 31 50 99 40 98 41 19 87 11 1602 0.14 0.06 0.17 
37 144 650 143 120 116 66 27 75 55 31 62 69 25 35 31 38 51 71 36 42 1764 0.08 0.14 0.14 
38 112 721 133 142 127 31 57 90 80 48 46 26 50 52 46 13 67 56 90 49 1611 0.13 0.19 0.09 
39 160 614 143 136 127 17 28 23 41 22 23 68 54 92 67 89 44 15 41 42 2220 0.08 0.01 0.02 
40 202 226 112 150 140 48 30 81 30 34 36 51 96 28 24 92 44 13 84 100 2064 0.20 0.09 0.09 
41 28 4 126 129 135 86 38 42 83 58 30 77 88 12 100 89 12 14 69 26 1620 0.15 0.10 0.11 
42 82 680 124 115 113 15 85 68 93 17 78 96 58 60 54 42 82 53 43 44 1737 0.03 0.13 0.16 
