30 3 1 5 9614
748 480
3876 3615 3672 1770 2490 3210 2520 3180 2610 4200 4140 2190 3990 3720 1650 2190 1770 3420 0.01 0.01 0.01 
1 602 622 104 127 106 27 70 75 20 38 24 23 100 30 74 80 85 29 60 35 1620 0.11 0.19 0.06 
2 634 870 141 101 119 26 62 38 76 84 55 53 35 64 42 39 55 30 59 80 2040 0.12 0.05 0.13 
3 363 128 111 108 104 57 22 96 15 36 82 87 88 20 71 64 75 34 79 17 1800 0.14 0.17 0.19 
4 222 656 141 138 112 70 62 70 19 56 27 29 86 32 54 65 93 85 74 25 1611 0.04 0.16 0.05 
5 538 379 144 106 121 69 48 16 23 13 82 65 44 52 72 69 53 33 52 58 2352 0.12 0.16 0.08 
6 31 104 145 106 128 67 96 87 23 18 82 18 42 56 20 37 36 11 78 60 2016 0.19 0.05 0.05 
7 437 331 135 118 139 23 57 86 38 97 94 92 54 69 61 12 68 22 57 40 1755 0.00 0.07 0.06 
8 998 939 146 138 130 91 99 20 12 51 24 59 11 13 17 97 60 21 27 20 2256 0.02 0.14 0.02 
9 501 278 134 123 113 47 19 43 37 86 27 47 76 80 49 93 59 54 96 65 1968 0.06 0.18 0.01 
10 634 240 111 101 150 24 73 22 44 51 43 60 75 69 97 85 43 16 65 43 1521 0.19 0.11 0.16 
11 435 326 110 145 110 30 69 92 15 41 28 65 13 24 15 56 26 20 24 75 1440 0.12 0.13 0.05 
12 384 297 145 136 115 92 41 12 99 27 28 86 26 84 78 12 42 20 77 98 1944 0.13 0.16 0.05 
13 476 35 132 129 144 18 71 46 19 48 63 40 45 61 57 40 94 47 24 33 2124 0.07 0.17 0.01 
14 274 209 123 109 124 88 32 84 37 86 45 18 88 15 56 67 47 66 79 93 2268 0.00 0.06 0.07 
15 474 948 121 116 104 33 38 64 98 96 85 28 34 22 13 18 73 26 22 80 2052 0.19 0.09 0.03 
16 908 136 143 148 109 18 56 62 78 31 62 20 36 59 15 44 84 23 17 49 1386 0.00 0.08 0.15 
17 49 303 146 120 147 67 50 88 37 36 45 43 28 74 25 87 34 78 98 91 2076 0.08 0.11 0.07 
18 296 272 109 101 102 32 85 60 73 85 40 34 26 66 21 62 54 60 87 68 2208 0.03 0.10 0.17 
19 292 297 126 105 113 69 76 23 81 57 64 41 97 37 26 28 11 50 45 22 1431 0.14 0.09 0.10 
20 297 229 122 121 124 51 35 40 84 32 15 59 66 85 16 48 46 48 36 23 1980 0.02 0.19 0.15 
21 776 349 144 117 135 65 11 94 100 96 51 30 93 86 51 52 100 12 36 67 1872 0.01 0.13 0.07 
22 697 698 150 138 149 52 62 81 38 69 54 32 33 15 27 17 46 93 55 49 1872 0.16 0.19 0.10 
23 364 110 132 101 133 29 61 83 95 88 46 49 42 35 70 40 91 56 45 69 1932 0.19 0.09 0.02 
24 652 962 104 120 124 13 29 74 68 76 49 37 26 95 76 93 76 71 79 45 1521 0.11 0.10 0.18 
25 589 858 130 138 144 21 40 50 24 66 79 84 65 46 22 46 100 75 41 37 2316 0.19 0.15 0.02 
26 570 433 128 128 101 85 68 23 92 60 64 51 17 39 17 17 52 62 15 63 2160 0.01 0.02 0.10 
27 816 534 137 129 104 52 77 27 50 96 86 63 100 39 74 92 25 35 31 83 2388 0.03 0.10 0.16 
28 831 845 110 124 103 62 53 36 12 55 15 31 68 16 78 91 92 15 82 66 2340 0.11 0.01 0.17 
29 561 778 132 121 133 47 88 88 85 56 47 61 70 100 15 66 88 78 71 65 1467 0.20 0.12 0.12 
30 523 2 120 103 132 67 43 35 42 86 40 36 70 25 81 23 93 72 74 60 1521 0.03 0.16 0.03 
