20 5 1 3 11156
843 398
2480 2519 2511 2420 2599 2680 1640 2140 1500 1580 2260 2320 2060 1720 1960 1940 2160 1520 1340 1300 0.01 0.01 0.01 0.01 0.01 
1 833 30 102 113 110 112 136 70 63 85 16 80 79 26 16 95 61 94 17 78 29 48 3940 0.05 0.14 0.17 0.08 0.17 
2 390 781 123 127 129 130 110 39 43 82 28 23 58 53 91 74 47 83 71 89 74 69 2295 0.18 0.02 0.02 0.12 0.19 
3 932 158 113 118 134 118 115 90 43 32 24 75 50 32 98 40 34 50 20 20 11 57 3200 0.19 0.13 0.12 0.01 0.16 
4 480 265 141 121 111 142 122 79 44 59 65 81 86 82 73 23 12 48 64 20 32 23 4000 0.02 0.12 0.09 0.15 0.04 
5 864 574 112 110 113 150 132 57 50 84 98 56 16 41 97 73 71 13 67 29 70 79 2460 0.03 0.17 0.06 0.15 0.07 
6 191 437 135 141 139 119 105 64 20 23 56 64 24 31 53 94 25 58 49 76 71 97 3220 0.00 0.06 0.03 0.18 0.12 
7 869 236 123 125 134 103 145 12 68 43 42 97 28 20 81 26 36 94 90 95 68 59 2355 0.16 0.10 0.09 0.01 0.12 
8 474 521 101 107 122 109 119 81 47 80 79 52 42 32 89 46 14 21 37 100 71 15 2715 0.20 0.10 0.16 0.09 0.18 
9 619 814 127 145 114 112 128 91 83 32 62 32 67 26 93 86 90 49 69 75 79 61 3680 0.02 0.13 0.05 0.12 0.10 
10 145 475 149 148 105 133 137 17 51 65 35 54 12 72 29 33 14 88 16 56 68 79 3200 0.16 0.10 0.06 0.10 0.15 
11 956 863 123 112 144 118 124 100 82 44 99 85 37 86 44 23 29 39 70 45 22 24 3040 0.10 0.04 0.18 0.19 0.10 
12 691 26 120 112 149 124 139 78 44 15 78 17 58 95 61 99 35 65 19 86 76 60 2415 0.03 0.11 0.12 0.07 0.09 
13 343 907 116 118 107 113 140 91 27 27 32 76 63 85 76 33 37 23 31 83 46 90 3740 0.10 0.18 0.09 0.02 0.10 
14 94 898 130 115 147 108 139 63 12 50 28 35 11 50 90 91 74 49 65 32 69 30 3160 0.19 0.15 0.09 0.17 0.04 
15 722 348 140 150 134 107 122 57 24 62 63 41 90 93 96 89 87 27 18 82 17 18 2535 0.13 0.04 0.11 0.08 0.13 
16 659 236 141 145 123 119 148 47 72 17 85 79 23 68 62 69 12 12 11 71 88 62 2655 0.01 0.19 0.11 0.05 0.10 
17 199 427 104 137 131 135 138 71 40 25 99 75 78 50 54 44 22 58 65 21 45 98 2820 0.05 0.04 0.18 0.03 0.16 
18 248 503 148 127 107 125 148 77 28 70 42 25 66 92 42 56 75 18 70 72 97 95 3080 0.14 0.19 0.10 0.19 0.17 
19 455 653 127 105 128 101 122 60 99 22 68 79 70 45 76 88 31 85 65 54 49 24 3700 0.02 0.07 0.07 0.01 0.17 
20 406 588 105 143 130 142 130 57 41 45 52 73 74 43 70 79 58 16 53 70 43 47 2490 0.08 0.08 0.15 0.15 0.15 
