10 1 3 7 394
748 305
1255 1160 1110 1380 750 1220 1380 1200 0.01 
1 596 938 127 62 46 38 68 23 64 13 672 0.01 
2 600 532 123 98 31 87 36 66 93 82 792 0.17 
3 999 685 121 61 85 58 68 24 71 65 672 0.03 
4 11 111 120 74 86 67 42 94 64 24 477 0.12 
5 41 763 117 42 75 16 95 30 28 41 740 0.17 
6 738 966 112 37 79 59 67 76 84 52 465 0.04 
7 49 992 149 97 69 63 29 92 56 55 680 0.02 
8 878 689 109 61 85 12 24 78 38 54 588 0.11 
9 228 978 146 49 56 68 39 84 64 97 582 0.00 
10 182 965 131 93 24 75 34 78 87 19 760 0.05 
