20 5 5 5 2196
716 124
2573 2514 2519 2480 2554 1720 1120 2340 1380 1620 2360 1240 2460 1400 2160 2420 2080 1660 2640 2440 1900 1080 2420 2600 2660 2560 2000 1440 1560 1520 0.01 0.01 0.01 0.01 0.01 
1 235 756 116 111 124 137 109 26 17 32 50 72 42 89 70 39 48 42 50 25 33 66 18 62 35 90 24 69 42 14 63 98 2370 0.09 0.12 0.14 0.01 0.18 
2 547 903 123 142 141 145 148 46 46 44 36 77 12 62 11 17 31 93 72 37 89 40 92 93 80 70 40 16 60 31 24 35 3800 0.17 0.05 0.08 0.15 0.04 
3 920 343 148 131 101 127 125 50 64 44 63 18 52 96 97 72 50 51 71 42 57 77 39 52 78 66 61 90 65 56 53 66 2640 0.05 0.12 0.01 0.06 0.16 
4 484 411 145 114 133 105 104 77 42 85 28 44 59 53 83 12 81 41 99 46 39 88 84 40 28 49 58 29 71 14 68 51 2895 0.20 0.10 0.00 0.08 0.04 
5 497 403 141 122 111 107 149 76 18 33 62 48 97 38 70 59 22 39 22 71 23 92 26 59 81 89 62 55 100 93 16 93 2370 0.11 0.09 0.07 0.10 0.09 
6 527 482 118 140 102 145 107 45 89 67 96 27 66 39 69 58 16 38 94 93 87 100 41 15 85 39 62 58 55 48 76 68 2985 0.12 0.16 0.11 0.06 0.05 
7 53 548 113 139 107 150 139 86 35 38 65 25 57 11 82 48 93 84 83 62 50 40 87 15 36 64 35 80 22 50 23 77 3500 0.17 0.01 0.14 0.04 0.05 
8 883 358 145 120 116 105 105 89 71 33 37 17 88 56 44 56 95 82 58 35 71 37 72 11 74 50 98 15 32 12 83 38 3080 0.00 0.16 0.02 0.04 0.16 
9 493 476 112 111 141 146 147 46 61 13 46 42 32 65 11 67 88 41 38 60 27 94 29 38 19 53 13 100 49 14 25 51 3280 0.04 0.12 0.16 0.00 0.03 
10 326 519 143 146 138 108 118 62 33 14 24 25 74 93 48 54 21 24 26 78 62 77 65 92 80 73 77 41 64 62 93 25 3820 0.09 0.18 0.17 0.04 0.14 
11 491 955 148 115 127 101 122 29 82 81 94 96 33 57 34 63 73 94 45 91 73 37 87 30 83 14 90 67 26 24 44 97 2895 0.04 0.12 0.03 0.15 0.00 
12 908 474 144 120 127 129 141 78 16 98 54 62 97 34 31 65 20 47 75 91 19 41 84 36 65 35 39 58 35 48 75 79 3460 0.06 0.10 0.16 0.13 0.17 
13 831 408 111 149 136 111 132 88 73 67 89 72 79 80 34 47 64 11 88 49 41 97 78 34 14 31 86 79 59 33 50 64 2760 0.11 0.17 0.08 0.16 0.13 
14 410 259 141 113 116 146 138 78 68 84 88 31 37 61 30 62 91 27 21 38 89 51 21 90 12 14 85 70 85 57 58 39 3160 0.05 0.08 0.17 0.15 0.07 
15 538 757 112 133 143 128 133 13 94 30 55 20 44 98 42 29 71 82 74 67 48 95 56 15 41 33 82 81 43 53 98 78 3580 0.03 0.01 0.19 0.12 0.11 
16 778 85 141 132 107 115 118 54 47 18 36 81 92 80 76 57 35 87 19 23 47 89 51 48 84 35 36 13 95 100 91 55 3560 0.00 0.01 0.17 0.12 0.12 
17 544 172 120 118 120 116 150 14 85 62 45 33 20 31 20 26 71 62 96 83 76 98 76 50 84 93 39 19 35 42 67 64 2910 0.16 0.12 0.14 0.16 0.09 
18 677 918 141 142 137 110 137 86 50 96 43 11 77 39 50 16 14 52 58 42 47 67 78 85 82 100 79 67 33 63 19 61 3240 0.08 0.14 0.17 0.08 0.10 
19 944 280 102 104 147 146 104 30 36 44 71 77 13 75 20 31 14 12 13 34 11 32 26 40 69 64 73 52 49 95 93 29 2745 0.10 0.02 0.06 0.04 0.19 
20 766 631 109 112 145 103 128 81 55 55 36 18 60 19 40 68 86 36 49 94 91 91 47 45 23 22 29 61 47 84 37 18 3400 0.12 0.05 0.14 0.17 0.17 
