50 3 3 7 5460
779 267
6204 6396 6285 4850 5250 3700 5150 4100 6050 3800 2700 3300 6050 5450 4800 2950 5050 4200 4200 4700 5700 4000 3400 6900 0.01 0.01 0.01 
1 429 502 145 139 120 39 77 35 14 84 65 66 49 15 31 44 56 46 74 18 85 31 13 41 93 73 1836 0.06 0.19 0.17 
2 975 570 146 121 109 24 57 29 27 92 83 82 84 48 49 27 93 84 52 92 88 83 56 80 38 28 1530 0.00 0.15 0.02 
3 495 360 112 142 124 77 42 89 94 85 34 37 17 75 50 85 29 34 88 77 75 64 32 54 91 11 1557 0.13 0.02 0.14 
4 470 475 135 116 105 19 59 29 64 43 52 91 20 27 84 94 45 69 81 97 17 42 80 22 32 80 1584 0.07 0.08 0.13 
5 455 621 138 149 110 23 30 97 77 62 48 29 58 97 94 13 41 62 46 59 52 50 90 64 33 70 2148 0.09 0.04 0.01 
6 592 300 128 101 150 96 97 98 34 20 97 14 16 100 61 71 41 74 16 84 57 50 74 20 34 43 2208 0.07 0.05 0.00 
7 167 231 148 113 140 52 39 70 76 49 28 41 34 41 80 94 33 53 61 37 17 72 100 79 57 94 1359 0.12 0.08 0.19 
8 358 628 115 138 116 64 78 83 91 78 100 32 85 62 24 40 84 29 90 55 97 39 54 37 85 47 1503 0.18 0.12 0.16 
9 876 85 143 129 125 40 49 11 31 26 11 14 47 27 88 77 62 16 66 22 24 57 65 50 93 63 1458 0.15 0.14 0.10 
10 413 491 107 115 120 33 95 96 15 73 58 18 95 34 34 33 85 92 88 13 64 21 68 13 65 82 1764 0.08 0.12 0.17 
11 184 267 121 145 133 37 71 69 93 95 27 62 73 85 64 95 31 55 44 58 59 57 77 62 74 20 2052 0.19 0.04 0.11 
12 650 772 123 143 144 63 97 57 56 91 35 17 59 54 47 15 36 53 48 62 59 81 38 20 54 48 1593 0.09 0.13 0.05 
13 484 701 113 114 120 58 88 39 13 40 25 71 73 24 21 77 12 25 76 77 34 54 14 95 60 13 2112 0.11 0.12 0.14 
14 824 625 129 121 103 37 54 82 91 45 96 62 30 37 81 96 38 96 34 72 19 55 37 14 66 40 1737 0.04 0.17 0.18 
15 456 969 145 147 143 31 48 39 21 44 35 72 16 99 85 12 36 80 87 51 95 43 78 60 60 69 1548 0.19 0.05 0.17 
16 796 5 115 124 109 96 96 29 69 39 15 40 20 38 80 73 26 21 59 24 16 98 53 65 57 21 1692 0.05 0.04 0.13 
17 162 620 137 139 124 40 32 64 98 23 30 89 91 79 86 64 94 97 74 72 41 56 24 96 12 86 2172 0.03 0.20 0.11 
18 377 946 125 111 147 64 75 54 61 49 35 50 26 28 41 41 73 89 14 60 45 76 35 92 39 20 1449 0.11 0.11 0.11 
19 503 843 106 143 113 37 72 42 49 20 67 50 44 29 18 74 91 96 39 17 73 100 41 26 38 50 2040 0.08 0.18 0.08 
20 235 104 134 104 104 63 67 45 11 38 63 51 96 69 61 69 22 19 98 77 32 84 18 100 73 19 1467 0.11 0.15 0.01 
21 242 154 145 148 126 99 52 81 99 80 44 11 91 32 45 22 43 53 71 30 54 23 89 53 86 59 1710 0.04 0.04 0.04 
22 187 484 129 131 137 65 74 35 26 15 30 26 21 47 34 84 41 38 54 19 97 83 59 12 68 18 2148 0.03 0.13 0.03 
