50 1 5 3 1106
518 167
6110 3700 3700 4750 0.01 
1 940 831 116 91 99 66 680 0.04 
2 50 841 146 47 55 59 748 0.08 
3 573 573 133 66 97 13 688 0.19 
4 483 226 104 65 54 70 664 0.12 
5 593 238 137 56 20 17 591 0.08 
6 452 479 150 69 73 49 510 0.12 
7 342 295 110 57 84 16 570 0.18 
8 107 956 146 98 34 79 507 0.05 
9 213 454 105 26 97 20 660 0.12 
10 761 822 133 14 67 19 612 0.12 
11 935 448 116 38 62 56 573 0.02 
12 571 877 112 76 21 98 664 0.10 
13 753 610 103 38 87 93 510 0.14 
14 875 436 117 75 82 54 483 0.06 
15 890 289 113 64 92 84 708 0.00 
16 904 399 113 26 33 61 459 0.19 
17 79 756 129 76 17 14 489 0.13 
18 542 885 137 19 45 35 716 0.01 
19 563 132 127 76 54 86 597 0.18 
20 413 269 118 68 21 69 558 0.10 
21 503 42 123 57 88 81 504 0.19 
22 979 48 102 26 76 45 462 0.14 
23 453 819 143 29 29 12 748 0.17 
24 65 318 109 20 66 43 768 0.19 
25 740 594 120 35 75 33 760 0.00 
26 720 830 105 84 60 75 534 0.09 
27 151 955 119 30 23 86 576 0.19 
28 257 38 121 93 72 12 748 0.17 
29 120 577 131 27 53 80 501 0.09 
30 104 47 134 22 88 60 561 0.07 
31 933 550 140 54 58 70 486 0.14 
32 898 588 150 72 51 98 501 0.17 
33 43 434 109 71 26 71 636 0.12 
34 789 910 114 36 95 11 604 0.01 
35 313 444 128 57 64 57 495 0.08 
36 234 609 143 45 55 73 700 0.18 
37 324 117 139 53 17 44 648 0.15 
38 644 377 141 79 39 19 664 0.13 
39 927 15 109 93 39 84 744 0.17 
40 24 159 113 43 93 71 561 0.02 
41 825 441 105 55 85 45 555 0.02 
42 636 549 108 39 24 16 537 0.18 
43 756 798 108 72 30 29 579 0.00 
44 163 611 117 36 64 33 640 0.17 
45 365 330 119 78 71 49 477 0.04 
46 516 300 120 89 29 19 480 0.18 
47 251 642 111 63 38 89 732 0.15 
48 299 946 128 75 62 39 543 0.05 
49 492 743 103 21 84 94 696 0.00 
50 116 23 133 91 32 42 616 0.14 
