20 5 1 7 10930
370 193
2550 2428 2451 2499 2464 1660 2720 1580 1040 1580 1320 1380 2180 1420 2760 1780 1940 1600 2160 1940 1780 2780 1660 2300 2000 2580 2640 2720 1200 1320 1160 2480 2300 1360 1900 2760 2020 1040 2580 1280 0.01 0.01 0.01 0.01 0.01 
1 995 410 113 142 107 130 113 36 41 78 65 47 87 74 41 62 89 74 65 81 49 31 85 51 82 68 67 64 11 54 25 61 55 13 95 95 35 96 41 21 69 13 3440 0.09 0.15 0.10 0.11 0.01 
2 42 390 138 109 117 145 101 70 49 28 36 12 55 36 31 48 62 33 43 93 27 88 58 39 18 22 42 89 70 87 12 84 16 70 45 18 24 100 72 30 87 41 3500 0.08 0.05 0.06 0.01 0.05 
3 940 29 147 144 149 101 106 75 40 34 68 80 51 37 14 73 72 73 69 47 43 98 66 64 85 96 66 71 52 89 46 55 35 68 15 59 91 81 38 93 69 94 3220 0.07 0.03 0.08 0.19 0.09 
4 507 611 105 109 147 128 113 20 97 75 75 67 75 26 20 33 41 39 89 92 87 34 24 71 92 70 29 33 49 83 50 63 39 62 42 59 68 74 25 42 52 32 3880 0.10 0.12 0.13 0.18 0.20 
5 4 867 108 113 119 126 130 63 30 23 81 14 99 29 48 43 39 62 74 76 20 12 34 34 53 17 88 78 28 39 35 96 31 25 50 96 62 26 99 23 97 98 3580 0.01 0.14 0.12 0.08 0.17 
6 905 914 146 112 135 138 133 43 69 74 82 98 94 62 29 57 19 43 58 16 38 83 88 84 79 47 95 70 68 86 50 49 94 14 16 34 42 70 31 35 31 18 3980 0.12 0.12 0.10 0.10 0.13 
7 587 563 112 101 124 132 129 41 96 74 35 27 98 92 47 93 58 12 60 45 87 14 17 26 34 76 30 25 29 11 88 54 20 53 29 11 92 36 27 51 80 81 3880 0.13 0.11 0.14 0.18 0.18 
8 781 323 149 107 136 122 119 51 23 31 70 37 36 88 24 94 98 28 74 99 28 87 97 67 28 77 67 13 16 85 37 93 20 26 48 39 68 44 65 94 83 16 2790 0.02 0.02 0.19 0.00 0.12 
9 546 904 139 119 117 109 125 45 81 52 11 83 17 68 95 60 91 21 59 12 11 45 27 34 28 32 92 55 39 56 12 56 72 65 31 45 72 31 79 40 89 59 3000 0.14 0.16 0.16 0.00 0.01 
10 845 368 116 137 125 116 132 22 64 97 65 19 45 55 46 11 87 62 83 17 58 38 88 46 26 46 32 25 80 35 87 38 23 33 13 49 61 50 19 95 95 34 3540 0.19 0.16 0.10 0.03 0.00 
11 38 673 136 137 125 136 130 43 83 84 26 59 30 96 68 33 20 91 35 96 91 45 99 93 39 84 84 47 88 38 85 49 34 90 49 34 33 82 83 52 77 28 2565 0.16 0.08 0.17 0.06 0.14 
12 539 237 123 133 130 116 144 77 19 47 22 56 91 62 76 62 16 27 11 34 51 67 85 36 95 12 97 55 20 54 74 23 38 92 76 62 74 39 17 27 90 51 2460 0.19 0.09 0.16 0.16 0.07 
13 850 542 142 129 107 107 138 75 54 71 72 98 61 43 86 18 41 77 45 58 90 86 97 35 38 99 40 41 99 44 100 33 83 59 40 12 11 80 62 23 23 65 2400 0.11 0.19 0.10 0.13 0.08 
14 837 77 103 115 117 147 148 20 78 72 49 18 40 100 92 32 47 50 23 94 14 73 27 49 47 81 46 28 33 44 92 48 67 42 72 20 95 25 79 87 76 44 3740 0.14 0.14 0.19 0.02 0.05 
15 420 549 137 102 105 130 118 47 96 78 82 24 66 67 57 66 75 51 37 51 22 28 90 18 93 85 85 52 63 75 89 45 72 48 42 44 72 14 19 89 70 65 2325 0.11 0.15 0.08 0.16 0.12 
16 441 472 122 124 128 102 141 13 65 47 49 16 63 64 13 98 66 51 91 35 46 38 54 13 97 18 100 31 99 44 39 19 39 11 70 66 16 42 33 68 95 65 3280 0.12 0.01 0.14 0.01 0.12 
17 943 695 106 118 105 120 109 74 40 82 35 23 41 33 32 93 84 32 63 77 87 19 20 88 13 74 20 19 82 15 98 51 24 41 25 33 96 74 45 36 59 52 2265 0.04 0.01 0.18 0.11 0.18 
18 759 246 140 149 145 120 104 72 88 61 81 96 15 24 65 26 76 57 92 25 79 88 75 36 98 26 45 49 75 13 80 53 87 13 79 52 91 52 48 58 65 99 3040 0.17 0.18 0.06 0.16 0.03 
19 749 923 140 112 108 144 115 59 87 65 93 87 29 29 98 71 38 62 49 48 13 89 12 11 16 63 74 99 55 84 38 15 16 27 54 13 18 18 90 88 36 41 3140 0.06 0.09 0.07 0.02 0.01 
20 889 831 128 116 105 130 116 50 37 26 23 35 13 68 92 34 76 18 77 91 73 99 24 33 86 16 69 82 66 79 16 28 28 75 43 11 20 42 87 74 61 95 3500 0.13 0.07 0.07 0.07 0.15 
