100 5 3 7 18562
155 689
12615 12237 12717 12709 12519 7200 9200 12600 13500 13700 11700 7100 5800 6800 10500 11400 12500 11700 6000 13300 5700 13700 6500 6400 12900 12300 10900 7800 7700 5800 12400 11500 10200 10100 11700 7900 12300 6800 6400 7900 0.01 0.01 0.01 0.01 0.01 
1 109 151 132 143 112 135 126 15 98 30 68 74 29 32 63 38 46 44 85 92 67 72 62 52 90 31 78 27 74 95 71 34 29 74 94 34 23 15 97 93 36 28 2925 0.12 0.01 0.19 0.06 0.12 
2 786 350 129 121 139 140 128 67 29 13 96 45 84 69 16 92 20 42 47 94 27 98 23 14 85 93 21 99 23 60 37 81 74 66 63 46 27 35 42 62 94 33 3740 0.10 0.17 0.08 0.15 0.18 
3 213 116 101 112 142 103 146 59 31 95 69 82 64 81 52 24 14 18 76 96 15 30 47 15 75 69 34 74 84 19 48 22 64 46 63 67 19 43 100 34 24 40 2985 0.10 0.13 0.03 0.20 0.10 
4 326 872 101 134 140 106 125 21 98 67 45 33 28 80 28 92 95 25 16 17 43 49 42 100 24 33 75 12 71 27 31 71 85 54 70 14 36 92 36 16 71 67 2580 0.11 0.03 0.01 0.13 0.01 
5 179 134 125 137 137 107 125 94 43 58 30 96 37 90 57 60 59 11 29 54 66 45 91 74 68 57 58 81 18 100 87 49 94 54 74 48 31 16 95 19 57 69 3560 0.16 0.07 0.01 0.18 0.18 
6 117 636 136 132 130 115 101 80 87 81 37 67 50 44 36 45 21 41 70 97 40 64 35 60 72 93 76 40 93 40 95 36 46 24 22 100 93 51 66 94 46 84 3800 0.14 0.18 0.12 0.19 0.20 
7 762 814 120 114 115 150 119 11 40 30 77 31 91 31 47 18 95 60 30 19 59 21 77 67 56 22 47 88 20 88 19 23 40 77 49 68 30 16 50 73 88 99 2640 0.11 0.01 0.15 0.02 0.02 
8 728 265 117 106 131 139 145 16 80 66 14 67 33 24 93 36 46 31 36 75 88 43 89 80 82 87 88 77 18 53 55 87 54 79 41 21 59 63 77 43 76 45 3660 0.01 0.13 0.03 0.01 0.05 
9 510 23 113 118 104 118 113 74 82 32 62 59 25 69 31 17 17 100 48 27 20 41 48 90 68 83 76 30 83 70 30 40 64 30 75 12 58 51 22 72 71 36 3560 0.13 0.07 0.12 0.09 0.13 
10 89 750 129 107 124 130 146 75 19 96 50 90 20 33 91 24 75 21 88 64 22 14 33 69 36 20 23 65 28 41 24 94 26 26 17 86 65 40 38 74 24 86 3180 0.07 0.01 0.12 0.19 0.04 
