100 1 3 3 3594
392 957
12818 9900 8400 10800 0.01 
1 335 539 138 26 40 58 597 0.02 
2 727 593 135 80 53 28 740 0.19 
3 880 31 147 78 54 71 760 0.00 
4 61 437 124 52 38 38 519 0.19 
5 698 590 117 68 53 83 486 0.19 
6 201 586 132 97 25 31 616 0.01 
7 231 549 136 83 88 69 636 0.04 
8 948 657 137 60 44 93 543 0.05 
9 502 127 109 67 54 88 516 0.02 
10 792 156 114 76 66 20 474 0.12 
11 494 827 110 89 58 30 471 0.09 
12 180 132 126 38 85 46 692 0.07 
13 102 550 137 59 74 26 567 0.14 
14 555 907 124 86 16 45 780 0.04 
15 621 81 138 29 38 64 780 0.10 
16 4 367 109 97 29 35 668 0.14 
17 463 103 137 97 84 72 756 0.12 
18 175 134 142 13 58 29 756 0.04 
19 429 632 139 77 93 96 676 0.18 
20 996 800 149 62 15 47 483 0.07 
21 806 81 133 98 50 95 656 0.18 
22 550 272 115 71 94 80 644 0.20 
23 583 388 120 66 13 12 744 0.16 
24 816 678 121 88 94 45 732 0.19 
25 403 200 112 50 88 66 570 0.16 
26 430 689 146 84 55 81 486 0.15 
27 75 563 115 27 47 34 468 0.06 
28 904 477 145 27 22 70 576 0.15 
29 197 818 121 41 17 83 800 0.09 
30 689 644 116 36 58 40 696 0.18 
31 652 826 136 11 91 51 636 0.01 
32 224 58 136 76 15 31 465 0.07 
33 140 978 146 65 98 26 522 0.12 
34 690 519 128 44 93 70 620 0.16 
35 699 512 110 34 58 13 495 0.14 
36 638 811 107 69 30 19 582 0.15 
37 645 341 147 87 15 24 672 0.08 
38 987 959 147 28 65 64 534 0.02 
39 536 525 141 29 80 11 712 0.07 
40 561 869 133 60 98 26 498 0.18 
41 752 488 118 45 88 75 628 0.02 
42 444 788 105 96 24 78 456 0.20 
43 128 239 122 87 68 55 788 0.07 
44 258 585 107 88 96 31 760 0.12 
45 163 218 125 35 32 51 632 0.19 
46 100 787 101 13 51 85 720 0.05 
47 185 223 138 69 98 48 531 0.18 
48 420 702 107 60 11 33 780 0.17 
49 137 679 133 64 45 69 564 0.13 
50 349 698 128 99 23 53 652 0.18 
51 764 791 106 60 39 16 632 0.18 
52 460 25 138 73 73 42 531 0.05 
53 276 590 140 48 69 85 597 0.12 
54 859 887 143 13 64 40 465 0.12 
55 970 296 116 75 39 94 552 0.16 
56 727 163 145 50 88 67 561 0.08 
57 685 418 132 20 99 52 582 0.06 
58 407 961 141 74 36 51 570 0.06 
59 601 949 111 55 77 14 474 0.05 
60 236 870 148 13 14 37 620 0.01 
61 206 562 126 25 80 68 495 0.02 
62 278 864 150 36 73 20 668 0.06 
63 980 535 145 76 17 68 546 0.09 
64 104 598 122 80 52 34 534 0.06 
65 198 875 114 42 82 15 792 0.09 
66 371 385 108 42 21 47 528 0.19 
67 217 16 145 98 45 17 784 0.05 
68 915 681 104 44 59 62 600 0.05 
69 252 239 147 59 70 52 582 0.05 
70 932 754 143 17 60 52 756 0.10 
71 761 323 118 60 44 84 628 0.04 
72 785 834 109 56 21 59 760 0.06 
73 387 656 142 23 90 28 588 0.11 
74 968 251 119 24 80 11 604 0.07 
75 394 275 137 14 89 63 558 0.05 
76 231 497 103 76 65 43 756 0.06 
77 469 788 118 40 27 57 456 0.16 
78 864 354 104 33 52 69 708 0.10 
79 609 822 130 42 51 19 474 0.11 
80 128 193 143 66 11 65 486 0.14 
81 94 604 110 79 18 66 576 0.09 
82 496 915 142 87 54 29 504 0.16 
83 726 841 149 35 68 98 740 0.03 
84 838 552 143 97 20 32 720 0.01 
85 287 429 142 16 89 68 585 0.12 
86 853 849 137 80 28 96 616 0.10 
87 600 670 137 34 69 29 628 0.12 
88 37 165 122 49 60 50 780 0.18 
89 104 835 115 75 17 44 504 0.06 
90 348 355 111 19 88 81 489 0.18 
91 49 311 150 40 19 26 708 0.07 
92 272 715 146 20 42 50 628 0.16 
93 882 303 118 81 84 32 519 0.17 
94 152 988 114 39 13 42 616 0.19 
95 91 421 148 46 44 50 780 0.14 
96 740 180 113 98 60 54 516 0.00 
97 673 841 130 45 91 95 477 0.19 
98 878 455 133 73 44 27 720 0.06 
99 590 612 108 27 59 18 528 0.08 
100 980 864 144 22 86 73 456 0.07 
