100 1 3 5 3674
47 718
12754 10100 7400 13900 7800 13800 0.01 
1 397 383 141 63 59 96 14 26 459 0.15 
2 535 714 127 46 62 58 32 76 573 0.06 
3 376 533 139 62 76 74 41 22 519 0.09 
4 253 315 135 18 23 89 100 45 796 0.19 
5 477 869 121 96 68 31 45 80 501 0.17 
6 921 802 136 11 18 34 49 12 579 0.11 
7 572 521 133 61 81 29 86 29 498 0.03 
8 818 290 147 50 39 11 83 56 597 0.04 
9 321 985 144 82 19 94 29 83 640 0.04 
10 586 464 121 55 37 25 67 74 588 0.18 
11 800 700 145 24 31 52 60 40 800 0.14 
12 794 838 117 60 70 53 64 61 724 0.19 
13 625 478 130 78 23 12 18 60 573 0.10 
14 13 548 150 18 18 20 44 77 688 0.18 
15 172 915 120 84 89 99 52 39 784 0.11 
16 700 549 136 54 53 58 75 35 483 0.16 
17 218 618 117 46 44 28 55 58 588 0.10 
18 28 503 122 95 73 47 95 78 784 0.18 
19 189 741 113 25 64 51 32 56 780 0.20 
20 866 965 121 91 46 61 88 83 608 0.18 
21 643 823 104 87 73 53 19 18 594 0.16 
22 124 49 139 30 35 81 52 81 465 0.08 
23 829 987 136 52 92 53 84 76 776 0.01 
24 165 203 115 35 28 47 88 17 748 0.12 
25 774 950 139 63 37 77 51 13 768 0.12 
26 384 389 101 22 28 88 67 51 636 0.19 
27 54 874 108 55 23 98 11 41 549 0.11 
28 887 810 127 79 85 18 79 78 668 0.19 
29 564 455 134 77 27 93 69 27 756 0.08 
30 714 808 122 93 45 56 62 79 522 0.01 
31 785 148 101 46 73 88 22 21 570 0.01 
32 206 344 148 95 97 27 99 35 465 0.06 
33 68 3 128 91 60 44 24 24 728 0.04 
34 715 244 117 16 60 67 67 22 507 0.10 
35 338 177 109 53 76 31 73 30 531 0.05 
36 413 55 132 11 35 53 18 76 474 0.16 
37 561 951 138 72 22 99 60 42 564 0.10 
38 509 226 110 65 24 52 15 83 510 0.19 
39 582 72 111 52 80 55 63 67 720 0.09 
40 624 187 121 17 64 65 16 11 513 0.01 
41 285 801 103 46 32 100 67 41 525 0.01 
42 642 295 142 25 69 100 45 50 585 0.16 
43 201 617 143 60 78 19 71 40 525 0.08 
44 630 29 102 92 80 18 84 44 656 0.00 
45 480 221 133 15 27 71 26 31 453 0.08 
46 372 950 150 79 93 62 91 19 768 0.03 
47 495 709 115 54 18 44 78 24 608 0.13 
48 670 751 107 37 63 43 51 36 604 0.20 
49 563 106 123 32 93 20 91 75 507 0.13 
50 837 942 135 88 71 82 85 53 608 0.15 
51 699 517 145 30 41 78 17 13 788 0.19 
52 741 93 143 97 12 34 89 90 459 0.00 
53 672 646 117 72 66 58 86 68 489 0.10 
54 336 988 145 28 61 90 14 37 724 0.18 
55 180 459 144 26 37 90 100 31 600 0.05 
56 610 875 146 86 98 49 33 70 692 0.10 
57 819 829 101 85 94 62 41 85 495 0.05 
58 329 548 116 50 61 42 36 50 736 0.09 
59 680 821 144 64 34 28 21 96 700 0.11 
60 324 486 108 43 32 26 93 16 528 0.11 
61 68 429 107 91 42 28 48 96 549 0.19 
62 411 486 125 54 89 77 99 43 712 0.11 
63 582 468 148 33 66 22 70 71 764 0.08 
64 521 638 112 73 70 66 51 33 471 0.06 
65 402 517 119 20 81 84 86 60 483 0.07 
66 665 965 136 100 84 59 77 64 696 0.11 
67 478 924 132 62 58 40 75 34 564 0.00 
68 151 60 106 25 64 96 45 94 652 0.19 
69 738 146 134 64 60 17 51 43 624 0.05 
70 928 543 117 90 34 30 81 41 579 0.09 
71 623 638 106 29 86 79 46 18 644 0.13 
72 551 456 133 96 16 84 50 14 640 0.10 
73 443 333 129 63 84 39 11 58 492 0.13 
74 821 542 134 100 49 53 47 52 585 0.08 
75 147 868 149 68 71 78 52 33 780 0.11 
76 559 306 137 66 48 29 27 33 760 0.12 
77 592 987 116 66 98 78 100 34 664 0.14 
78 931 520 125 35 16 100 26 53 780 0.16 
79 749 85 131 76 48 74 92 48 585 0.11 
80 645 507 127 26 31 30 62 66 636 0.08 
81 703 107 111 66 73 40 52 77 668 0.19 
82 590 262 147 56 27 97 17 31 465 0.17 
83 989 480 120 33 32 91 59 92 585 0.11 
84 467 709 119 88 31 49 68 30 543 0.06 
85 7 723 104 54 64 92 100 71 459 0.12 
86 673 285 126 59 98 67 68 22 561 0.03 
87 688 308 149 27 34 55 77 36 492 0.17 
88 606 710 131 24 90 69 19 54 501 0.17 
89 982 652 117 40 17 64 97 85 660 0.00 
90 624 380 131 48 29 98 98 52 720 0.10 
91 756 815 117 61 13 74 21 42 704 0.20 
92 359 279 150 72 34 70 78 98 772 0.08 
93 273 108 134 80 30 33 22 11 552 0.06 
94 278 391 150 71 36 90 37 71 465 0.02 
95 649 400 132 77 98 41 48 31 756 0.17 
96 185 993 149 45 71 33 98 36 519 0.01 
97 660 715 145 27 92 46 48 89 525 0.06 
98 778 29 148 69 30 36 62 48 620 0.09 
99 276 659 106 33 17 56 11 11 680 0.07 
100 360 518 128 17 54 60 63 98 604 0.19 
