30 1 3 7 1068
317 282
3654 1740 4140 4170 2400 3210 4200 3510 0.01 
1 555 754 126 17 25 52 79 63 13 24 604 0.19 
2 483 635 135 14 13 96 39 70 38 47 716 0.19 
3 449 938 131 13 68 18 26 60 76 40 616 0.12 
4 796 879 102 95 41 25 62 27 81 64 724 0.11 
5 222 345 107 72 62 72 76 100 37 43 688 0.13 
6 603 8 103 88 48 71 17 98 27 99 483 0.12 
7 753 591 124 25 41 90 83 22 23 96 510 0.15 
8 519 396 147 75 87 46 69 55 33 16 456 0.02 
9 686 937 116 85 67 83 41 55 97 71 513 0.15 
10 621 651 139 58 31 51 53 32 77 40 620 0.16 
11 404 2 115 95 14 66 46 43 51 12 692 0.00 
12 932 682 128 14 47 21 40 26 30 61 768 0.10 
13 366 422 105 90 98 66 91 19 60 95 495 0.14 
14 40 726 109 71 14 76 35 17 80 72 477 0.17 
15 67 943 102 83 65 22 98 27 12 57 688 0.08 
16 776 298 124 87 36 30 45 39 90 11 552 0.02 
17 509 928 137 54 48 20 74 66 54 90 644 0.09 
18 487 121 131 84 77 93 31 30 42 19 468 0.01 
19 66 875 105 65 96 47 64 56 52 63 620 0.05 
20 80 994 147 59 34 48 18 35 31 46 549 0.15 
21 949 732 147 86 57 16 75 21 33 71 672 0.01 
22 965 317 123 36 79 51 92 86 61 26 764 0.19 
23 758 274 115 18 31 76 28 47 23 37 471 0.12 
24 535 974 109 36 87 14 35 29 39 65 764 0.04 
25 49 198 121 11 47 39 67 64 46 49 522 0.18 
26 601 635 105 52 36 77 60 42 12 98 672 0.13 
27 54 773 136 55 54 27 52 78 79 88 788 0.11 
28 570 517 119 15 82 59 56 32 62 43 652 0.06 
29 347 428 142 50 48 42 91 84 87 96 504 0.04 
30 174 217 104 89 81 82 33 36 48 66 652 0.18 
