30 1 3 3 1166
754 920
3996 3870 3330 3810 0.01 
1 394 86 128 56 69 32 616 0.03 
2 377 46 141 14 22 99 720 0.05 
3 842 545 147 33 25 86 456 0.04 
4 455 192 142 61 82 90 716 0.19 
5 866 41 137 99 42 40 525 0.20 
6 212 358 139 23 63 11 501 0.15 
7 222 793 132 87 70 23 728 0.00 
8 706 268 145 83 58 69 507 0.02 
9 225 535 140 79 64 56 744 0.00 
10 228 891 127 87 90 100 594 0.07 
11 139 153 139 25 32 35 776 0.06 
12 514 939 102 93 26 91 696 0.14 
13 471 574 145 28 37 97 784 0.10 
14 285 839 146 15 91 34 588 0.03 
15 809 78 149 36 94 59 628 0.18 
16 352 414 106 35 100 84 636 0.06 
17 97 435 124 50 98 17 456 0.03 
18 906 902 114 53 99 41 468 0.15 
19 785 768 127 98 57 62 543 0.07 
20 681 871 108 71 88 53 636 0.10 
21 850 236 120 34 11 21 555 0.04 
22 719 239 140 28 53 33 576 0.04 
23 342 941 133 25 41 97 736 0.07 
24 593 273 150 97 98 36 692 0.17 
25 364 511 138 80 26 34 692 0.20 
26 115 108 132 51 87 71 728 0.14 
27 951 213 137 94 63 11 604 0.02 
28 711 670 127 91 43 40 516 0.03 
29 915 584 133 20 33 85 740 0.01 
30 356 225 148 48 96 92 676 0.02 
