30 5 5 3 3348
238 698
3791 3701 3849 3784 3777 2610 2070 2880 2970 3120 3900 2160 1860 3780 1680 3810 3270 1890 2250 4140 0.01 0.01 0.01 0.01 0.01 
1 25 188 146 133 119 122 143 60 67 92 77 59 49 28 25 63 88 99 49 93 51 49 3460 0.02 0.13 0.14 0.07 0.11 
2 538 583 114 146 132 120 134 28 35 11 26 38 61 38 15 53 29 84 91 32 63 72 2445 0.08 0.01 0.17 0.01 0.15 
3 920 325 121 118 133 131 133 14 79 21 79 95 68 17 94 95 98 99 91 89 70 64 3280 0.10 0.05 0.18 0.11 0.02 
4 880 309 144 133 122 134 147 75 87 19 59 61 84 29 52 21 46 45 19 36 90 85 2295 0.17 0.07 0.03 0.02 0.04 
5 724 203 117 137 124 137 120 21 48 94 57 47 56 31 60 87 33 98 69 69 65 54 2535 0.01 0.12 0.13 0.08 0.15 
6 910 925 131 128 129 133 107 33 14 44 59 93 79 100 47 40 34 63 43 83 62 51 3500 0.13 0.08 0.18 0.04 0.00 
7 664 958 110 113 107 150 126 15 64 60 59 30 80 60 37 12 28 23 30 55 64 63 2625 0.05 0.14 0.04 0.12 0.12 
8 66 108 116 123 114 143 145 81 72 25 31 46 17 26 19 62 21 20 32 91 11 39 2925 0.04 0.05 0.19 0.19 0.09 
9 354 110 134 108 133 101 140 31 18 71 32 29 74 35 38 83 52 86 15 69 89 52 3360 0.13 0.01 0.04 0.18 0.20 
10 908 367 125 104 111 107 147 78 83 93 16 46 69 72 36 58 70 52 12 19 63 38 2340 0.17 0.11 0.13 0.18 0.16 
11 459 837 129 109 129 149 148 34 39 48 84 84 74 52 97 52 16 13 60 14 29 27 3120 0.19 0.12 0.08 0.11 0.05 
12 778 431 148 140 145 135 113 77 99 74 46 42 51 67 31 33 73 24 82 73 52 40 3820 0.14 0.11 0.08 0.06 0.20 
13 268 752 106 104 112 120 101 37 88 50 61 69 33 71 14 72 37 86 64 29 90 74 2985 0.03 0.18 0.05 0.14 0.06 
14 597 73 147 120 133 102 127 30 12 20 51 97 68 29 73 80 45 33 21 48 22 11 2925 0.19 0.03 0.08 0.17 0.08 
15 760 281 110 119 143 105 115 67 80 83 51 90 70 19 41 80 73 12 77 74 59 43 2685 0.04 0.02 0.14 0.08 0.10 
16 974 958 109 138 113 112 117 38 74 40 19 59 72 80 70 68 49 100 45 39 39 75 2865 0.16 0.07 0.10 0.18 0.01 
17 441 376 135 149 129 120 145 39 88 58 79 26 73 87 32 30 89 92 57 36 59 78 3300 0.05 0.17 0.09 0.13 0.07 
18 9 766 102 145 146 103 148 65 70 87 27 51 82 23 70 81 51 89 84 98 86 68 3260 0.15 0.09 0.09 0.12 0.18 
19 310 435 147 125 118 113 106 68 96 53 45 56 16 37 100 60 42 55 99 91 41 80 2700 0.08 0.11 0.16 0.17 0.00 
20 66 54 131 107 109 139 125 65 29 53 72 41 95 98 41 16 52 63 53 23 35 49 3920 0.15 0.12 0.11 0.06 0.08 
21 648 500 146 120 148 115 106 35 84 79 88 91 77 47 55 78 60 88 81 40 39 49 3540 0.19 0.18 0.10 0.11 0.09 
22 769 609 150 134 147 103 110 15 95 27 73 32 37 60 16 100 45 39 78 20 14 24 3660 0.20 0.03 0.09 0.18 0.13 
23 519 128 141 102 147 150 102 97 100 66 78 15 63 41 78 73 40 39 81 17 65 91 2835 0.09 0.17 0.05 0.12 0.06 
24 259 404 121 140 129 115 125 100 60 45 25 87 39 50 52 22 76 58 18 91 38 73 3160 0.03 0.03 0.08 0.20 0.08 
25 151 347 147 112 148 135 132 48 81 84 25 45 73 35 54 13 66 43 13 13 69 27 3260 0.19 0.09 0.05 0.02 0.17 
26 180 944 121 135 123 147 113 39 46 27 81 75 86 48 49 11 13 90 18 55 45 99 3020 0.03 0.01 0.06 0.12 0.06 
27 240 686 102 109 113 141 126 15 18 95 35 66 82 13 59 98 21 51 15 20 63 55 2580 0.10 0.14 0.04 0.11 0.20 
28 210 746 103 107 144 149 121 53 97 73 92 74 99 56 59 21 57 23 24 79 76 30 3600 0.13 0.15 0.15 0.07 0.18 
29 333 415 115 118 130 106 131 27 90 100 62 74 66 72 74 43 84 98 38 73 48 36 2370 0.19 0.05 0.02 0.14 0.20 
30 243 441 123 125 119 147 124 94 61 84 22 58 97 24 84 56 78 37 33 65 80 61 2340 0.01 0.07 0.10 0.05 0.09 
