30 1 1 3 3224
204 95
3703 3090 1710 2700 0.01 
1 841 639 139 18 85 17 576 0.11 
2 536 879 104 44 35 88 486 0.09 
3 455 564 137 17 87 53 748 0.03 
4 609 440 105 54 25 14 688 0.14 
5 437 278 112 93 49 22 732 0.01 
6 514 929 120 29 59 86 708 0.09 
7 941 172 101 95 13 75 564 0.08 
8 538 986 113 92 24 34 528 0.13 
9 35 300 142 34 39 64 668 0.11 
10 445 665 133 32 49 67 588 0.00 
11 507 138 142 98 100 19 776 0.15 
12 211 474 116 80 55 29 504 0.11 
13 507 215 116 74 52 22 522 0.20 
14 787 677 131 13 27 13 591 0.06 
15 660 960 145 85 15 37 582 0.04 
16 783 517 105 100 83 12 507 0.20 
17 564 849 105 88 68 48 732 0.16 
18 3 197 131 24 25 38 636 0.04 
19 13 330 119 89 39 60 474 0.15 
20 925 917 106 67 82 36 684 0.14 
21 979 896 138 97 75 92 792 0.16 
22 28 988 128 19 78 52 632 0.18 
23 615 255 131 91 40 23 632 0.04 
24 123 875 103 74 100 53 558 0.15 
25 58 511 119 61 60 35 720 0.06 
26 680 418 142 23 78 60 594 0.11 
27 863 120 138 63 79 14 486 0.18 
28 441 578 125 59 99 96 513 0.19 
29 908 231 144 13 33 17 664 0.19 
30 274 854 113 83 34 64 744 0.12 
