100 3 1 7 33208
314 644
12451 12532 12650 8600 8300 12400 7900 6500 12800 11700 9500 7200 10800 7300 6600 13200 6500 6600 13100 11200 13700 13400 5600 7900 0.01 0.01 0.01 
1 194 409 104 149 136 84 80 65 27 33 87 80 74 78 35 13 61 18 19 81 88 50 47 63 13 32 2004 0.08 0.13 0.18 
2 875 207 130 127 147 100 84 74 78 17 22 57 85 87 56 49 47 25 57 96 45 18 94 59 21 26 1593 0.10 0.10 0.10 
3 388 645 106 108 131 37 59 73 67 27 84 75 30 23 94 30 22 18 39 65 35 88 59 83 60 36 2232 0.10 0.09 0.10 
4 140 454 121 127 140 24 87 58 80 66 94 54 23 29 96 43 40 66 71 30 95 96 40 39 55 65 1548 0.07 0.18 0.03 
5 366 510 117 114 123 62 99 82 93 64 37 99 50 27 62 44 56 27 66 99 22 60 38 12 66 55 1782 0.12 0.16 0.18 
6 831 892 107 108 139 69 66 74 61 29 11 21 12 37 99 97 82 25 62 75 35 19 13 36 74 57 1557 0.09 0.10 0.07 
7 847 401 124 131 150 89 87 27 12 67 79 22 80 49 64 76 82 40 89 15 23 49 17 100 75 25 1611 0.14 0.11 0.09 
8 663 45 117 120 101 62 96 100 63 62 40 36 71 36 80 98 70 72 86 76 60 49 44 22 75 20 2196 0.20 0.18 0.14 
9 6 363 101 137 127 71 99 17 85 23 99 73 69 98 33 67 67 94 14 69 26 67 64 37 41 73 2100 0.06 0.01 0.12 
10 220 803 130 118 120 66 68 32 12 80 30 74 89 72 92 17 90 47 20 67 35 74 30 61 66 54 1539 0.11 0.15 0.17 
11 216 399 129 134 134 37 98 57 38 77 77 64 27 87 52 85 76 89 56 17 43 19 37 55 75 42 1413 0.16 0.05 0.05 
12 268 543 113 115 104 16 76 68 95 53 44 58 22 44 54 96 72 94 52 11 46 25 89 90 51 30 2364 0.02 0.17 0.03 
13 887 783 101 103 119 74 95 82 31 47 77 40 51 74 54 46 97 100 49 100 84 27 50 36 68 69 1764 0.09 0.01 0.11 
14 379 773 130 147 122 53 92 57 73 90 34 12 36 37 95 71 85 94 72 55 17 66 94 42 33 25 1782 0.12 0.19 0.03 
15 709 600 131 130 139 93 51 52 27 92 37 81 62 17 37 85 54 83 56 37 24 95 83 18 79 97 1701 0.04 0.06 0.07 
16 616 877 115 135 125 64 52 65 42 43 91 22 53 81 12 37 34 46 44 72 57 20 16 26 50 64 2376 0.18 0.18 0.11 
17 737 308 145 124 116 70 88 42 11 31 85 75 37 55 58 63 40 93 96 27 14 25 32 30 65 86 1386 0.07 0.01 0.13 
18 475 713 114 119 115 96 56 52 97 38 36 71 24 77 42 38 16 86 33 12 89 36 86 70 90 33 1557 0.01 0.19 0.16 
19 297 926 143 147 135 23 53 47 71 80 35 93 100 31 56 38 36 42 60 43 100 72 28 69 23 50 1413 0.07 0.08 0.18 
20 514 98 135 107 142 46 42 44 69 73 30 23 29 44 81 56 69 74 68 16 29 90 86 88 12 87 1449 0.06 0.10 0.13 
21 610 368 105 114 131 62 76 74 30 48 55 42 35 75 67 81 96 40 100 97 28 14 82 67 15 31 1773 0.10 0.11 0.18 
22 566 962 112 109 109 90 48 84 71 86 38 64 62 91 38 94 86 67 93 63 73 64 97 39 69 79 1593 0.04 0.11 0.09 
23 871 709 124 149 148 18 96 26 78 43 15 94 67 84 41 60 69 59 15 74 77 83 32 67 13 100 2388 0.09 0.04 0.11 
24 182 236 115 114 107 40 17 26 70 50 82 63 48 46 46 60 66 56 26 81 54 28 12 20 82 11 1629 0.09 0.02 0.12 
25 9 538 117 103 112 14 82 84 35 83 66 87 13 32 84 24 49 92 39 72 44 12 74 54 84 36 2112 0.04 0.14 0.02 
26 804 694 142 119 118 32 11 83 56 83 100 43 12 26 15 78 65 96 68 30 12 12 93 17 85 28 1824 0.03 0.19 0.11 
27 304 435 143 127 104 96 35 19 52 70 18 46 71 23 19 100 77 67 68 86 69 79 78 75 63 57 2244 0.19 0.02 0.11 
