100 5 1 5 56912
862 15
12440 12644 12653 12633 12679 10700 10400 9200 10700 8000 12100 9500 12300 13500 13800 8700 11700 6300 6200 10900 11000 6800 5500 9700 10300 8300 10200 11600 13300 13600 0.01 0.01 0.01 0.01 0.01 
1 502 137 141 126 140 109 148 37 24 87 22 84 77 30 17 30 17 90 82 46 34 57 72 80 11 36 24 16 40 63 23 58 3320 0.15 0.11 0.04 0.11 0.17 
2 437 881 117 142 116 118 136 81 14 54 47 93 82 78 43 73 49 73 37 87 74 42 36 54 73 43 11 26 82 64 44 56 2265 0.19 0.07 0.13 0.12 0.14 
3 5 890 128 124 108 123 126 66 92 22 39 26 25 89 79 40 25 13 19 84 72 86 36 29 35 73 99 24 46 47 20 17 3620 0.11 0.19 0.02 0.12 0.02 
4 190 74 126 142 118 138 137 20 16 37 56 70 91 41 83 18 28 95 53 100 17 66 16 37 14 71 57 80 51 51 52 82 2460 0.17 0.19 0.08 0.08 0.19 
5 464 78 107 111 139 127 128 70 20 63 33 66 85 73 84 82 78 47 100 29 36 79 77 30 12 93 46 76 88 28 28 37 3280 0.13 0.19 0.06 0.14 0.04 
6 79 296 106 106 120 113 129 78 46 96 88 82 16 70 74 37 46 90 38 91 58 65 76 82 66 95 95 86 33 93 43 26 2865 0.16 0.19 0.18 0.14 0.15 
7 46 895 141 128 138 130 113 39 88 92 46 77 88 87 45 27 24 44 70 34 57 56 11 88 86 20 48 25 56 34 12 21 3400 0.04 0.10 0.13 0.03 0.05 
8 853 231 121 123 140 141 126 91 13 99 68 47 92 55 76 61 55 46 64 62 76 41 99 42 80 83 14 16 66 80 15 23 2865 0.12 0.17 0.15 0.08 0.17 
9 830 321 134 148 138 123 130 98 74 79 22 72 74 47 34 95 97 36 41 31 69 46 48 50 60 65 92 46 95 85 64 27 2655 0.02 0.08 0.18 0.02 0.10 
10 887 406 110 129 116 149 139 82 17 50 99 43 81 11 77 29 48 40 64 70 92 99 38 62 43 87 11 72 65 96 27 23 2565 0.06 0.01 0.07 0.12 0.19 
