50 1 1 5 5758
744 318
6197 5950 5150 2650 4600 2650 0.01 
1 14 453 145 27 27 18 13 60 740 0.18 
2 358 212 142 27 99 72 63 69 489 0.02 
3 327 572 143 47 13 64 41 60 456 0.18 
4 44 139 120 87 42 83 52 26 676 0.01 
5 587 283 110 69 39 40 50 52 608 0.06 
6 245 622 150 78 20 94 80 71 636 0.20 
7 800 621 121 67 49 18 28 99 579 0.01 
8 869 502 116 82 70 55 91 14 579 0.08 
9 17 328 107 75 62 25 36 72 510 0.05 
10 661 580 120 39 56 67 19 70 604 0.11 
11 972 888 127 89 32 24 74 37 708 0.06 
12 149 142 143 65 69 93 41 40 720 0.07 
13 770 232 103 48 98 44 79 58 483 0.06 
14 422 815 108 71 75 61 67 43 716 0.05 
15 503 692 112 81 26 35 55 77 624 0.08 
16 237 902 131 99 14 73 83 27 504 0.09 
17 172 962 123 45 66 86 13 34 724 0.08 
18 941 842 126 42 77 61 86 65 644 0.15 
19 425 664 138 13 84 19 25 61 608 0.07 
20 869 824 118 25 60 100 89 12 704 0.09 
21 705 601 108 53 75 79 30 77 608 0.13 
22 675 232 124 83 53 74 70 14 483 0.13 
23 223 486 140 100 64 74 69 22 510 0.03 
24 799 358 101 14 46 13 33 19 498 0.15 
25 384 871 124 29 99 54 14 60 498 0.19 
26 392 576 125 12 85 75 23 96 752 0.17 
27 940 291 103 66 87 27 98 82 764 0.13 
28 329 241 129 94 75 83 60 40 788 0.09 
29 840 688 108 97 62 87 34 61 468 0.14 
30 902 776 134 33 48 83 47 90 564 0.04 
31 650 673 125 100 54 78 30 93 728 0.07 
32 972 68 149 62 34 54 22 19 796 0.04 
33 761 186 101 51 100 49 96 49 489 0.15 
34 827 617 150 24 41 79 60 45 525 0.07 
35 179 662 109 71 21 38 39 90 716 0.06 
36 630 634 144 46 95 51 58 69 784 0.13 
37 925 333 133 48 80 69 19 14 552 0.12 
38 123 489 136 59 34 13 98 82 471 0.04 
39 733 754 112 21 11 58 56 56 700 0.02 
40 258 317 110 44 85 58 98 58 567 0.19 
41 406 608 136 37 88 71 95 44 465 0.16 
42 704 858 111 64 83 94 15 59 600 0.09 
43 806 429 142 84 72 28 96 52 570 0.10 
44 879 228 144 43 13 26 98 67 552 0.12 
45 808 833 124 58 34 48 79 66 692 0.13 
46 695 212 109 21 84 15 42 13 522 0.15 
47 410 205 108 96 96 41 59 61 652 0.05 
48 118 455 134 73 49 83 96 53 597 0.10 
49 896 107 101 94 92 79 92 95 546 0.08 
50 334 399 120 18 26 100 55 90 764 0.18 
