10 3 5 3 646
615 237
1355 1235 1276 780 580 560 1190 1080 1070 900 580 1230 0.01 0.01 0.01 
1 194 956 144 128 112 25 22 17 16 31 91 13 32 69 2220 0.19 0.15 0.14 
2 256 671 143 118 127 21 49 99 22 83 12 31 98 78 1386 0.12 0.04 0.04 
3 358 427 136 145 145 36 89 23 91 98 96 49 93 41 2340 0.10 0.04 0.15 
4 272 376 127 134 143 68 80 87 78 61 100 62 17 30 2088 0.09 0.06 0.00 
5 666 146 139 114 128 26 63 89 27 53 88 41 40 52 1683 0.12 0.15 0.11 
6 977 307 144 147 144 93 28 23 70 69 44 18 55 11 1647 0.11 0.10 0.20 
7 180 410 126 101 138 35 88 57 55 15 59 22 18 79 2196 0.17 0.03 0.08 
8 822 867 105 108 111 14 30 38 85 60 29 52 60 47 2208 0.01 0.13 0.16 
9 998 115 141 130 121 53 17 77 86 91 79 79 96 52 1539 0.18 0.20 0.16 
10 187 748 150 110 107 44 12 95 32 79 65 38 57 55 1431 0.16 0.06 0.01 
