100 3 5 3 6490
915 138
12795 12746 12429 8800 5300 8000 12400 12200 8600 13400 8800 7500 0.01 0.01 0.01 
1 664 773 139 113 121 24 48 36 69 57 59 79 82 86 1980 0.14 0.11 0.00 
2 881 330 117 121 119 30 11 36 58 47 81 59 50 98 1467 0.03 0.20 0.05 
3 2 432 147 136 130 89 43 42 15 58 100 45 93 52 2196 0.07 0.08 0.13 
4 929 357 129 148 128 50 82 12 12 26 57 28 73 59 1647 0.14 0.06 0.04 
5 946 183 107 134 120 93 76 41 75 15 48 35 47 46 1512 0.09 0.07 0.18 
6 741 807 118 146 106 90 84 26 24 90 53 39 100 26 1386 0.09 0.05 0.05 
7 860 710 148 150 105 41 59 86 98 33 69 82 11 66 1920 0.11 0.02 0.18 
8 510 113 137 126 132 22 81 40 57 84 28 33 45 100 2244 0.05 0.17 0.13 
9 156 99 144 129 132 16 22 84 46 73 87 62 11 52 1968 0.17 0.08 0.04 
10 686 687 115 149 111 16 51 76 23 12 24 27 82 100 1431 0.08 0.15 0.12 
11 640 546 150 134 105 17 18 20 61 84 42 46 71 100 1512 0.06 0.19 0.05 
12 105 775 144 143 110 83 69 50 69 89 17 22 25 61 2076 0.11 0.15 0.19 
13 372 26 105 144 146 76 21 56 35 84 77 77 53 66 1764 0.08 0.07 0.03 
14 774 69 149 108 115 97 85 13 16 48 38 40 70 74 2244 0.07 0.01 0.07 
15 209 580 122 125 148 46 44 14 79 91 88 22 42 88 2292 0.05 0.03 0.07 
16 964 643 121 128 149 88 41 20 55 16 97 38 67 95 2088 0.01 0.19 0.13 
17 115 893 121 128 130 82 56 98 56 88 16 100 96 59 1584 0.18 0.05 0.02 
18 323 425 136 130 148 32 16 72 56 36 15 52 34 45 2232 0.09 0.16 0.01 
19 301 961 134 133 111 16 53 13 93 48 14 96 98 81 1920 0.10 0.03 0.16 
20 908 926 121 116 147 55 25 35 32 92 54 42 13 41 2016 0.01 0.17 0.19 
21 562 990 150 132 125 40 46 87 98 16 57 12 12 95 2016 0.00 0.11 0.13 
22 588 628 149 123 116 29 74 13 22 73 42 58 69 13 2172 0.10 0.17 0.14 
23 314 518 115 128 118 81 53 80 17 87 46 96 77 53 1884 0.15 0.17 0.12 
24 399 76 116 141 141 14 42 29 39 41 67 11 63 49 1395 0.04 0.09 0.10 
25 638 243 131 124 108 69 15 95 62 13 89 70 78 58 1359 0.12 0.16 0.12 
26 882 0 132 104 124 92 41 28 71 23 45 96 94 13 1458 0.19 0.14 0.08 
27 476 82 133 139 136 94 42 90 99 32 54 31 85 39 1674 0.12 0.19 0.14 
28 55 877 128 148 114 84 72 56 48 70 54 42 35 80 2040 0.03 0.11 0.05 
