100 3 5 7 6704
749 799
12529 12769 12606 12600 13900 10600 7600 5800 13400 14000 5300 5100 8400 6100 10500 8900 9800 11600 7900 11400 8100 10500 5600 10700 0.01 0.01 0.01 
1 763 873 127 127 146 51 64 23 93 43 48 43 44 83 100 70 73 49 82 87 27 64 85 73 66 40 1710 0.19 0.03 0.02 
2 458 942 117 132 129 82 17 68 36 49 15 69 11 13 99 70 76 47 51 85 30 45 70 54 100 61 1521 0.15 0.17 0.12 
3 765 390 122 144 114 98 25 80 33 25 46 53 98 56 60 67 31 58 70 42 51 98 63 94 98 23 1602 0.19 0.11 0.10 
4 415 729 110 125 141 58 32 80 42 47 78 85 75 92 19 94 22 28 25 21 65 34 74 58 83 48 1737 0.17 0.15 0.14 
5 722 870 147 141 107 14 80 21 45 78 88 81 63 72 97 18 45 24 32 86 86 95 21 95 39 59 1359 0.20 0.04 0.06 
6 609 706 107 137 132 52 24 63 48 91 13 29 65 52 23 72 87 88 55 35 40 13 46 34 42 94 2328 0.03 0.13 0.08 
7 262 87 101 124 112 89 65 52 36 55 54 16 70 58 45 41 96 84 47 19 76 17 54 61 100 47 2340 0.02 0.18 0.07 
8 543 492 142 119 131 19 57 49 96 12 92 12 61 21 69 53 16 52 89 60 26 77 13 38 38 11 2076 0.09 0.15 0.01 
9 171 657 125 130 146 36 60 32 32 61 75 85 88 95 53 40 100 56 81 16 58 99 70 86 88 33 1920 0.07 0.12 0.06 
10 759 118 120 137 108 73 44 91 56 56 27 40 14 34 44 96 85 90 76 57 33 67 78 70 54 100 2352 0.11 0.12 0.08 
11 290 942 140 138 144 53 23 91 99 68 18 90 21 76 93 16 60 44 43 52 28 84 30 87 38 81 1956 0.04 0.07 0.17 
12 584 31 123 148 112 85 65 53 83 32 22 72 33 47 36 90 59 31 33 73 50 22 92 88 11 34 1980 0.01 0.17 0.10 
13 46 564 105 145 119 11 69 77 45 52 88 69 72 15 72 24 25 54 98 26 47 78 69 86 78 93 2328 0.01 0.02 0.19 
14 948 445 137 148 138 19 37 83 53 41 32 21 56 78 48 69 54 53 66 69 64 35 89 49 64 43 2364 0.12 0.16 0.12 
15 440 332 111 129 144 50 35 60 92 65 81 65 36 94 40 94 99 83 21 13 74 43 53 75 59 86 1395 0.14 0.13 0.13 
16 487 466 127 128 101 37 78 82 81 94 63 97 50 52 78 96 50 22 16 24 42 53 29 68 11 14 2364 0.01 0.01 0.03 
17 755 620 116 148 125 88 95 59 30 50 73 78 22 29 14 17 31 25 75 91 68 82 19 35 82 74 1539 0.18 0.06 0.01 
