30 3 5 5 2002
865 346
3577 3827 3692 3780 1890 1710 2280 1530 1560 2160 2280 3540 1560 3420 1800 3360 2880 2970 0.01 0.01 0.01 
1 699 51 132 142 138 100 84 13 84 69 76 25 14 49 25 96 93 48 35 17 2316 0.16 0.07 0.07 
2 631 216 122 119 146 59 25 24 80 43 42 78 46 77 98 14 74 62 52 89 1521 0.04 0.19 0.07 
3 12 264 102 109 114 43 27 51 79 78 90 93 96 69 87 62 64 36 38 23 2316 0.11 0.06 0.15 
4 68 323 108 110 107 17 49 80 56 30 50 99 68 29 76 18 30 97 38 16 1440 0.08 0.18 0.09 
5 956 763 136 133 103 29 16 30 54 60 60 98 55 67 80 17 78 92 87 15 1764 0.20 0.13 0.15 
6 476 417 118 124 133 61 62 65 55 71 35 38 69 79 50 90 99 89 57 78 1575 0.13 0.18 0.13 
7 95 871 136 149 112 98 47 90 37 36 49 87 40 56 19 80 47 99 58 48 2040 0.09 0.15 0.01 
8 747 391 111 117 146 82 60 84 55 18 52 54 80 79 41 79 80 98 34 88 1872 0.19 0.16 0.02 
9 907 813 110 115 113 31 49 29 96 95 77 16 33 84 75 35 80 55 65 21 2208 0.04 0.10 0.17 
10 359 553 132 132 101 77 22 59 61 41 43 41 51 38 87 67 54 37 50 28 1848 0.14 0.00 0.13 
11 192 643 128 149 105 59 92 14 49 39 77 12 98 38 42 32 73 31 60 21 1782 0.16 0.08 0.12 
12 903 253 119 112 127 79 82 94 48 63 96 54 83 97 82 73 84 29 62 25 1566 0.18 0.13 0.04 
13 170 921 137 119 114 76 14 12 19 78 88 59 61 87 21 45 26 21 41 98 1575 0.08 0.14 0.07 
14 746 709 131 110 131 58 78 18 69 31 44 86 94 14 25 53 74 20 40 46 2208 0.07 0.07 0.01 
15 661 458 129 138 121 91 78 98 47 88 56 27 66 24 99 19 46 51 23 61 1980 0.08 0.05 0.12 
16 572 214 106 144 139 96 97 46 16 63 58 92 25 57 42 12 20 91 26 71 2328 0.07 0.10 0.09 
17 104 17 101 103 113 65 75 70 48 98 95 94 86 11 56 58 100 28 14 41 2112 0.09 0.10 0.06 
18 5 258 132 123 123 78 46 66 57 48 22 74 11 21 72 15 65 89 67 73 2004 0.07 0.09 0.05 
19 285 189 101 149 144 27 31 81 89 25 28 22 28 36 22 47 85 21 19 18 1404 0.07 0.16 0.12 
20 644 919 132 115 132 30 90 12 97 25 23 45 95 63 22 42 85 22 68 96 1476 0.07 0.06 0.08 
21 880 619 133 137 117 74 70 43 70 76 51 27 66 47 41 22 38 21 74 11 1494 0.19 0.02 0.05 
22 591 183 103 130 123 75 93 64 76 99 50 69 98 71 96 22 22 27 20 14 1737 0.12 0.01 0.13 
23 135 997 109 147 125 78 12 100 20 62 84 16 53 21 15 60 73 14 31 30 1566 0.12 0.19 0.14 
24 808 304 101 148 139 37 81 56 67 14 44 67 30 15 81 50 86 60 61 52 2040 0.02 0.20 0.09 
25 839 417 107 122 110 87 81 50 31 56 57 88 42 75 54 71 20 81 37 52 2364 0.20 0.17 0.00 
26 234 970 104 121 115 69 63 90 63 63 50 44 23 32 89 40 39 92 66 82 1602 0.16 0.04 0.16 
27 833 956 138 143 128 46 86 79 38 27 96 79 27 21 42 22 37 27 43 25 1476 0.14 0.15 0.05 
28 73 74 103 110 139 39 20 91 85 96 30 43 73 57 59 15 90 27 25 83 1692 0.01 0.06 0.15 
29 666 105 113 147 131 38 83 55 23 18 13 79 35 87 75 68 17 91 77 28 1449 0.00 0.13 0.08 
30 154 68 143 110 103 97 35 77 81 49 18 83 87 83 90 47 68 94 34 94 1377 0.17 0.04 0.09 
