100 1 1 5 11964
201 78
12548 11200 9700 6500 5200 10900 0.01 
1 525 544 123 74 97 96 53 97 510 0.13 
2 630 978 108 88 92 21 99 80 480 0.15 
3 203 84 104 70 23 81 36 16 534 0.20 
4 664 593 142 11 56 91 14 67 788 0.06 
5 367 337 114 49 63 15 26 32 636 0.20 
6 14 410 133 25 96 43 78 73 652 0.17 
7 108 86 121 40 100 50 41 77 543 0.12 
8 310 458 103 99 46 90 82 84 780 0.14 
9 58 97 141 36 30 73 28 12 471 0.19 
10 755 285 138 70 51 36 53 71 498 0.11 
11 754 195 115 23 39 20 27 54 800 0.20 
12 970 863 147 87 25 79 87 43 570 0.11 
13 97 156 135 100 43 64 80 41 772 0.18 
14 297 807 127 51 94 70 65 66 796 0.03 
15 932 969 123 21 14 71 87 35 604 0.18 
16 399 948 108 32 92 50 38 56 561 0.15 
17 234 208 117 75 36 96 91 67 692 0.07 
18 429 728 131 17 81 36 29 94 788 0.06 
19 211 211 119 24 97 66 51 65 744 0.14 
20 401 512 115 24 34 80 70 56 664 0.16 
21 656 35 133 88 93 76 90 41 776 0.02 
22 300 689 106 18 79 22 58 34 528 0.09 
23 155 273 149 78 73 98 92 78 784 0.08 
24 299 623 125 18 97 74 50 60 648 0.04 
25 616 728 115 93 57 89 40 85 474 0.04 
26 759 636 150 94 58 89 92 26 579 0.13 
27 126 382 124 98 82 27 32 73 772 0.19 
28 245 879 105 58 87 79 65 24 483 0.14 
29 653 43 107 12 97 15 41 31 585 0.10 
30 31 372 144 72 45 68 75 99 582 0.05 
31 57 520 141 26 18 69 80 30 555 0.18 
32 308 62 126 57 100 14 83 64 564 0.16 
33 356 118 150 80 74 33 85 69 648 0.09 
34 819 781 114 90 79 48 90 85 546 0.18 
35 217 414 134 20 84 18 37 22 708 0.11 
36 934 784 145 41 13 14 32 86 492 0.06 
37 213 109 131 95 85 99 29 78 549 0.01 
38 797 718 123 52 70 73 87 18 465 0.06 
39 597 184 113 82 19 37 59 24 492 0.06 
40 292 663 112 85 66 84 38 90 516 0.00 
41 901 142 128 86 99 61 30 56 594 0.11 
42 220 211 137 76 90 79 48 95 776 0.05 
43 553 340 138 76 98 63 37 69 507 0.15 
44 175 864 102 14 53 48 13 13 760 0.01 
45 539 815 144 75 13 79 61 89 465 0.13 
46 651 173 108 98 68 76 97 16 756 0.20 
47 988 884 101 48 54 46 79 96 585 0.01 
48 541 752 143 93 61 13 27 65 772 0.17 
49 928 865 120 95 68 69 12 17 728 0.16 
50 891 34 113 53 27 21 83 54 792 0.19 
51 179 845 129 12 30 31 76 43 624 0.11 
52 590 298 133 61 92 92 72 93 477 0.08 
53 811 94 138 88 65 24 20 24 636 0.10 
54 886 804 137 16 99 79 84 94 780 0.03 
55 323 324 121 35 99 29 87 39 525 0.01 
56 141 66 116 95 76 89 24 46 471 0.04 
57 743 589 124 31 88 61 27 64 800 0.19 
58 361 306 148 88 70 78 98 86 672 0.10 
59 130 853 110 13 85 62 18 83 597 0.00 
60 186 912 146 98 19 37 41 68 480 0.16 
61 326 411 129 95 84 58 83 24 465 0.09 
62 285 894 112 90 16 66 71 64 537 0.06 
63 587 451 135 51 99 85 29 98 462 0.05 
64 664 268 122 69 22 95 29 56 704 0.09 
65 798 248 131 80 18 75 32 26 528 0.03 
66 813 232 147 31 67 79 18 12 468 0.12 
67 760 662 114 15 53 60 46 100 648 0.05 
68 796 117 141 88 74 68 70 72 708 0.00 
69 518 378 101 99 44 91 75 62 495 0.01 
70 260 44 106 85 86 88 88 59 579 0.04 
71 676 39 149 96 20 98 46 26 468 0.16 
72 86 573 128 86 53 61 68 37 579 0.01 
73 964 711 101 36 26 72 21 78 760 0.10 
74 615 9 133 44 92 67 12 20 636 0.17 
75 176 699 145 45 63 29 42 17 480 0.12 
76 592 487 139 80 39 90 52 38 600 0.10 
77 781 235 146 39 46 99 23 94 465 0.11 
78 539 521 107 44 35 72 90 66 752 0.03 
79 34 972 118 17 81 12 76 83 561 0.02 
80 560 191 127 36 88 56 21 84 558 0.00 
81 226 851 111 85 21 67 91 70 543 0.18 
82 855 405 130 25 14 24 24 51 513 0.13 
83 574 315 138 100 86 62 58 74 644 0.13 
84 855 519 148 96 98 88 98 68 636 0.18 
85 997 883 110 54 49 12 46 51 716 0.19 
86 33 32 142 69 97 37 96 67 668 0.07 
87 39 746 117 87 41 52 34 51 780 0.05 
88 35 589 135 99 15 27 91 94 564 0.15 
89 575 383 131 46 23 96 79 99 712 0.10 
90 190 869 132 94 50 75 93 66 540 0.15 
91 348 354 109 19 41 85 65 38 516 0.13 
92 913 492 119 66 87 66 86 27 764 0.06 
93 993 587 113 71 38 98 34 28 696 0.06 
94 802 538 119 60 88 87 38 61 474 0.11 
95 806 242 107 62 100 85 21 90 788 0.01 
96 52 916 111 19 100 42 41 25 616 0.18 
97 251 852 109 44 92 99 74 89 543 0.20 
98 550 197 111 34 94 54 12 100 772 0.05 
99 132 642 144 87 23 14 48 66 788 0.01 
100 493 364 134 51 78 62 31 48 640 0.03 
