10 3 1 7 3354
587 405
1280 1281 1284 1110 1120 1380 1190 990 750 940 750 880 890 1240 890 1010 890 700 890 1310 580 1200 660 1230 0.01 0.01 0.01 
1 397 988 135 126 133 81 39 89 97 73 70 86 52 81 86 70 21 86 39 60 80 29 30 35 66 38 2088 0.04 0.00 0.09 
2 587 762 147 122 150 92 86 100 88 21 31 73 72 15 22 93 77 98 32 19 63 12 39 87 30 66 1467 0.14 0.13 0.02 
3 842 728 141 147 112 41 85 94 80 95 24 14 47 18 95 40 46 54 23 62 37 31 52 23 50 18 2328 0.12 0.04 0.13 
4 500 816 117 104 103 77 18 44 18 64 57 21 56 80 41 47 25 84 21 97 47 64 49 59 65 18 1530 0.01 0.10 0.12 
5 729 722 119 129 120 42 70 30 50 33 39 60 46 40 99 82 16 44 92 41 38 64 41 48 80 48 2028 0.13 0.19 0.03 
6 954 919 130 148 147 11 39 72 12 61 62 61 97 52 80 78 58 24 31 16 58 22 46 96 53 45 2304 0.03 0.11 0.19 
7 17 568 105 112 136 69 53 53 70 14 67 82 63 86 64 93 95 39 23 44 33 25 41 80 30 75 1359 0.02 0.04 0.12 
8 750 525 110 110 121 63 41 93 84 96 59 65 74 12 43 66 96 34 40 29 24 76 60 93 95 86 1884 0.11 0.05 0.18 
9 853 76 149 136 119 68 63 89 51 58 99 68 34 69 32 51 27 17 81 35 94 53 46 49 48 32 1746 0.01 0.01 0.18 
10 501 591 127 147 143 16 79 77 19 88 76 76 61 44 98 12 60 66 82 90 37 80 36 75 79 19 1476 0.17 0.09 0.07 
