20 1 5 3 472
147 927
2513 2300 1740 1320 0.01 
1 212 466 105 65 36 23 570 0.03 
2 199 488 136 91 34 84 456 0.02 
3 981 989 101 93 17 78 549 0.17 
4 127 856 112 53 88 100 522 0.07 
5 129 485 129 42 82 99 768 0.09 
6 112 707 144 86 98 67 486 0.04 
7 503 130 149 97 96 51 764 0.20 
8 10 433 134 16 40 100 543 0.13 
9 336 895 123 16 34 65 768 0.09 
10 427 826 143 14 70 40 534 0.10 
11 145 781 122 42 67 51 652 0.05 
12 259 718 109 13 80 63 752 0.01 
13 346 755 104 99 39 98 465 0.07 
14 494 181 130 41 12 84 692 0.14 
15 461 665 144 61 89 70 462 0.17 
16 350 49 134 76 96 46 784 0.18 
17 844 203 125 99 25 79 664 0.08 
18 360 781 113 29 16 40 504 0.08 
19 448 577 140 24 69 45 656 0.19 
20 335 159 116 84 22 18 480 0.00 
