40 1 5 7 912
10 657
5128 3520 4120 3600 5360 4280 2880 2280 0.01 
1 149 330 139 61 88 90 27 50 27 32 608 0.14 
2 40 748 138 88 73 40 59 50 98 16 692 0.02 
3 782 128 106 64 29 83 60 27 43 48 477 0.19 
4 572 427 140 75 86 48 95 49 35 29 498 0.20 
5 383 594 121 92 28 22 42 98 76 22 780 0.02 
6 456 621 101 34 73 78 28 21 52 13 534 0.05 
7 177 724 107 42 99 31 96 76 74 23 495 0.13 
8 543 58 148 49 67 79 72 61 12 96 537 0.12 
9 218 897 142 91 86 75 69 80 69 67 656 0.11 
10 188 844 105 91 63 42 30 67 80 86 732 0.00 
11 572 51 131 27 67 27 62 45 17 100 465 0.03 
12 221 846 117 55 34 26 45 14 68 97 561 0.00 
13 85 20 141 40 69 95 38 55 74 94 708 0.04 
14 788 254 126 66 78 51 59 69 57 44 579 0.17 
15 642 628 136 51 63 32 74 22 62 42 636 0.12 
16 426 368 115 80 72 100 65 84 65 95 459 0.05 
17 522 866 141 86 55 63 86 50 66 49 796 0.00 
18 646 117 149 73 70 58 17 40 37 78 612 0.11 
19 840 851 126 68 62 42 24 22 27 31 772 0.08 
20 154 490 137 30 62 76 52 78 100 73 468 0.10 
21 798 77 129 80 58 86 78 57 54 39 636 0.09 
22 164 487 131 17 70 28 19 24 99 32 648 0.05 
23 21 442 135 55 77 23 89 69 54 99 543 0.04 
24 397 780 150 78 23 48 27 50 16 48 561 0.09 
25 244 639 121 82 59 12 18 97 56 46 628 0.13 
26 953 231 101 96 49 69 17 82 99 30 501 0.01 
27 388 889 141 24 37 44 22 89 25 32 736 0.17 
28 767 481 144 94 84 63 88 94 21 89 748 0.11 
29 28 489 135 88 29 11 64 82 25 90 792 0.14 
30 278 665 133 74 89 66 54 38 21 38 453 0.09 
31 610 736 125 79 32 70 39 85 57 19 608 0.15 
32 994 685 107 48 91 19 57 20 45 45 632 0.14 
33 236 298 134 98 59 90 98 55 31 29 507 0.08 
34 408 463 133 94 56 100 16 74 47 96 772 0.13 
35 140 839 102 66 75 93 43 50 52 91 483 0.08 
36 859 850 103 70 45 42 36 84 87 43 456 0.06 
37 426 152 137 36 17 29 24 62 84 88 624 0.13 
38 823 162 146 59 13 54 39 23 75 36 546 0.11 
39 354 999 144 83 24 85 84 26 20 90 624 0.05 
40 594 886 111 95 76 29 63 18 39 28 800 0.19 
