20 1 3 7 706
678 317
2421 2040 2120 1580 2000 1480 2800 1020 0.01 
1 619 801 131 75 40 90 43 87 78 60 660 0.12 
2 532 929 144 73 77 47 52 13 100 56 453 0.11 
3 302 68 122 18 60 43 91 63 70 82 582 0.02 
4 510 341 120 45 40 48 87 71 73 25 558 0.13 
5 809 728 106 90 62 17 84 91 24 43 588 0.06 
6 277 303 127 70 68 79 44 48 76 73 582 0.08 
7 443 364 145 84 16 85 67 67 36 28 676 0.09 
8 328 867 129 14 60 23 13 20 82 32 471 0.03 
9 704 824 135 39 96 76 66 59 22 33 474 0.12 
10 606 384 115 91 26 23 94 33 79 15 549 0.11 
11 958 965 102 55 47 80 56 14 70 51 585 0.14 
12 608 71 108 82 59 37 38 33 27 53 546 0.18 
13 952 18 102 70 15 50 86 31 56 33 772 0.01 
14 245 721 129 55 26 33 63 33 14 73 513 0.15 
15 899 295 102 61 20 29 51 81 51 55 588 0.19 
16 27 113 103 90 98 56 55 78 62 32 704 0.05 
17 550 960 109 21 95 91 56 48 14 65 616 0.05 
18 276 955 150 94 35 30 66 23 72 25 784 0.02 
19 384 987 128 19 52 34 19 15 44 13 604 0.18 
20 642 895 114 66 64 36 26 95 82 13 537 0.11 
