50 1 5 5 1122
675 337
6233 3400 6150 3700 3650 4550 0.01 
1 228 649 124 33 91 15 50 32 784 0.09 
2 386 300 141 49 28 27 44 47 501 0.03 
3 551 382 118 19 43 29 95 91 594 0.07 
4 204 843 103 31 41 56 54 36 788 0.19 
5 269 896 124 91 98 32 41 55 576 0.18 
6 978 693 122 15 64 28 64 33 756 0.19 
7 586 781 108 41 55 41 14 71 531 0.02 
8 816 626 133 14 60 38 18 73 732 0.04 
9 444 34 122 38 23 79 89 41 522 0.18 
10 773 75 121 89 70 17 48 46 573 0.15 
11 701 205 111 14 93 48 36 86 620 0.10 
12 205 310 109 27 63 48 18 36 704 0.08 
13 643 542 143 32 53 97 24 73 600 0.09 
14 412 500 144 49 81 88 79 65 525 0.01 
15 143 147 140 39 50 78 17 67 692 0.09 
16 398 652 141 78 80 63 52 69 684 0.20 
17 405 397 109 63 69 59 98 85 564 0.08 
18 706 942 149 69 84 46 90 67 796 0.13 
19 48 819 115 59 90 32 31 81 465 0.16 
20 378 816 113 88 16 76 36 56 507 0.17 
21 531 643 128 56 88 35 76 96 616 0.07 
22 381 596 106 92 64 66 36 21 555 0.09 
23 592 913 104 93 39 42 47 69 564 0.18 
24 96 290 123 56 91 50 64 24 776 0.05 
25 690 371 112 33 64 83 59 28 531 0.09 
26 502 298 117 43 27 80 96 35 474 0.06 
27 55 584 142 39 88 53 74 73 483 0.19 
28 440 288 115 17 36 82 18 62 477 0.09 
29 832 18 144 55 98 45 91 25 652 0.18 
30 606 100 112 26 96 62 77 89 684 0.11 
31 444 382 106 60 76 52 24 46 724 0.06 
32 474 699 111 91 48 60 74 80 712 0.01 
33 157 0 133 100 54 100 62 16 716 0.01 
34 659 306 123 96 63 46 94 13 680 0.20 
35 285 763 121 76 66 38 36 65 495 0.19 
36 544 759 146 11 49 51 65 78 537 0.08 
37 766 146 121 21 60 82 55 99 768 0.13 
38 980 822 124 78 35 71 69 99 680 0.04 
39 244 218 128 50 35 12 25 44 732 0.02 
40 910 142 108 41 70 19 33 41 552 0.19 
41 981 938 117 37 71 61 52 93 573 0.12 
42 311 671 145 72 66 44 51 18 540 0.15 
43 214 673 132 61 76 84 21 11 748 0.04 
44 457 854 120 87 17 66 33 19 780 0.16 
45 933 707 149 24 29 85 19 80 489 0.12 
46 808 935 122 95 46 99 68 74 688 0.14 
47 635 214 133 93 13 14 72 58 546 0.11 
48 32 897 136 76 74 84 44 86 501 0.20 
49 372 223 119 64 30 81 65 62 684 0.00 
50 317 547 146 70 17 91 32 58 519 0.07 
