20 1 3 7 706
679 662
2621 2420 1220 2080 2160 1100 2340 2340 0.01 
1 51 702 150 70 69 93 43 59 81 40 748 0.08 
2 27 273 119 15 12 59 95 35 25 55 632 0.16 
3 422 377 144 40 28 50 48 62 20 68 616 0.05 
4 581 360 117 100 34 67 53 59 71 54 531 0.16 
5 862 700 104 80 59 95 39 14 86 57 660 0.06 
6 302 601 144 28 30 84 23 27 45 98 752 0.03 
7 57 811 150 33 33 44 94 44 23 14 546 0.04 
8 884 716 120 22 15 36 64 27 16 84 672 0.01 
9 692 704 138 83 71 13 76 32 35 60 510 0.04 
10 13 110 150 81 51 72 78 63 83 44 636 0.08 
11 285 650 128 72 57 17 49 54 89 71 744 0.15 
12 553 10 137 73 30 11 55 64 81 57 543 0.08 
13 868 924 132 82 66 65 25 76 89 33 716 0.10 
14 802 710 103 100 12 76 37 73 48 57 616 0.08 
15 732 394 150 25 33 42 31 43 23 86 567 0.03 
16 22 24 113 88 11 79 46 45 78 47 585 0.05 
17 372 915 149 26 46 100 40 56 76 62 498 0.18 
18 6 601 140 11 56 15 74 12 92 36 676 0.12 
19 372 314 103 23 58 66 35 52 43 71 728 0.15 
20 259 307 130 36 79 77 31 84 40 76 525 0.00 
