30 5 3 5 5588
339 723
3718 3739 3804 3754 3814 3960 1830 3060 1860 3780 2880 2790 2190 2910 2220 3930 2520 2160 3480 1620 3480 3840 2040 1950 3360 3000 3000 3480 2430 1710 0.01 0.01 0.01 0.01 0.01 
1 518 980 106 142 129 134 141 67 44 37 32 30 44 84 63 28 30 100 86 54 59 97 12 60 56 77 42 30 72 37 76 85 2970 0.02 0.14 0.10 0.12 0.06 
2 140 982 138 115 149 105 129 53 98 41 77 98 82 18 36 40 20 47 48 26 31 67 57 94 33 69 51 25 87 59 52 77 3260 0.13 0.18 0.19 0.04 0.05 
3 773 858 101 112 141 150 119 58 30 12 94 29 72 49 67 20 57 95 25 25 29 92 39 43 39 68 95 56 49 29 41 33 3660 0.18 0.16 0.09 0.19 0.19 
4 573 17 123 139 106 117 145 16 54 27 79 100 93 28 84 55 57 84 76 35 93 83 74 23 58 44 97 86 45 61 56 84 2910 0.15 0.00 0.16 0.15 0.04 
5 996 955 101 107 150 115 111 18 28 86 48 11 35 56 95 60 29 17 62 66 95 48 17 55 45 63 19 62 50 66 22 36 3800 0.09 0.05 0.11 0.01 0.05 
6 88 967 147 121 112 103 104 44 78 44 13 84 68 40 56 29 99 26 61 71 100 75 27 86 98 17 37 25 26 35 47 65 3040 0.12 0.07 0.19 0.11 0.02 
7 444 739 139 120 114 147 109 21 100 56 73 25 95 76 43 66 93 63 61 69 17 37 94 73 48 47 34 29 80 59 47 97 2775 0.13 0.05 0.07 0.20 0.07 
8 295 367 124 133 138 142 128 12 90 72 44 15 12 73 21 47 66 84 64 17 42 83 52 29 44 81 75 70 77 42 74 46 3460 0.08 0.09 0.18 0.05 0.11 
9 549 679 119 132 144 113 102 69 42 64 14 77 20 70 23 19 22 15 54 68 68 23 62 86 42 79 90 100 65 87 35 76 3460 0.04 0.12 0.07 0.13 0.16 
10 479 663 116 148 134 127 127 39 41 83 32 45 89 12 11 85 25 78 94 38 70 93 56 80 81 89 12 63 11 75 65 78 3120 0.04 0.10 0.15 0.18 0.02 
11 909 676 114 137 130 145 137 96 76 49 44 53 33 22 48 76 29 57 69 80 85 83 59 47 58 17 72 43 42 66 65 38 2385 0.07 0.16 0.05 0.15 0.08 
12 408 182 137 107 122 113 142 81 78 27 60 34 39 70 29 71 80 28 87 88 94 29 21 84 71 67 34 88 74 73 23 17 2415 0.08 0.18 0.18 0.07 0.19 
13 530 877 121 124 102 109 116 53 59 23 69 38 19 83 79 90 94 60 22 47 14 62 76 74 78 88 47 38 35 38 12 60 3720 0.11 0.02 0.14 0.03 0.02 
14 710 543 134 123 123 126 116 99 30 53 22 41 21 96 77 82 72 22 21 49 52 100 79 11 32 57 59 44 28 56 59 48 3920 0.13 0.05 0.14 0.03 0.01 
15 303 878 147 129 125 139 120 52 63 25 54 36 92 77 87 26 17 48 25 97 33 59 40 17 24 77 24 95 73 29 53 47 3320 0.18 0.11 0.15 0.10 0.04 
16 126 503 110 136 111 139 145 97 100 45 98 99 94 31 18 70 22 83 50 89 93 44 74 86 59 35 43 100 15 39 100 26 3160 0.07 0.13 0.01 0.07 0.08 
17 13 811 104 134 113 143 134 14 48 65 79 83 29 75 47 41 100 90 34 26 88 33 78 32 60 52 21 25 97 56 86 41 2265 0.06 0.18 0.11 0.11 0.13 
18 943 128 105 121 139 148 107 18 34 41 53 75 69 62 87 51 40 100 81 43 84 58 91 95 32 76 86 99 92 92 13 64 2340 0.01 0.17 0.18 0.02 0.10 
