100 3 3 7 11150
51 417
12387 12494 12528 12400 13700 7600 13100 9800 5300 11000 6200 13900 6600 8100 5900 7400 10500 13000 7300 5200 6800 6300 9700 7500 0.01 0.01 0.01 
1 158 75 150 114 124 85 53 84 13 30 90 79 57 95 22 62 62 16 20 26 92 53 93 80 25 29 2280 0.07 0.06 0.16 
2 716 204 113 126 137 38 53 21 93 72 11 33 57 27 94 70 41 99 42 77 85 89 31 64 65 49 1755 0.03 0.01 0.02 
3 998 696 105 122 122 12 29 55 56 52 55 78 64 94 80 85 86 41 26 17 100 72 37 25 88 76 1944 0.03 0.01 0.07 
4 695 824 127 140 114 84 49 22 39 91 28 16 43 62 56 28 47 86 95 54 57 53 81 71 41 18 1656 0.11 0.13 0.07 
5 27 507 122 148 136 31 84 56 59 36 36 27 30 40 20 99 76 95 94 11 50 100 43 72 92 50 1896 0.03 0.16 0.05 
6 193 712 120 136 133 84 91 16 95 27 93 73 22 12 89 21 39 46 66 46 67 48 78 38 91 79 2016 0.01 0.04 0.13 
7 261 622 114 140 102 95 17 18 51 33 62 23 35 24 53 97 52 50 62 85 28 89 24 18 79 92 1413 0.02 0.02 0.16 
8 214 959 116 103 136 53 18 30 93 92 43 15 68 28 60 64 32 99 78 45 57 61 58 64 39 11 1593 0.10 0.17 0.04 
9 753 320 145 141 135 50 65 12 42 18 96 99 63 78 74 79 99 34 18 68 64 83 25 28 74 77 1530 0.15 0.12 0.12 
10 543 319 102 103 149 23 90 74 54 98 69 52 84 30 48 24 80 71 83 39 46 85 15 25 58 82 2280 0.08 0.01 0.18 
11 128 130 134 125 148 81 43 15 87 40 36 90 71 71 51 84 51 73 66 11 63 51 68 78 99 11 1920 0.16 0.10 0.13 
12 817 626 118 107 101 21 43 45 59 35 70 49 40 19 40 75 21 12 40 65 55 28 32 32 78 84 1683 0.03 0.05 0.16 
13 62 246 124 150 108 44 51 42 92 75 63 92 93 11 55 67 73 56 59 20 65 29 93 48 96 38 1566 0.13 0.08 0.02 
14 514 429 114 145 105 86 25 20 78 89 72 69 26 31 58 45 56 14 55 75 19 75 30 56 70 57 1467 0.14 0.20 0.02 
15 794 871 105 150 130 67 99 91 96 50 25 27 40 99 63 36 54 28 80 54 88 74 73 95 43 82 1884 0.01 0.11 0.12 
16 342 146 139 127 118 20 16 93 15 55 17 83 98 82 73 34 35 52 13 96 53 60 30 47 55 11 1647 0.07 0.00 0.01 
17 447 48 115 137 106 34 28 61 39 34 67 21 26 54 17 11 41 59 66 16 18 38 35 16 44 88 2148 0.10 0.01 0.03 
18 103 495 127 104 102 60 78 89 50 63 17 22 85 66 66 85 96 76 50 81 19 11 67 77 97 54 1755 0.17 0.12 0.04 
19 739 16 132 139 130 12 91 26 51 54 33 62 17 79 67 53 74 42 93 74 11 62 41 39 58 46 1566 0.06 0.18 0.10 
20 319 188 117 134 144 16 52 75 18 95 59 31 27 100 25 69 35 57 61 30 24 47 22 52 94 58 2388 0.12 0.05 0.05 
21 368 950 104 123 119 43 62 33 50 18 81 32 97 31 81 65 18 37 78 18 53 39 30 56 84 39 2304 0.01 0.20 0.07 
22 561 271 113 103 145 17 100 93 18 18 35 39 31 22 53 48 81 41 77 11 29 11 82 74 46 20 1413 0.03 0.20 0.06 
23 257 41 105 105 104 51 32 34 20 91 59 100 41 21 68 40 91 60 16 22 34 25 93 60 22 64 2400 0.13 0.03 0.10 
24 957 898 138 118 102 70 91 95 79 43 15 79 98 51 77 37 94 36 43 48 28 85 92 77 96 56 1674 0.20 0.18 0.07 
25 24 874 122 102 117 68 40 75 99 35 80 39 77 41 58 65 34 45 97 44 77 78 88 15 73 43 1530 0.11 0.09 0.01 
26 881 251 134 148 140 91 57 40 51 81 71 79 99 19 33 63 95 67 22 63 88 65 50 92 89 44 2388 0.18 0.03 0.10 
27 226 755 103 104 138 43 78 33 83 20 93 23 91 83 55 15 77 74 26 88 65 28 89 19 17 32 1593 0.06 0.12 0.15 
28 558 786 110 126 136 35 26 38 17 36 82 81 34 64 65 39 40 90 16 77 71 73 65 79 41 48 2124 0.19 0.11 0.11 
29 654 548 113 124 115 15 56 47 74 81 80 54 14 17 17 42 99 58 47 34 69 78 50 47 19 87 2124 0.03 0.07 0.01 
30 593 665 117 133 142 73 90 95 46 33 36 51 39 20 43 32 18 90 31 75 89 90 24 88 60 62 1431 0.08 0.14 0.19 
31 949 343 115 138 120 79 65 12 76 49 90 78 28 87 69 50 56 58 32 84 20 20 59 97 69 20 1431 0.13 0.18 0.07 
32 875 419 110 119 118 43 67 48 70 15 37 47 16 34 48 17 79 58 38 41 100 18 90 96 38 61 1773 0.16 0.15 0.04 
33 872 241 127 120 120 29 62 79 88 28 67 87 73 20 97 79 50 54 17 46 16 69 87 63 97 48 2340 0.13 0.10 0.15 
34 37 354 140 139 119 61 46 71 11 63 37 87 61 58 56 40 59 61 98 96 13 79 83 27 37 82 1719 0.04 0.08 0.16 
35 925 466 136 111 122 96 93 65 58 55 53 44 14 53 73 95 11 33 92 81 56 90 25 34 26 96 2388 0.15 0.01 0.10 
36 383 809 142 113 120 38 58 43 85 65 48 28 51 70 17 45 32 39 88 71 43 84 85 66 61 80 2148 0.19 0.01 0.18 
37 885 594 141 106 145 47 33 25 31 49 62 100 12 69 37 98 52 27 47 88 79 29 72 96 42 14 1728 0.11 0.05 0.13 
38 58 566 121 104 120 36 90 59 56 39 72 55 35 75 47 32 78 25 68 12 98 94 36 55 35 39 1683 0.02 0.02 0.03 
