40 3 1 7 12986
333 10
4967 5086 4909 2360 2640 3280 4600 2280 2680 5240 4400 4320 2200 5520 5600 2960 4720 2400 2440 4280 4720 3160 5040 3600 0.01 0.01 0.01 
1 814 630 109 139 145 37 71 85 95 29 94 44 93 29 18 56 85 43 95 37 92 64 48 68 88 46 1764 0.14 0.18 0.01 
2 850 287 116 120 112 84 98 57 41 78 50 36 95 55 26 50 91 58 96 46 88 15 46 17 93 43 1530 0.13 0.20 0.11 
3 842 196 124 105 108 60 30 65 52 97 66 77 22 83 29 24 74 39 19 36 58 29 71 65 21 13 1800 0.20 0.15 0.16 
4 390 382 124 137 106 56 92 13 97 50 31 35 42 18 72 55 43 62 26 88 73 75 58 37 48 23 1593 0.05 0.11 0.10 
5 500 142 109 124 111 84 25 87 42 64 17 67 11 74 41 55 16 92 32 41 95 88 89 83 35 63 1566 0.09 0.17 0.08 
6 18 493 131 102 109 31 37 22 63 91 28 29 28 92 51 35 59 95 18 35 64 21 75 99 46 37 2268 0.16 0.13 0.02 
7 814 75 108 105 129 51 16 75 13 58 54 31 34 74 71 20 84 65 27 51 81 66 78 79 63 66 1647 0.02 0.13 0.19 
8 176 188 105 130 114 72 70 30 74 27 36 57 59 30 55 68 14 71 46 73 26 37 50 56 89 16 2172 0.01 0.20 0.15 
9 393 493 101 105 107 98 86 59 33 65 46 79 94 61 17 23 26 39 58 11 74 62 13 81 50 70 1737 0.09 0.00 0.16 
10 227 161 138 147 115 22 72 24 97 36 59 75 52 87 94 64 12 32 22 84 47 50 86 27 89 55 1932 0.16 0.20 0.12 
11 105 630 143 110 143 70 89 35 66 76 84 92 35 79 18 51 42 39 24 23 60 69 60 38 20 15 1824 0.12 0.03 0.06 
12 923 935 127 124 140 64 25 95 81 52 78 73 65 13 74 67 44 65 80 39 39 84 88 28 93 54 1665 0.11 0.16 0.10 
13 381 201 109 150 140 63 90 20 44 93 50 68 66 70 85 32 65 11 11 39 39 64 78 18 18 84 1944 0.13 0.13 0.15 
14 946 368 126 113 107 36 91 84 31 46 33 88 88 57 92 19 73 92 71 82 61 68 22 68 75 95 2388 0.03 0.04 0.02 
15 13 120 120 143 103 80 50 84 62 85 68 49 55 57 84 25 29 75 47 19 97 90 30 64 27 24 1665 0.07 0.00 0.17 
16 18 514 111 116 135 28 25 66 79 99 33 79 39 35 74 15 54 100 51 18 47 28 37 63 44 12 1710 0.05 0.08 0.15 
