100 3 5 5 6698
116 139
12294 12813 12647 8200 11500 12200 9700 9400 10300 6600 10200 13700 7900 11000 9300 13100 10300 6200 0.01 0.01 0.01 
1 4 919 135 142 136 27 26 93 81 12 87 51 34 100 46 23 97 28 52 52 2004 0.00 0.07 0.06 
2 708 530 150 108 124 50 94 54 73 25 89 92 84 31 93 70 95 31 69 40 1812 0.20 0.00 0.04 
3 469 802 127 131 114 52 69 96 99 33 48 26 22 73 92 61 45 35 44 37 1956 0.04 0.20 0.10 
4 663 371 148 131 145 11 23 87 39 31 43 89 35 41 74 40 89 52 12 43 1665 0.01 0.18 0.03 
5 486 214 128 144 130 49 80 44 61 42 23 54 85 14 37 46 77 48 38 50 1773 0.06 0.07 0.13 
6 765 14 147 147 138 99 27 54 26 41 64 72 60 77 13 89 19 93 92 45 1701 0.07 0.18 0.02 
7 282 144 111 132 101 13 91 27 87 77 47 56 66 63 48 26 19 93 92 74 2076 0.06 0.02 0.18 
8 558 651 128 136 104 88 42 52 100 37 64 79 64 50 56 87 63 41 49 100 1848 0.01 0.16 0.01 
9 278 124 101 142 103 24 74 87 91 48 79 79 65 40 68 94 46 66 43 53 1539 0.19 0.08 0.14 
10 40 971 105 114 121 74 77 14 16 57 82 30 91 72 29 12 60 68 94 27 1884 0.20 0.14 0.14 
11 397 103 116 123 149 33 26 42 37 74 62 12 79 29 58 100 39 36 72 58 1377 0.11 0.18 0.07 
12 116 672 130 137 132 98 26 47 26 56 49 71 91 37 96 88 98 97 16 55 2232 0.20 0.08 0.05 
13 158 466 124 111 120 99 66 81 45 95 42 20 82 20 27 58 49 32 84 45 2316 0.05 0.08 0.12 
14 600 299 110 105 149 83 57 85 75 65 35 30 80 69 77 63 86 97 72 65 1359 0.02 0.08 0.05 
15 760 822 146 141 125 92 71 89 40 99 74 18 82 49 34 35 16 60 56 82 1422 0.08 0.15 0.04 
16 973 80 127 102 126 86 83 88 46 55 38 25 37 29 76 92 83 16 92 16 1773 0.07 0.10 0.18 
17 801 563 125 130 140 21 56 33 55 28 40 100 44 76 17 65 31 56 83 58 2328 0.01 0.01 0.14 
18 104 239 117 143 127 70 81 15 24 14 86 59 29 40 39 32 38 56 59 44 1557 0.09 0.18 0.14 
19 908 496 122 124 136 66 21 47 25 95 84 75 98 59 79 44 89 22 74 27 1683 0.05 0.06 0.20 
20 725 484 134 114 147 28 25 73 54 89 19 100 53 85 94 30 68 82 79 98 1746 0.05 0.01 0.03 
21 211 739 107 135 142 71 41 59 73 59 90 35 99 95 24 65 75 57 49 68 1521 0.06 0.18 0.06 
22 495 870 125 142 127 85 62 71 49 99 20 39 74 82 50 33 74 23 28 49 1368 0.03 0.05 0.08 
23 820 987 110 125 101 81 51 49 27 64 11 77 80 49 37 20 28 30 53 67 1992 0.16 0.13 0.11 
24 930 955 112 142 119 53 95 70 47 21 27 23 72 95 38 95 14 23 95 92 1593 0.02 0.08 0.20 
25 469 249 130 133 107 29 75 90 59 46 63 92 61 61 12 77 76 56 33 13 2244 0.08 0.14 0.20 
26 744 388 146 116 121 30 20 100 57 92 75 28 87 85 25 99 17 39 60 70 1896 0.01 0.08 0.00 
27 413 994 113 150 104 30 58 62 41 79 22 88 15 68 41 42 21 88 78 35 1593 0.19 0.07 0.18 
28 858 981 136 114 117 98 73 47 59 67 40 76 49 32 55 44 94 58 63 35 1665 0.00 0.08 0.05 
29 545 779 116 147 111 62 42 49 24 47 73 20 22 83 38 75 66 48 58 20 1539 0.11 0.14 0.15 
30 318 745 117 102 112 85 41 85 68 42 29 35 85 94 72 28 43 34 100 32 1494 0.01 0.08 0.16 
31 632 643 120 121 109 61 96 79 11 53 48 84 25 15 77 33 11 97 78 34 1980 0.19 0.14 0.09 
32 316 535 112 122 150 36 84 27 84 42 96 90 83 96 42 43 77 88 47 53 1812 0.15 0.05 0.14 
33 738 463 105 134 110 57 60 62 58 74 45 57 73 28 89 23 78 58 71 71 1836 0.06 0.15 0.07 
34 593 725 119 138 146 57 67 44 48 33 56 82 62 13 17 47 64 80 27 14 1701 0.04 0.06 0.03 
35 432 668 102 108 127 50 43 79 54 51 100 69 57 99 91 54 34 19 56 92 1557 0.03 0.17 0.18 
36 167 759 117 106 102 90 16 22 55 39 94 71 15 47 73 99 41 75 97 83 1812 0.14 0.03 0.08 
37 225 721 111 118 131 66 66 20 24 68 65 35 82 19 64 65 86 74 63 21 1377 0.06 0.01 0.01 
38 197 254 121 124 144 15 78 69 64 85 30 12 42 95 32 21 56 45 82 71 1512 0.15 0.04 0.11 
39 785 659 149 131 116 31 84 96 30 70 35 47 89 50 83 31 85 53 77 16 1692 0.06 0.11 0.08 
40 190 272 115 140 131 92 45 91 20 64 92 47 72 22 68 98 66 81 47 49 1512 0.15 0.02 0.04 
