40 1 1 5 4540
152 232
4864 4440 4400 5600 5560 4560 0.01 
1 839 360 109 52 42 60 42 39 585 0.18 
2 159 12 114 88 29 88 67 18 573 0.18 
3 497 94 108 39 16 41 57 74 471 0.00 
4 113 725 123 93 22 33 34 56 495 0.02 
5 345 348 111 22 52 85 87 63 664 0.11 
6 637 931 145 84 25 33 63 91 558 0.07 
7 320 733 116 11 21 89 45 57 570 0.16 
8 626 355 130 99 68 46 70 45 648 0.17 
9 837 927 119 32 71 69 17 66 628 0.03 
10 419 922 127 60 82 35 97 13 764 0.19 
11 769 350 138 48 79 47 37 52 588 0.12 
12 685 124 114 84 26 49 74 62 465 0.16 
13 713 403 110 17 53 97 35 63 708 0.19 
14 459 584 128 80 62 16 80 49 700 0.14 
15 609 539 109 86 65 49 91 61 696 0.19 
16 775 500 108 52 67 35 83 55 748 0.14 
17 862 57 129 79 37 79 96 31 780 0.08 
18 526 955 136 61 33 88 22 58 744 0.13 
19 899 649 129 89 90 100 99 16 486 0.07 
20 593 467 126 11 97 72 89 91 456 0.14 
21 614 737 116 23 35 65 68 91 522 0.18 
22 554 490 148 22 33 53 52 94 576 0.14 
23 451 883 128 80 63 43 25 26 760 0.02 
24 402 101 123 13 81 16 19 64 684 0.01 
25 640 105 103 55 46 27 74 20 648 0.03 
26 704 587 143 58 76 62 37 25 692 0.02 
27 194 942 101 74 33 71 38 54 716 0.06 
28 978 856 115 61 18 92 85 89 720 0.03 
29 87 383 128 34 45 91 38 57 585 0.06 
30 962 637 136 95 95 99 67 34 724 0.01 
31 594 59 117 72 59 78 98 58 680 0.18 
32 432 100 119 45 82 18 62 77 624 0.02 
33 558 805 117 32 61 76 67 23 528 0.14 
34 770 983 141 62 67 93 40 88 465 0.07 
35 923 816 138 80 43 52 58 80 644 0.18 
36 261 313 116 27 30 99 73 27 796 0.19 
37 39 681 115 75 23 53 47 97 796 0.12 
38 49 2 107 64 97 13 63 39 696 0.03 
39 278 947 108 23 55 51 60 25 688 0.08 
40 477 61 116 96 15 17 42 75 728 0.08 
