10 5 3 3 1884
476 293
1284 1336 1284 1213 1273 1020 1210 810 760 870 880 690 1210 1000 980 1120 1090 730 1030 560 0.01 0.01 0.01 0.01 0.01 
1 791 746 117 148 119 118 144 35 32 89 68 98 13 61 38 49 57 23 44 50 45 20 2625 0.19 0.02 0.15 0.14 0.06 
2 942 355 139 123 119 107 143 37 15 21 56 80 78 82 45 66 45 64 65 59 75 59 3120 0.14 0.16 0.15 0.16 0.12 
3 304 629 101 110 117 108 114 34 89 63 61 21 46 50 50 73 15 44 81 98 90 78 2400 0.15 0.18 0.10 0.11 0.14 
4 9 691 147 145 150 137 112 99 31 73 83 63 100 60 91 94 64 40 14 73 34 56 3260 0.11 0.18 0.15 0.09 0.08 
5 44 306 121 116 138 134 117 29 59 30 83 69 83 68 89 57 82 56 73 22 31 46 2985 0.07 0.01 0.13 0.04 0.16 
6 532 114 119 134 139 112 147 41 26 47 46 47 71 81 68 33 25 42 51 15 76 43 2895 0.08 0.08 0.02 0.08 0.01 
7 118 995 141 144 123 146 102 85 49 45 48 33 46 56 11 65 85 85 89 35 21 82 2895 0.17 0.09 0.20 0.04 0.11 
8 138 273 145 142 130 108 112 65 33 81 68 81 12 78 48 59 64 72 24 22 39 35 3860 0.01 0.16 0.17 0.10 0.15 
9 871 360 148 127 127 102 150 55 35 68 15 84 97 48 100 76 59 67 100 80 99 93 2595 0.16 0.09 0.14 0.12 0.06 
10 940 968 106 147 122 141 132 32 75 15 94 44 22 40 20 76 85 22 50 73 31 82 3500 0.12 0.14 0.18 0.01 0.08 
