10 1 1 7 1086
804 928
1187 870 650 1320 620 1190 600 1250 0.01 
1 502 52 124 99 33 64 99 60 87 91 465 0.18 
2 550 857 111 66 44 42 60 54 38 62 477 0.08 
3 839 640 142 12 20 69 24 97 29 46 537 0.07 
4 717 707 107 45 82 19 19 74 36 52 555 0.12 
5 926 575 113 62 46 65 23 93 67 84 720 0.10 
6 801 84 125 20 85 66 41 65 62 22 453 0.20 
7 648 868 122 96 69 58 55 88 72 52 528 0.20 
8 313 24 103 49 23 50 77 28 21 62 732 0.02 
9 639 57 135 66 22 76 40 76 34 60 534 0.16 
10 837 96 105 53 26 58 34 34 58 46 525 0.17 
