30 3 3 3 3344
51 94
3761 3769 3822 2430 2220 2250 3720 1620 3630 2550 2940 1890 0.01 0.01 0.01 
1 533 186 134 103 126 78 66 78 38 32 65 43 60 26 2004 0.07 0.04 0.00 
2 713 75 131 134 141 31 47 55 48 98 84 37 48 82 2364 0.06 0.12 0.19 
3 352 752 148 131 149 21 56 46 72 92 82 61 47 54 2148 0.12 0.15 0.01 
4 150 339 138 102 115 34 60 52 22 28 29 49 17 28 1422 0.08 0.07 0.10 
5 71 266 112 107 102 47 74 99 54 27 94 48 44 12 1710 0.17 0.09 0.16 
6 116 738 135 126 120 38 21 73 45 52 79 71 75 78 1377 0.14 0.03 0.16 
7 279 424 124 132 142 73 84 65 88 46 86 84 72 14 1812 0.06 0.01 0.13 
8 439 845 142 109 139 75 100 71 69 43 55 19 11 35 1836 0.04 0.09 0.02 
9 254 492 144 112 140 51 73 69 36 29 29 85 90 91 1992 0.19 0.18 0.09 
10 869 358 114 140 113 98 55 73 45 98 16 58 24 79 1848 0.07 0.07 0.01 
11 397 494 104 147 126 52 27 38 46 53 45 72 55 33 1566 0.17 0.16 0.08 
12 702 939 123 120 121 63 75 68 67 32 58 52 49 60 2184 0.19 0.09 0.16 
13 402 652 106 121 133 21 56 86 51 90 34 39 97 88 1932 0.11 0.05 0.17 
14 905 772 121 116 131 60 75 23 27 65 98 100 32 28 1395 0.08 0.06 0.11 
15 669 452 106 117 142 46 44 72 78 82 99 99 41 12 2196 0.03 0.20 0.01 
16 637 960 109 148 142 49 11 94 42 88 53 39 28 25 1992 0.06 0.19 0.18 
17 666 936 116 135 102 65 17 92 80 96 93 70 46 67 1485 0.14 0.19 0.17 
18 871 958 113 115 114 17 66 35 69 12 54 64 92 12 2244 0.14 0.13 0.07 
19 609 801 140 134 111 14 84 26 25 100 88 64 48 53 2088 0.15 0.11 0.01 
20 283 798 135 105 147 84 73 86 48 94 55 67 93 28 1782 0.02 0.16 0.11 
21 610 756 115 148 133 93 78 66 100 71 14 59 93 27 1404 0.15 0.07 0.00 
22 314 193 132 128 109 92 49 21 86 31 34 61 11 61 2088 0.10 0.02 0.12 
23 967 833 148 106 126 20 25 48 67 24 76 88 26 38 1503 0.16 0.01 0.07 
24 445 71 103 113 104 23 59 64 89 19 25 99 27 89 1413 0.07 0.07 0.19 
25 151 427 125 136 138 77 53 67 58 35 43 65 56 33 1782 0.19 0.12 0.11 
26 867 461 114 135 127 16 50 85 55 21 96 34 27 11 1746 0.10 0.09 0.18 
27 292 512 124 141 149 50 82 99 99 28 67 71 50 44 1485 0.08 0.07 0.11 
28 315 66 136 139 129 86 18 22 45 15 52 26 66 16 1665 0.02 0.09 0.12 
29 597 925 125 128 101 92 68 96 96 50 32 87 20 92 1884 0.12 0.18 0.20 
30 605 152 144 141 150 46 73 11 93 16 52 44 13 18 2328 0.03 0.15 0.15 
