10 1 1 7 1030
492 290
1236 1050 1010 1200 1300 600 520 640 0.01 
1 367 153 149 61 23 36 33 20 14 60 585 0.05 
2 602 339 119 94 86 65 69 72 82 61 728 0.01 
3 68 931 114 74 61 93 40 87 16 53 640 0.14 
4 248 506 126 54 16 14 81 11 59 66 531 0.04 
5 361 266 118 20 25 93 12 94 29 24 792 0.14 
6 205 764 145 42 76 64 81 69 17 48 636 0.02 
7 591 188 135 62 54 63 52 30 73 66 558 0.07 
8 83 496 107 64 25 11 78 12 95 53 471 0.02 
9 563 67 120 33 73 42 88 38 55 41 744 0.14 
10 246 995 103 12 72 92 13 30 56 27 692 0.02 
