30 1 5 3 662
151 119
3875 1740 3540 2640 0.01 
1 311 938 148 73 45 27 564 0.12 
2 967 599 145 81 89 85 516 0.04 
3 240 227 149 64 94 50 462 0.05 
4 104 88 132 100 35 45 628 0.02 
5 241 985 130 12 75 32 585 0.17 
6 176 131 106 95 54 53 537 0.03 
7 878 323 115 86 87 42 792 0.17 
8 722 340 131 21 80 60 576 0.05 
9 569 686 132 47 49 64 489 0.09 
10 916 47 145 24 25 73 456 0.03 
11 529 420 109 85 38 58 800 0.13 
12 444 364 127 44 64 43 486 0.05 
13 340 502 105 59 51 15 582 0.05 
14 600 974 120 30 58 39 772 0.09 
15 751 182 148 38 50 16 696 0.05 
16 933 656 110 73 61 70 716 0.09 
17 844 148 148 46 65 77 522 0.02 
18 22 264 119 33 76 21 692 0.12 
19 167 356 130 76 55 66 477 0.12 
20 159 571 127 50 95 42 644 0.01 
21 590 535 129 89 38 16 516 0.10 
22 842 81 137 91 67 98 656 0.03 
23 850 577 139 43 44 22 692 0.03 
24 934 537 149 18 36 68 468 0.13 
25 221 358 116 49 23 80 740 0.15 
26 847 580 128 46 66 94 480 0.00 
27 359 963 124 96 52 42 480 0.17 
28 571 48 120 31 28 38 471 0.17 
29 722 55 108 27 97 30 582 0.14 
30 23 247 149 89 63 36 597 0.12 
