20 1 5 3 468
517 197
2475 2680 1440 1740 0.01 
1 597 980 114 59 15 73 620 0.07 
2 417 481 121 86 99 66 558 0.05 
3 440 242 113 14 69 16 644 0.06 
4 136 143 123 12 13 23 519 0.17 
5 476 97 137 87 30 63 471 0.04 
6 595 488 107 14 98 47 549 0.13 
7 847 515 128 16 43 50 696 0.08 
8 800 791 124 49 87 14 652 0.04 
9 315 649 130 71 54 89 640 0.19 
10 681 893 114 55 60 87 465 0.08 
11 476 764 105 98 82 74 608 0.06 
12 855 711 137 26 34 27 528 0.11 
13 942 151 126 54 34 87 712 0.11 
14 332 909 136 73 27 74 528 0.18 
15 577 154 147 71 95 26 570 0.07 
16 186 393 126 55 97 92 486 0.04 
17 537 954 104 32 99 39 453 0.12 
18 746 371 106 77 29 99 453 0.18 
19 700 648 127 41 79 91 522 0.14 
20 811 696 150 54 95 95 471 0.10 
