20 1 5 5 460
840 456
2359 2480 1380 1360 1200 1680 0.01 
1 671 758 112 11 96 80 84 40 567 0.05 
2 763 415 121 75 57 58 18 87 712 0.14 
3 668 65 111 23 31 80 69 33 528 0.12 
4 228 309 112 51 72 88 84 41 772 0.07 
5 107 959 144 29 17 17 31 44 616 0.04 
6 870 32 114 38 76 74 40 12 796 0.19 
7 980 154 117 57 34 53 90 58 579 0.01 
8 215 101 129 66 62 20 49 57 561 0.07 
9 263 227 116 41 25 55 15 63 468 0.16 
10 293 799 106 23 85 98 91 97 477 0.10 
11 47 80 103 39 93 97 18 89 561 0.11 
12 812 777 110 73 72 66 68 59 792 0.19 
13 300 118 110 67 93 34 72 81 543 0.02 
14 0 506 105 58 50 29 32 77 676 0.12 
15 386 504 128 61 41 25 42 68 684 0.17 
16 890 789 101 80 38 95 91 28 546 0.08 
17 412 922 109 40 82 76 84 83 573 0.07 
18 394 308 134 13 85 53 70 85 744 0.12 
19 868 440 139 45 86 59 77 89 672 0.06 
20 386 672 138 46 24 65 16 55 555 0.06 
