100 5 5 3 11072
144 712
12555 12367 12493 12396 12564 12100 6600 11100 8300 6400 13900 10200 8600 5900 9100 10800 13300 6300 13400 7700 0.01 0.01 0.01 0.01 0.01 
1 9 192 136 120 101 132 144 44 37 86 45 68 15 48 36 12 31 60 13 19 35 68 2895 0.15 0.07 0.08 0.01 0.13 
2 925 43 137 111 115 143 137 38 36 88 73 46 61 50 22 78 23 78 57 43 58 81 2475 0.06 0.10 0.03 0.13 0.19 
3 461 485 134 123 143 147 115 97 68 13 18 29 19 79 49 92 78 28 65 36 37 49 2850 0.09 0.02 0.08 0.19 0.05 
4 165 366 131 108 117 112 103 92 45 54 47 89 28 97 70 96 23 100 74 65 43 79 2415 0.17 0.09 0.06 0.19 0.16 
5 964 361 132 126 147 122 139 66 63 48 16 58 98 76 25 53 73 11 72 37 63 88 2310 0.10 0.18 0.03 0.19 0.04 
6 878 540 140 117 116 119 118 58 91 99 38 60 77 20 84 74 88 33 20 94 44 25 2715 0.05 0.14 0.19 0.03 0.17 
7 696 931 101 104 120 146 125 99 12 68 63 39 40 67 38 83 12 31 38 40 26 79 3800 0.08 0.07 0.18 0.03 0.06 
8 907 754 128 134 141 120 135 76 27 82 46 84 92 23 65 92 100 41 14 68 89 21 3740 0.04 0.09 0.17 0.11 0.07 
9 805 710 104 101 147 108 106 58 42 82 75 59 71 12 44 33 35 35 66 38 47 85 3540 0.13 0.04 0.08 0.02 0.00 
10 353 903 137 124 110 104 136 54 22 99 93 34 73 95 45 67 68 33 77 50 94 82 2400 0.09 0.17 0.06 0.13 0.05 
11 188 118 120 130 106 108 116 47 94 49 54 47 12 71 67 86 86 75 35 13 78 20 2565 0.07 0.06 0.04 0.03 0.12 
12 546 290 124 130 116 130 123 29 84 75 84 84 80 48 19 52 56 19 51 43 21 33 4000 0.01 0.18 0.15 0.07 0.02 
13 811 704 110 137 148 144 124 15 17 21 82 47 33 78 14 26 55 82 93 32 22 58 3920 0.05 0.18 0.16 0.03 0.13 
14 965 292 139 133 117 147 125 72 75 71 85 20 22 94 90 60 16 59 13 51 28 70 3120 0.16 0.03 0.07 0.15 0.20 
15 553 125 129 121 109 130 122 55 30 26 90 94 65 67 48 54 59 12 24 15 62 20 3460 0.15 0.11 0.13 0.18 0.17 
16 292 868 113 117 134 102 130 13 86 32 12 50 74 15 87 76 40 84 24 59 83 98 2295 0.01 0.13 0.05 0.12 0.07 
17 230 123 106 101 107 108 146 29 60 41 82 25 29 51 38 35 13 38 28 14 21 96 2520 0.05 0.15 0.19 0.18 0.20 
18 241 686 107 138 145 145 106 48 51 22 82 40 78 58 99 60 85 86 49 66 86 78 2265 0.16 0.17 0.15 0.11 0.16 
19 447 800 110 140 138 109 132 69 55 74 29 70 53 48 100 29 22 66 82 14 56 24 3060 0.10 0.03 0.19 0.08 0.18 
20 817 27 109 140 104 144 145 53 46 59 19 68 39 72 48 39 67 36 45 70 93 87 3380 0.11 0.09 0.19 0.14 0.08 
21 517 594 138 148 138 125 121 53 98 42 18 90 58 29 49 99 78 32 46 28 29 34 2370 0.19 0.18 0.02 0.08 0.18 
22 432 131 148 149 125 105 143 51 87 49 28 88 56 97 83 49 43 67 22 64 77 82 3640 0.01 0.03 0.11 0.19 0.05 
