20 1 5 7 428
818 684
2497 1580 1520 1920 1660 2700 2540 1020 0.01 
1 640 730 149 37 20 93 74 52 45 18 579 0.03 
2 75 426 102 87 19 57 27 75 93 34 700 0.02 
3 740 78 113 27 87 32 18 99 58 27 489 0.06 
4 184 669 146 14 37 75 34 17 24 95 480 0.06 
5 69 562 126 97 85 30 72 23 46 58 519 0.04 
6 694 769 106 88 90 62 78 80 66 14 573 0.08 
7 75 868 144 21 14 19 35 35 15 71 534 0.06 
8 455 82 102 94 56 84 25 68 33 66 573 0.01 
9 417 588 130 49 90 31 84 39 93 49 564 0.08 
10 158 867 136 94 33 30 41 11 75 86 486 0.00 
11 27 746 150 30 66 46 48 68 85 37 680 0.12 
12 245 531 101 22 92 44 61 70 37 83 507 0.19 
13 356 192 106 29 71 62 87 70 81 52 570 0.16 
14 580 12 117 71 86 15 38 12 26 81 504 0.20 
15 217 145 128 14 55 30 70 87 48 92 591 0.07 
16 406 191 139 60 61 17 28 33 77 13 624 0.02 
17 540 714 113 93 49 47 13 53 51 58 720 0.01 
18 593 537 107 58 23 74 86 79 33 98 768 0.14 
19 298 513 139 41 69 73 77 31 65 77 680 0.10 
20 786 860 143 40 34 25 92 28 73 15 570 0.03 
