40 1 5 3 896
665 398
4899 3160 5120 2240 0.01 
1 786 339 114 14 82 88 704 0.07 
2 13 593 108 72 54 60 772 0.03 
3 102 187 106 99 95 52 656 0.13 
4 625 356 138 90 46 81 644 0.05 
5 416 382 131 40 19 55 640 0.06 
6 64 885 127 74 30 18 632 0.05 
7 908 756 106 36 21 88 516 0.02 
8 774 660 147 49 53 22 780 0.17 
9 827 787 114 20 17 100 456 0.05 
10 374 774 120 13 80 64 672 0.04 
11 167 83 112 34 62 95 688 0.04 
12 254 426 110 77 80 58 764 0.02 
13 767 624 108 69 45 87 796 0.15 
14 644 900 143 17 47 59 728 0.17 
15 697 269 102 49 100 90 561 0.06 
16 814 190 115 17 68 16 632 0.10 
17 137 318 105 81 47 98 772 0.09 
18 585 390 134 33 47 84 555 0.14 
19 0 483 105 14 56 90 552 0.14 
20 859 570 111 81 15 100 465 0.13 
21 331 659 127 88 25 48 788 0.19 
22 575 577 137 84 37 85 510 0.18 
23 739 58 140 55 45 20 531 0.09 
24 594 934 138 48 50 100 676 0.14 
25 519 874 133 33 56 66 728 0.09 
26 590 332 101 43 97 100 604 0.11 
27 337 850 145 34 40 82 597 0.10 
28 143 265 136 22 65 78 480 0.17 
29 496 283 133 19 42 75 780 0.08 
30 57 754 120 48 46 64 486 0.14 
31 312 287 130 87 13 23 528 0.01 
32 457 198 129 33 78 31 528 0.12 
33 700 232 132 58 80 25 720 0.15 
34 400 841 118 54 94 62 516 0.14 
35 671 696 126 39 89 15 776 0.03 
36 118 26 111 13 58 56 744 0.15 
37 759 145 115 40 87 17 768 0.08 
38 936 69 114 12 41 96 477 0.11 
39 468 966 139 41 25 43 628 0.09 
40 621 156 119 91 87 97 624 0.05 
