20 5 5 3 2246
281 305
2484 2391 2543 2470 2624 1540 1280 2080 2480 2660 1920 2360 2800 2340 2480 1260 1580 1660 2700 1760 0.01 0.01 0.01 0.01 0.01 
1 154 901 114 107 118 136 123 81 62 47 53 74 84 26 83 83 49 76 19 31 32 98 2520 0.10 0.09 0.17 0.03 0.07 
2 806 488 144 113 118 135 147 83 19 74 17 78 48 23 94 58 38 97 96 16 83 47 2430 0.10 0.08 0.17 0.19 0.05 
3 821 774 109 131 138 133 144 69 98 91 72 86 46 33 78 75 87 32 15 80 69 50 3500 0.09 0.05 0.12 0.17 0.02 
4 99 193 119 141 108 120 148 52 41 73 83 12 72 99 72 53 99 83 76 87 20 61 2850 0.10 0.09 0.03 0.15 0.02 
5 6 71 125 102 120 106 134 33 37 35 99 35 60 59 80 60 84 49 80 24 62 15 3640 0.18 0.04 0.09 0.07 0.07 
6 881 721 117 133 109 129 143 51 42 17 66 31 37 80 89 11 100 82 95 62 60 62 2310 0.07 0.17 0.05 0.11 0.06 
7 213 987 124 102 137 119 119 32 85 54 91 30 81 57 33 53 85 64 96 58 44 80 3160 0.01 0.15 0.00 0.18 0.20 
8 836 505 122 133 130 113 128 38 28 30 71 45 13 25 76 61 80 57 46 52 64 52 2445 0.10 0.13 0.06 0.05 0.13 
9 197 35 101 120 126 104 104 14 65 13 46 77 54 41 96 94 56 55 85 91 80 15 3420 0.11 0.17 0.05 0.04 0.03 
10 506 709 138 124 142 144 148 54 23 42 78 62 53 67 84 46 39 13 69 49 32 36 2835 0.01 0.06 0.05 0.18 0.12 
11 62 972 111 149 129 112 141 89 54 33 85 92 40 96 45 65 80 27 17 47 52 31 3940 0.06 0.04 0.03 0.12 0.09 
12 364 540 118 105 148 113 130 12 72 91 94 54 92 83 90 80 55 20 59 78 41 31 2595 0.01 0.11 0.07 0.05 0.14 
13 65 572 145 113 104 106 105 14 89 14 80 21 30 65 14 15 45 84 60 43 82 83 3300 0.02 0.07 0.02 0.13 0.14 
14 206 299 144 104 126 119 107 26 26 48 82 22 45 93 67 18 34 24 92 73 59 63 2280 0.20 0.13 0.16 0.07 0.15 
15 870 686 131 120 144 110 112 44 39 95 77 61 92 95 46 43 15 90 99 44 67 53 3000 0.04 0.02 0.09 0.17 0.17 
16 135 675 101 129 101 132 143 61 11 80 57 91 27 44 29 64 23 39 46 37 25 97 2985 0.07 0.04 0.04 0.09 0.13 
17 694 38 148 126 125 138 144 16 13 96 44 46 24 25 83 30 98 60 17 57 70 24 3740 0.08 0.19 0.01 0.12 0.03 
18 292 897 141 114 141 142 150 59 70 84 27 51 56 27 42 38 61 32 20 90 97 81 3440 0.17 0.18 0.05 0.16 0.19 
19 887 229 109 110 137 142 105 18 94 48 77 60 55 16 69 58 58 18 59 79 82 31 3440 0.14 0.03 0.09 0.12 0.08 
20 162 151 123 115 142 117 149 100 58 27 95 18 32 62 11 60 20 58 40 68 33 57 2895 0.08 0.06 0.05 0.11 0.15 
