40 1 5 5 902
599 246
4985 4360 2520 5320 4880 5000 0.01 
1 152 290 141 52 80 15 21 79 772 0.10 
2 81 136 127 91 61 22 90 76 760 0.19 
3 702 950 128 35 61 20 95 79 640 0.09 
4 253 574 118 19 44 69 11 68 456 0.10 
5 328 50 140 20 74 82 98 15 582 0.03 
6 206 412 138 68 25 99 75 44 676 0.18 
7 35 239 123 69 88 81 97 81 555 0.00 
8 955 50 144 11 64 56 40 97 501 0.18 
9 639 935 104 44 42 36 92 20 546 0.15 
10 428 954 122 98 18 26 20 12 716 0.04 
11 682 462 150 39 30 93 54 16 720 0.03 
12 807 317 103 38 76 25 43 29 594 0.16 
13 138 517 111 85 29 50 79 19 453 0.05 
14 56 863 147 57 95 86 66 84 720 0.18 
15 72 285 122 77 89 62 49 48 474 0.12 
16 12 227 103 41 71 84 61 83 740 0.10 
17 301 765 118 85 89 11 43 18 744 0.17 
18 76 563 102 25 21 65 16 28 668 0.07 
19 37 337 132 70 49 77 52 25 656 0.16 
20 96 420 132 41 83 57 60 78 579 0.20 
21 581 417 104 53 94 91 64 91 570 0.02 
22 378 689 149 98 23 42 59 78 756 0.14 
23 125 3 137 22 40 77 45 52 692 0.13 
24 632 725 112 92 39 24 15 41 736 0.02 
25 711 968 141 13 81 54 43 69 507 0.20 
26 377 866 132 98 17 82 36 91 668 0.19 
27 505 372 142 20 85 49 63 20 522 0.02 
28 523 609 102 44 68 44 14 28 620 0.06 
29 421 321 108 94 72 100 67 98 772 0.03 
30 608 335 113 74 86 71 75 19 700 0.11 
31 610 994 116 21 12 95 54 89 744 0.17 
32 643 446 120 17 77 93 34 39 716 0.05 
33 704 515 135 91 20 18 56 74 780 0.08 
34 156 732 119 37 100 76 34 65 483 0.14 
35 608 135 124 48 32 93 17 42 501 0.18 
36 937 983 141 22 34 59 38 18 680 0.02 
37 552 353 107 83 43 80 81 73 588 0.02 
38 293 420 131 64 79 85 69 67 732 0.07 
39 785 323 146 95 74 91 77 43 696 0.01 
40 51 846 101 11 98 19 69 34 676 0.08 
