30 1 1 3 3134
594 605
3643 3420 2100 2520 0.01 
1 289 502 129 62 46 89 552 0.04 
2 6 892 121 16 22 95 656 0.14 
3 323 13 102 19 83 57 640 0.04 
4 245 399 137 60 66 22 501 0.06 
5 674 637 104 90 98 32 459 0.11 
6 226 246 120 76 36 94 696 0.15 
7 944 187 131 65 88 42 628 0.10 
8 456 444 139 48 34 35 616 0.19 
9 40 891 141 84 57 11 688 0.11 
10 504 524 121 23 48 38 525 0.09 
11 154 277 103 14 36 40 495 0.03 
12 82 3 125 49 97 97 576 0.11 
13 964 576 104 23 20 16 579 0.07 
14 278 973 115 100 51 13 696 0.14 
15 418 959 140 80 26 31 582 0.04 
16 31 557 113 18 76 44 712 0.05 
17 311 809 139 90 17 34 588 0.10 
18 997 896 106 51 59 78 477 0.07 
19 343 508 118 76 25 97 728 0.02 
20 1 295 135 86 11 42 648 0.07 
21 359 65 106 35 23 47 620 0.14 
22 273 671 146 88 38 45 465 0.11 
23 800 429 104 25 97 95 492 0.01 
24 161 709 140 15 31 22 628 0.05 
25 51 424 120 13 67 39 620 0.13 
26 762 951 145 94 94 60 632 0.06 
27 944 121 109 89 100 22 616 0.18 
28 565 847 104 45 82 85 788 0.13 
29 921 671 118 14 32 59 700 0.02 
30 818 749 108 15 82 16 483 0.17 
