30 1 1 5 3496
715 633
3694 3900 2310 2040 3480 2670 0.01 
1 647 898 101 97 93 19 69 46 492 0.19 
2 128 559 125 74 65 82 18 76 736 0.13 
3 893 979 144 37 63 45 99 66 664 0.10 
4 667 742 103 23 42 65 34 17 549 0.06 
5 125 992 113 33 36 18 39 31 540 0.07 
6 490 146 135 27 84 68 92 61 628 0.17 
7 336 884 132 40 56 86 33 100 732 0.18 
8 276 655 143 13 85 35 76 45 676 0.01 
9 685 554 102 44 79 78 91 37 462 0.01 
10 705 704 141 65 28 14 28 52 513 0.06 
11 986 927 123 21 53 41 85 61 724 0.04 
12 803 185 142 17 47 14 18 12 564 0.02 
13 980 930 128 70 32 28 52 44 537 0.07 
14 373 221 103 15 48 24 79 98 752 0.07 
15 190 256 122 93 84 54 54 33 720 0.11 
16 744 329 111 57 82 91 86 72 477 0.09 
17 673 30 135 77 93 69 51 100 720 0.12 
18 139 621 140 83 89 43 85 98 776 0.11 
19 583 471 147 81 55 95 81 65 744 0.12 
20 76 746 131 59 74 34 85 13 648 0.18 
21 265 910 116 65 43 86 46 56 558 0.08 
22 228 962 106 93 49 47 22 44 636 0.02 
23 482 836 115 73 43 58 85 57 561 0.15 
24 85 28 138 17 68 92 44 94 456 0.13 
25 966 40 104 86 97 95 64 98 692 0.05 
26 969 77 111 25 21 59 72 27 516 0.18 
27 14 389 104 90 55 23 19 86 712 0.06 
28 726 387 127 28 58 79 93 60 724 0.01 
29 755 417 124 47 98 74 99 52 495 0.18 
30 581 86 128 16 94 55 79 13 519 0.11 
